id,translate,translate_description,source
10801,arousal,state of nervous excitement,AI
10802,ore,naturally occurring metal bearing minerals and mixtures from which metals are obtained by smelting,AI
10803,stage finish,finish of a stage,AI
10804,Ethernet,standard for wired data transmission for local area networks,AI
10805,ethnic group,group of people who feel belonging to a culture language or religion,AI
10806,ethos,overall attitude toward moral values,AI
10807,labeling fraud,fraud through false or misleading labeling of a product or matter,AI
10808,evergreen,old but still very popular and well known piece of music,AI
10809,exam,examination to complete a course of training or a section of it,AI
10810,expert group,group of experts,AI
10811,exhibit,object presented in an exhibition,AI
10812,driving performance,performance while driving,AI
10813,fanaticism,ruthless uncompromising effort to enforce what one believes is right,AI
10814,fascist,supporter of the fascist ideology or fascism,AI
10815,handgun,short portable firearm held and operated with one hand,AI
10816,missed blow,blow that misses its target,AI
10817,cowardice,cowardly trait of fear or shyness before any danger or risk,AI
10818,hostility,feeling of enmity,AI
10819,television film,film shown on TV and produced specifically for this medium,AI
10820,flint,stone used especially in the Stone Age for tools and to make fire,AI
10821,baptism of fire,first severe test,AI
10822,fiddle,historical bowed string instrument,AI
10823,branch network,totality of branches of a company in a given area,AI
10824,film art,totality of efforts and institutions for artistic design of films,AI
10825,film stock,physical carrier of photographic recordings,AI
10826,film museum,museum of film history,AI
10827,film project,plan for a new film,AI
10828,film director,person who directs films,AI
10829,film studio,room or building where films are produced,AI
10830,final match,match between two participants that determines the overall winner,AI
10831,financial aid,money support granted by a public body such as a city or state,AI
10832,financing model,model for financing,AI
10833,financial distress,situation with little money available,AI
10834,finesse,particularly sophisticated approach,AI
10835,flipper,forelimbs of whales and sea turtles,AI
10836,flight ticket,document that entitles someone to take a specific flight,AI
10837,research facility,institution where research is done,AI
10838,tailcoat,formal black mens jacket with tails,AI
10839,group colleague,colleague in a parliamentary group,AI
10840,female Frankfurter,female resident of the city of Frankfurt,AI
10841,free trade zone,area of several states with agreed free trade,AI
10842,open field,uncovered cultivation area outdoors,AI
10843,leisure offer,offer for leisure activities,AI
10844,radio building,building with facilities important for broadcasting,AI
10845,husband,husband,AI
10846,juggler,person who performs tricks for an audience,AI
10847,counterargument,argument against another,AI
10848,opposing candidate,candidate competing with another,AI
10849,cash flow,smooth flow of financial transactions,AI
10850,female scholar,female person with extensive knowledge in a field,AI
10851,joint,movable connection of bones,AI
10852,municipal code,law that defines how municipalities are organized,AI
10853,massacre,simultaneous killing of many people,AI
10854,consulate general,independent consular mission of a sovereign state,AI
10855,general contractor,main contractor for a construction project,AI
10856,nape,back of the neck,AI
10857,cooperative bank,bank that is a cooperative or joint stock company,AI
10858,forensic physician,doctor of forensic medicine,AI
10859,history science,science that researches and teaches human history,AI
10860,journeyman,craftsman who has passed the journeyman exam,AI
10861,board game,game played by two or more people for leisure or pleasure,AI
10862,point of view,way something is viewed,AI
10863,goldsmith,person who works gold into jewelry,AI
10864,deity,supernatural being worshiped by humans,AI
10865,borderland,area at a border,AI
10866,groschen,thick silver coin minted in Germany from 14th to 19th century,AI
10867,crypt,stone chamber where a coffin is buried,AI
10868,share capital,financial base stock for an enterprise,AI
10869,ground plan,vertical projection of an object onto a horizontal plane,AI
10870,principle decision,fundamental decision,AI
10871,half brother,brother sharing only one parent,AI
10872,half board,travel stay with breakfast and one meal per day,AI
10873,dump,man made mound or heap,AI
10874,trading house,company that engages in trade,AI
10875,trading company,business engaged in trade,AI
10876,harmonica,instrument producing tones by air through bellows or breath,AI
10877,main concern,central most important concern,AI
10878,budget policy,policy of budget management,AI
10879,boom,upswing or increase in economic conditions,AI
10880,splendor,something that cannot be more pleasant or great,AI
10881,Parnassia,plant of the genus Parnassia,AI
10882,hunt,chase where game is hunted with dogs,AI
10883,slash,heavy blow with a sharp object,AI
10884,rear part,back part of the body used for sitting,AI
10885,hit parade,ranking of hits by popularity,AI
10886,logging road,road primarily for transporting wood that often ends in a forest,AI
10887,hotel chain,company operating many hotels,AI
10888,company,unit of about one hundred persons,AI
10889,horn,device producing a warning or signal sound,AI
10890,hypnosis,procedure to put someone into a hypnotic state,AI
10891,hysteria,neurotic disorder or neurosis,AI
10892,imagination,ability to vividly imagine something,AI
10893,real estate company,company for real estate,AI
10894,importer,merchant who imports goods from abroad,AI
10895,industrial plant,totality of buildings facilities and machines of an industrial operation,AI
10896,industry minister,minister responsible for industry,AI
10897,industry sector,group of companies producing related goods or services,AI
10898,information flow,flow of information,AI
10899,information source,person or place where one can get information,AI
10900,information office,place or institution where information is obtained,AI
