id,translate,translate_description,source
501,sender,person or thing that sends something to a receiver or emits a signal,AI
502,broadcast,transmission of a radio or television program,AI
503,September,ninth month of the year,AI
504,series,ordered sequence of similar events,AI
505,show,performance of an entertainment program before an audience sometimes broadcast,AI
506,safety,state of being protected from danger,AI
507,view,what can be seen from a certain point,AI
508,seven,natural number between six and eight,AI
509,signal,perceivable thing with a specific meaning,AI
510,sense,specific physiological ability to perceive something,AI
511,situation,sum of current circumstances that influence action,AI
512,seat,place designed for people to sit,AI
513,hearing,oral hearing of a court,AI
514,son,male direct descendant,AI
515,summer,warmest season between spring and autumn meteorologically from 1 June to 31 August,AI
516,song,song usually built from verse and chorus,AI
517,sun,star closest to Earth and center of our solar system,AI
518,Sunday,weekday between Saturday and Monday,AI
519,worry,oppressive feeling of unrest and fear caused by unpleasant or dangerous situation,AI
520,Spain,state in Southern Europe,AI
521,game,activity without purpose done for joy,AI
522,player,person competing in ball sport or participant in a board dice or card game,AI
523,match day,day when one or more league matches take place,AI
524,tip,top narrow part of an object or formation,AI
525,sport,intensive physical or mental activity with performance demands,AI
526,language,ability to speak and communicate and the carrier of oral or written communication,AI
527,speaker,person who speaks,AI
528,female speaker,female person who speaks,AI
529,trace,indicative remnant or trace,AI
530,state,system of individuals ordered by influence or task,AI
531,public prosecution office,authority responsible for criminal prosecution and enforcement,AI
532,stadium,large structure with a central field and surrounding track for sports events,AI
533,city,larger centralized settlement often with city rights,AI
534,city council,parliament of a city municipal representative body,AI
535,city district,part of a city or municipality with its own name,AI
536,unit,unit,AI
537,standing,standing upright,AI
538,location,place where someone or something is or position,AI
539,start,deliberate beginning of an activity or project,AI
540,instead,replacement meaning in place of,AI
541,Stefan,male first name,AI
542,job,employment position or workplace,AI
543,foundation,provision of money or goods for a desired purpose,AI
544,voice,sound produced by the larynx to communicate,AI
545,mood,emotional state of a person,AI
546,pride,self esteem self confidence,AI
547,strategy,plan to carry out a project or prevent disadvantages,AI
548,route,portion of a path,AI
549,dispute,heated clash of interests or opinions,AI
550,stream,flowing quantity such as information people particles or water,AI
551,study,scientific investigation,AI
552,hour,time unit equal to one twenty fourth of a day,AI
553,Stuttgart,state capital of Baden Wurttemberg,AI
554,search,process of locating a desired object,AI
555,addiction,dependence on substances or activities,AI
556,sum,result of adding several numbers,AI
557,system,structure of correlated elements forming a whole or a defined principle of order,AI
558,scene,stage or setting of a dramatic action,AI
559,deed,single action that brings about good or evil,AI
560,crime scene,place where a crime took place,AI
561,team,organizational unit of several people with different skills,AI
562,technique,mastery of a repeatable learnable skill,AI
563,technology,science of technology,AI
564,part,element piece or subset of a whole,AI
565,participation,being involved and taking part,AI
566,participant,person or group involved in an event,AI
567,tempo,beat frequency in music,AI
568,appointment,time at which something happened happens or will happen,AI
569,test,examination of a property or ability,AI
570,theater,place for stage plays,AI
571,topic,conceptual focus,AI
572,low pressure,short for low pressure area,AI
573,animal,living being that does not photosynthesize and needs oxygen and is not a fungus,AI
574,table,furniture with a top and legs or central pedestal,AI
575,title,distinctive name or designation of a work or heading of a text,AI
576,daughter,female direct descendant,AI
577,death,end of the dying process,AI
578,tour,trip or movement usually with same start and end point,AI
579,tradition,oral written educational or imitative transmission of views and behavior,AI
580,coach,person who trains athletes or a team for competition,AI
581,training,systematic practice to improve performance,AI
582,dream,experience during sleep caused by mental activity,AI
583,meeting,gathering of people or associations for a purpose,AI
584,hit,shot or blow that hits a target,AI
585,trend,development in a particular direction,AI
586,step,placing of a foot,AI
587,defiance,stubborn insistence on ones own position,AI
588,clock,device for measuring time,AI
589,Ukraine,state in Eastern Europe,AI
590,environment,totality of natural social and economic conditions,AI
591,survey,questioning of a number of people to obtain a general opinion,AI
592,interaction,relationship with someone,AI
593,surroundings,area around a place,AI
594,turnover,total value of goods or services sold in a period,AI
595,reassignment,assignment of an official to another post within the same authority,AI
596,environment,near or distant surroundings of a living being affecting its life conditions,AI
597,accident,incident causing physical damage to things people or animals,AI
598,Hungary,genitive singular of the noun Ungar,AI
599,union,association of persons or organizations,AI
600,unter,face card in German card game between ten and ober,AI
601,company,organization engaged in production trade or services,AI
602,entrepreneur,person who owns a company,AI
603,difference,non agreement of two objects or things,AI
604,examination,close observation or examination to determine a matter,AI
605,leave,free time granted by an employer,AI
606,cause,preceding circumstance determining a current state,AI
607,judgment,court decision to finally resolve a legal dispute,AI
608,father,male parent,AI
609,organizer,person or organization that prepares an event,AI
610,event,organizing and conducting a time limited event with participants,AI
611,responsibility,obligation and readiness to answer for actions,AI
612,association,organization of persons with common interest,AI
613,connection,something that connects,AI
614,prohibition,strict demand to refrain from an action,AI
615,consumer,person who buys and consumes goods,AI
616,suspicion,assumption without certainty that a fact exists,AI
617,association,organization of people with a common goal,AI
618,procedure,way of carrying out something,AI
619,past,time period that has passed,AI
620,comparison,placing things side by side to see similarities by a criterion,AI
621,behavior,what someone does or omits and how,AI
622,sale,act of selling,AI
623,traffic,movement of vehicles people goods or messages on routes,AI
624,traffic accident,incident in traffic causing material or personal damage,AI
625,course,sequence of events or actions,AI
626,injury,damage to tissue,AI
627,loss,act of losing,AI
628,version,one of several possibilities,AI
629,supply,provision of something missing or needed,AI
630,attempt,trying something; act,AI
631,defender,defensive player who disrupts the opponents play,AI
632,defense,justification or defense against criticism,AI
633,contract,legally binding agreement between at least two partners,AI
634,trust,conviction of correctness or truth leading to mutual reliability,AI
635,representative,person acting for others in certain matters,AI
636,administration,organization and execution of processes in institutions,AI
637,video,video film electronic sequence of images with sound,AI
638,diversity,many different things properties or possibilities,AI
639,four,natural number between three and five,AI
640,preparation,activity that makes a subsequent process possible,AI
641,incident,unusual and usually negative event,AI
642,forefield,area or time period lying before something,AI
643,approach,defined way of acting,AI
644,project,what is to be realized,AI
645,previous year,the year before,AI
646,suggestion,recommendation or advice on how to handle something,AI
647,board,executive person in a company,AI
648,representation,mental inner image or idea of reality,AI
649,advantage,positive aspect or effect of something,AI
650,reproach,accusation or reproachful statement,AI
651,growth,natural growth of a living organism,AI
652,ceasefire,agreed short local halt to fighting,AI
653,wagon,one or multi axle vehicle moved by muscle power,AI
654,choice,decision between two or more options,AI
655,election campaign,advertising by parties or candidates for votes,AI
656,truth,what is true or valid; correctness and authenticity,AI
657,forest,large area densely covered by trees,AI
658,water,chemical compound H2O in liquid state composed of hydrogen and oxygen,AI
659,change,exchange of persons or objects,AI
660,path,simple often unpaved route for walking or driving,AI
661,Christmas,Christian holiday on December 25 celebrating the birth of Jesus,AI
662,world,planet Earth,AI
663,work,activity of working on a substantial thing,AI
664,value,material equivalent of a thing service or information usually in money,AI
665,west,cardinal direction opposite east between north and south,AI
666,competition,meeting of participants who measure themselves in a discipline,AI
667,resistance,ability to remain unchanged despite an influence,AI
668,Vienna,capital of Austria,AI
669,wind,directed movement of air in the atmosphere,AI
670,winter,season after autumn before spring on northern hemisphere Dec to Mar,AI
671,effect,result of a cause,AI
672,inn,guesthouse restaurant,AI
673,knowledge,knowledge and understanding of facts and information,AI
674,week,7 day period,AI
675,weekend,end of the week usually Saturday and Sunday,AI
676,well being,state of doing well physically and mentally also health and happiness,AI
677,apartment,one or more rooms forming a self contained living area,AI
678,wool,product from animal hair used to make yarn,AI
679,word,smallest language unit with independent meaning,AI
680,wish,desire for something,AI
681,number,numeric value quantity,AI
682,ten,natural number between nine and eleven,AI
683,sign,sensory thing serving as a hint,AI
684,time,continuous flow of time units,AI
685,point in time,short time span,AI
686,time period,delimited and defined time,AI
687,newspaper,printed news medium published regularly,AI
688,headquarters,center and control point of an organization or company,AI
689,center,middle point of an object or space,AI
690,goal,orientation or endpoint of an endeavor,AI
691,access,approach or entry to something,AI
692,home,rooms where one lives,AI
693,future,time that is still to come,AI
694,collaboration,working together on something,AI
695,connection,relationship where change in one part accompanies change in another,AI
696,spectator,person who watches a performance or event,AI
697,state,way something is at a certain time,AI
698,consent,statement of agreement with an opinion or plan,AI
699,two,natural number between one and three,AI
700,doubt,inner hesitation uncertainty about trust actions or beliefs,AI
701,Aachen,city in western Germany near Belgium,AI
702,dismantling,removal and deconstruction of structures and other (even temporary) technical or artificial installations,AI
703,adventure,"an unusual, exciting, sometimes romantic experience",AI
704,downward passage,a way leading downward; stairs or a ramp,AI
705,female MP,elected female member of a parliamentary assembly,AI
706,process,"process, sequence",AI
707,rejection,negative reaction; dismissal or aversion,AI
708,abolition,making something invalid or non-existent,AI
709,section,the cut-off part; a segment,AI
710,seclusion,place far away from a reference point,AI
711,descent,climbing down from height,AI
712,department,part of a larger unit,AI
713,defense,measure to stop an attack or its effects,AI
714,round of 16,stage with last sixteen teams/players,AI
715,Afghanistan,state in South Asia,AI
716,Africa,continent,AI
717,agenda,list of tasks to be worked through,AI
718,agency,office providing brokerage services or representing clients' interests,AI
719,rechargeable battery,accumulator; rechargeable battery,AI
720,alarm,call to readiness or warning in case of danger,AI
721,album,"container, originally book-form, for multiple collectible objects",AI
722,alliance,alliance; treaty-bound association,AI
723,old town,oldest part of a city,AI
724,the Americas,double continent of the Americas,AI
725,American,inhabitant of the American continents,AI
726,hanging lamp,small bowl-shaped lamp hanging from the ceiling,AI
727,taking office,assumption of a public office,AI
728,local court,court of ordinary jurisdiction,AI
729,recognition,expression of appreciative praise,AI
730,matter,"the matter, the case",AI
731,arrival,arrival at a destination,AI
