id,translate,translate_description,source
12901,energy saving,reduction of energy consumption,AI
12902,energy price,"price for electricity, gas, and oil",AI
12903,privation,deprivation due to lack,AI
12904,debt relief,process of paying off debt,AI
12905,developing country,country with low level of economic development,AI
12906,builder,person who creates something by building,AI
12907,experience report,report about experiences,AI
12908,lack of success,situation characterized by no success,AI
12909,prospect of success,chance of success,AI
12910,extortionist,person who pressures others,AI
12911,earnings situation,economic situation of earnings,AI
12912,buyer,buyer or acquirer,AI
12913,esotericism,collective term for worldviews emphasizing spiritual development of the individual but not a religion in the narrow sense,AI
12914,right to exist,right to exist or to be present,AI
12915,specialist department,specialized department,AI
12916,expert knowledge,reliable knowledge of a specific subject or profession,AI
12917,bassoon,woodwind instrument with double reed,AI
12918,family service,church service for families,AI
12919,colorfulness,presence of colors,AI
12920,shuttlecock game,game with a shuttlecock,AI
12921,television drama,feature film produced for TV,AI
12922,skill,acquired ability to do something,AI
12923,finance portfolio,finance area of responsibility,AI
12924,flight ban,prohibition for aircraft to move in an airspace and thus to enter it,AI
12925,aircraft construction,assembling multiple aircraft parts into an airplane,AI
12926,flood victim,person affected by a flood who dies or suffers damage,AI
12927,inference,consequence or logical derivation,AI
12928,research institute,institution whose task is research,AI
12929,franc,former currency unit of France,AI
12930,womens association,association of women,AI
12931,womens magazine,magazine aimed mainly at womens interests,AI
12932,leisure facility,area with offerings for leisure activities such as pools or parks,AI
12933,hatred of foreigners,hatred of people of other origin language religion or culture,AI
12934,garrison,place where military troops are stationed,AI
12935,gas pistol,pistol that works with gas,AI
12936,Gault,family name,AI
12937,gazette,periodically published press organ,AI
12938,instructions for use,written information on how to use a product correctly and safely,AI
12939,thought experiment,consideration of how something could or should be,AI
12940,donation of money,grant of a sum of money for a purpose,AI
12941,municipal clerk,administrative officer of a municipality,AI
12942,generals plural,nominative plural of General,AI
12943,custom,non binding agreement that became a convention by repetition,AI
12944,law book,book containing the laws of a country,AI
12945,renunciation of violence,renunciation of violence,AI
12946,trade exhibition,exhibition of trade or crafts,AI
12947,tangle,confusing jumble of things,AI
12948,poison gas,toxic gas used as a chemical weapon,AI
12949,consonance,harmony or agreement of sounds,AI
12950,outline,arrangement and division of parts of a larger text,AI
12951,gloss,short prose text that criticizes something ironically or wittily,AI
12952,Gulf War,military conflict in the Persian Gulf,AI
12953,old man,very old person usually a man,AI
12954,land ownership,ownership of land,AI
12955,fundamental question,question fundamental to subordinate issues,AI
12956,comb,red skin flap on the head of combed chickens,AI
12957,halfpipe,sports ramp shaped like half a pipe for gaining momentum,AI
12958,hallelujah,joyful song in liturgy containing the word hallelujah,AI
12959,commercial academy,school for commercial training,AI
12960,trade conglomerate,large company that buys and distributes goods,AI
12961,flyer,leaflet for distribution,AI
12962,Hanseatic merchant,merchant of the Hanse,AI
12963,budget expert,expert in budget matters,AI
12964,Savior,title for Jesus Christ,AI
12965,hero,mythical hero performing great deeds,AI
12966,manufacturing company,company that produces something,AI
12967,locust,insect order Orthoptera feeding on grasses and vegetation,AI
12968,aid program,totality of aid measures,AI
12969,compass direction,direction referenced to the Earths grid,AI
12970,hippie,person from the 1960s and 1970s youth movement,AI
12971,hit list,list of especially popular or successful items,AI
12972,blast furnace,furnace where iron is produced by reducing iron oxide,AI
12973,elation,very good mood,AI
12974,court councillor,historical court official,AI
12975,humanist,adherent of humanism,AI
12976,ideologue,male person representing a specific ideology,AI
12977,immigrant,immigrant from another country,AI
12978,Indonesian,citizen of Indonesia,AI
12979,information service,service for information,AI
12980,initial,initial letter,AI
12981,incarnation,belief that divine beings take earthly form,AI
12982,domestic demand,demand within the country,AI
12983,installation,setup or installation,AI
12984,interest group,community with a common interest,AI
12985,interest association,association representing certain interests,AI
12986,Intershop,former GDR shop selling foreign goods for hard currency,AI
12987,interval,distance between the pitch of two tones,AI
12988,intonation,interaction of accent pitch and pauses in spoken language,AI
12989,intranet,network using internet protocols with restricted access,AI
12990,ion,electrically charged particle formed by gaining or losing electrons,AI
12991,Iraq War,war in or about Iraq; invasion of Iraq by US and others 2003,AI
12992,annual fee,amount paid each year to a club organization or insurance,AI
12993,year turn,turn from one year to the next,AI
12994,jazz musician,person who plays jazz professionally,AI
12995,yodel,song performed by yodeling with rapid voice changes,AI
12996,juggler,juggling artist,AI
12997,youth music school,music school for youths,AI
12998,jumbo,very large; large aircraft,AI
12999,bachelor,unmarried man,AI
13000,justice spokesperson,spokesperson for justice topics,AI
