id,translate,translate_description,source
4101,state chancellery,agency that performs administrative and staff functions for the head of government,AI
4102,state opera,state operated opera,AI
4103,state government,government of a nation state,AI
4104,light rail,rail based local transport system in urban traffic,AI
4105,city library,public library under city administration,AI
4106,city festival,large event mainly for residents of a city,AI
4107,city parliament,parliament of a city,AI
4108,steel industry,all companies that produce or sell steel and services for making steel,AI
4109,standpoint,spatial position or point of view,AI
4110,rod,long object usually wood or metal for force transmission,AI
4111,start place,place where something begins such as takeoff or competition,AI
4112,female deputy,female person who can replace someone and assume their role,AI
4113,tax money,financial resources from state levies,AI
4114,tax evasion,illegal practice of paying no or less tax by concealing income or assets,AI
4115,prosecution,investigations initiated when there is suspicion of a crime,AI
4116,radiation,propagation of particles or waves in a particular direction,AI
4117,power generation,production of electrical energy converted into current,AI
4118,tobacco,nicotine containing plant,AI
4119,daylight,natural light during the day,AI
4120,downstream trip,trip downstream by ship,AI
4121,talk show,broadcast where a selected group exchanges experiences or opinions,AI
4122,tank,container for storing gases or liquids,AI
4123,tanker,ship for transporting liquid or gaseous goods,AI
4124,key,part of a keyboard or piano key press produces a specific event,AI
4125,suspicion of a crime,suspicion that someone committed a crime,AI
4126,weapon,object used to threaten harm injure or kill unlawfully,AI
4127,taxi driver,person who drives a taxi for a living,AI
4128,pond,small lake or standing body of water,AI
4129,temple,non Christian building dedicated to a deity for religious practice,AI
4130,speed limit,limit of maximum allowed speed,AI
4131,testament,disposition of the use of an estate,AI
4132,test phase,phase of testing,AI
4133,thermometer,device for measuring temperatures,AI
4134,veterinarian,doctor who treats animals after state approval,AI
4135,title win,winning a title,AI
4136,Toronto,city in Canada,AI
4137,manslaughter,intentional killing without the criteria for murder,AI
4138,traditional costume,clothing of a particular group,AI
4139,trauma,strong psychological shock,AI
4140,fuel,fuel that supplies energy to a machine,AI
4141,safe,lockable armored cabinet,AI
4142,tip,small amount of money given voluntarily for a service often in hospitality,AI
4143,trip,short excursion,AI
4144,drop,small compact amount of liquid,AI
4145,bustle,busy activity and excited confusion,AI
4146,drunkenness,state after excessive alcohol consumption,AI
4147,cloth,textile made of various materials,AI
4148,gymnast,athlete whose sport is gymnastics,AI
4149,circulation,continued passing on of something often money or files,AI
4150,restructuring,deep change of an organization to make it more effective,AI
4151,conversion,transition into another form,AI
4152,detour,path that leads to the goal by going around something,AI
4153,uncertainty,uncertainty about validity or development of something,AI
4154,inequality,state in which there are differences between things or people,AI
4155,uniform,uniform clothing,AI
4156,presumption of innocence,principle that a suspect is innocent until proven guilty,AI
4157,nonsense,something that makes no sense,AI
4158,undertaking,undertaking that involves risk,AI
4159,distinction,act of recognizing objects as different,AI
4160,betrayal,violation of a moral obligation,AI
4161,misconduct,reprehensible behavior,AI
4162,document,document that certifies or confirms something,AI
4163,urn,container for the ashes of a cremated person,AI
4164,Utah,US state,AI
4165,vegetation,totality of plants of an area; plant growth in an area,AI
4166,bicycle,two wheeled human powered vehicle,AI
4167,anchoring,fastening with an anchor; stabilization,AI
4168,event series,series of events,AI
4169,criminal,person who commits a crime,AI
4170,network,cooperation of organizations or technical interconnection,AI
4171,decay,gradual destruction of buildings or objects due to age or neglect,AI
4172,constitutional court,court that can review acts for compliance with the constitution,AI
4173,film adaptation,realization of a source as a film,AI
4174,chase,sustained pursuit often by police at high speeds,AI
4175,oblivion,state of no longer remembering something,AI
4176,negotiation round,one of several meetings to reach agreement,AI
4177,transport ministry,ministry responsible for transport,AI
4178,destruction,process that destroys something completely,AI
4179,shipping,transport of goods and items,AI
4180,deterioration,change of condition for the worse,AI
4181,auction,event where several bidders place bids,AI
4182,temptation,very strong temptation to a forbidden or harmful act,AI
4183,female defender,female defensive player who disrupts opponents play,AI
4184,veto,objection that prevents a planned decision,AI
4185,versatility,quality of being versatile,AI
4186,quarter century,period of 25 years,AI
4187,visa,entry exit or transit permit in a personal document,AI
4188,vita,biography of saints or ancient or medieval personalities,AI
4189,full braking,application of maximum braking force,AI
4190,full throttle,maximum acceleration or speed,AI
4191,full time,working time corresponding to the normal work week,AI
4192,volt,unit of electrical voltage,AI
4193,preliminary decision,decision that paves the way for a subsequent decision,AI
4194,prehistory,totality of historical events before written tradition,AI
4195,preference,special interest in a person or thing,AI
4196,advance,advance of troops against the opponent,AI
4197,preview,outlook on upcoming programs or events,AI
4198,appearance,presence before all eyes such as coming into view,AI
4199,pre Christmas period,weeks before Christmas,AI
4200,polling station,public place where a vote is conducted,AI
