id,translate,translate_description,source
9201,wordplay,playful use of words such as double meanings,AI
9202,preferred candidate,person favored for an office job or similar,AI
9203,Zabel,surname,AI
9204,magic art,art of magic,AI
9205,zebra,African wild equid with striped coat,AI
9206,pointer,part of a measuring device or clock showing a value or direction,AI
9207,centralization,bringing together at one center,AI
9208,central council,highest leadership body of an institution,AI
9209,central government,government in a centralist state,AI
9210,close game,tense match with a very close outcome,AI
9211,gain,increase,AI
9212,draft horse,horse used as a draft animal,AI
9213,future perspective,what is expected of the future,AI
9214,get together,social gathering,AI
9215,female spectator,female person who watches a performance or event,AI
9216,cutting,cutting or sawing materials to a template,AI
9217,viewer,person who watches an event,AI
9218,assignment,allocation or assignment,AI
9219,evening gown,"especially formal, elegant, often floor-length dress for the evening",AI
9220,evening program,part of a program taking place in the evening,AI
9221,evening newspaper,newspaper published in the evening,AI
9222,waste disposal,proper and legally compliant disposal of waste,AI
9223,final rally,final major rally,AI
9224,downturn,movement downward after an upswing,AI
9225,siding,track where railway vehicles are parked,AI
9226,voting result,result of a vote,AI
9227,abbey,monastery led by an abbot or abbess,AI
9228,moral victory,small success worthy of recognition,AI
9229,African,inhabitant of the African continent,AI
9230,airbag,bag in a vehicle that inflates on impact to protect occupants,AI
9231,alms,small material support for a needy person,AI
9232,waste paper,paper or cardboard for recycling,AI
9233,amine,organic derivative of ammonia with alkyl or aryl group,AI
9234,ammonia,"pungent, colorless, toxic gas",AI
9235,impeachment procedure,process to remove a person from office,AI
9236,requirements profile,description of required or desired attributes,AI
9237,seed funding,start-up financing for a project,AI
9238,visage,front part of the head; face,AI
9239,down payment,payment of the first part of a total amount,AI
9240,apple tree,fruit tree that bears apples,AI
9241,Arbeiterwohlfahrt,German welfare association,AI
9242,employers' association,institutional association of employers to represent interests toward unions and the state,AI
9243,workload,total amount of work used or to be used,AI
9244,work assignment,action where a person or group is deployed for a specific job,AI
9245,unemployment insurance,"insurance against consequences of unemployment, mandatory for employees in German-speaking areas",AI
9246,work stoppage,refusal by employees to perform work,AI
9247,archipelago,area of the sea with many islands,AI
9248,wristwatch,watch attached to a wristband,AI
9249,Armenian,citizen of Armenia,AI
9250,poverty line,income level below which essential resources cannot be obtained,AI
9251,acrobatics,collective term for circus/variety performances,AI
9252,Cinderella,fairy-tale figure from the Brothers Grimm,AI
9253,astronomer,scientist who studies celestial bodies,AI
9254,nuclear phase-out,renunciation of further use of nuclear energy,AI
9255,nuclear energy,energy obtained by fission or fusion,AI
9256,nuclear war,war fought with thermonuclear weapons,AI
9257,nuclear electricity,electric power obtained by fission or fusion,AI
9258,area of responsibility,set of tasks someone or something is responsible for,AI
9259,supervisory board member,person who is a member of a supervisory board,AI
9260,promotion round,round for promotion,AI
9261,ophthalmologist,doctor who diagnoses and treats eye diseases,AI
9262,expansion stage,stage in a defined scale of expanding an object,AI
9263,spin-off,separating something from a unit,AI
9264,loan,borrowing process or borrowed item,AI
9265,exhaust system,assembly for directing exhaust gases from engines,AI
9266,extermination,complete killing of a group or species,AI
9267,female Australian,female citizen of Australia,AI
9268,emigration,permanent leaving of one's home country,AI
9269,automobile,"motor-driven vehicle, usually for transporting people",AI
9270,Baghdad,capital of Iraq,AI
9271,banking sector,economic sector of all money and credit institutions,AI
9272,bankruptcy,inability to meet payment obligations; financial collapse,AI
9273,bartender,person who mixes drinks and serves beverages in a bar,AI
9274,building supervision,activity ensuring building complies with applicable law,AI
9275,building permit,official permission to build,AI
9276,building land,plot of land intended for construction,AI
9277,building materials,materials used in construction,AI
9278,orchard,area planted with fruit trees,AI
9279,tree nursery,horticultural business specializing in growing trees and shrubs,AI
9280,building material,material that can be used in construction,AI
9281,site trailer,closed trailer for workers' shelter and material storage,AI
9282,civil servants' association,association of civil servants,AI
9283,deputy (female),nominative singular of the weak declension of Beigeordneter,AI
9284,broken leg,fracture of a bone,AI
9285,Bellinzona,city in Switzerland,AI
9286,mountain tour,tour into the mountains,AI
9287,career counseling,professional help in planning a career path,AI
9288,professional ban,court ban from practicing a profession,AI
9289,certificate,written proof of something,AI
9290,fitting,metal piece connecting movable parts,AI
9291,attendance record,highest number of visitors reached,AI
9292,beet,"beet plant, usually red beet",AI
9293,care offer,offer of care services,AI
9294,business administration,study of business administration and processes,AI
9295,reference person,person one has a personal relationship with,AI
9296,balance sheet total,total of the balance sheet,AI
9297,educational path,school or career path,AI
9298,billiards,ball game played on a table with a cue,AI
9299,biotechnology,"technical use of microorganisms, cell cultures or enzymes",AI
9300,injury,injury usually sustained in sports,AI
