id,translate,translate_description,source
8501,assurance,binding promise or reassurance,AI
8502,escalation,driving toward an extreme state,AI
8503,contribution,help or assistance,AI
8504,two year contract,contract valid for two years,AI
8505,second vote,vote by which a voter chooses a party,AI
8506,dwarf,small fairy tale creature,AI
8507,interim report,report on an interim status,AI
8508,intermediate storage,place where something is stored temporarily,AI
8509,feud,lasting dispute or rift,AI
8510,Last Supper,the last ceremonial meal of Jesus of Nazareth with his twelve apostles,AI
8511,outflow,that which flows off,AI
8512,seclusion,state of being secluded or alone,AI
8513,formal warning,formal request to refrain from certain behavior in the future,AI
8514,sealing off,shielding/closing off,AI
8515,takeoff,act at the start of a jump,AI
8516,abstinence,abstinence,AI
8517,Achilles tendon,tendon attaching calf muscles to heel bone,AI
8518,arable land,land suitable for farming,AI
8519,blood vessel,term for blood vessels,AI
8520,bloodletting,"letting blood, historically; via leeches or draining",AI
8521,administrator,"caretaker, manager",AI
8522,stock index,indicator of selected share prices,AI
8523,Alabama language,"language spoken by the Alabama people in the southeastern USA, similar to Coushatta",AI
8524,Albanian,citizen of Albania,AI
8525,Algerian,person born in Algeria,AI
8526,alcoholism,mental and physical dependence on alcohol,AI
8527,Alpine republic,humorous term for Austria,AI
8528,magpie,magpie; garden crow,AI
8529,former chancellor,chancellor no longer in office,AI
8530,amen,acclamation at the end of a prayer or blessing,AI
8531,Ammann,Swiss official title,AI
8532,amnesty,full or partial pardon,AI
8533,official act,single sovereign act,AI
8534,anatomy,study of the structure of the body,AI
8535,beginning,initial period of something,AI
8536,Andalusia,region in southern Spain,AI
8537,appropriation,taking possession of ownerless property,AI
8538,attack,sudden severe onset of illness,AI
8539,adjustment,change to make something more similar or fit better,AI
8540,clue,indication that supports the correctness of an assumption,AI
8541,plant builder,company that plans and builds technical plants,AI
8542,accusation,charge of guilt,AI
8543,apple juice,drink made from apple juice,AI
8544,apostle,one of the twelve disciples sent by Jesus,AI
8545,application,a petition or formal request,AI
8546,area of work,specialist or task area worked on,AI
8547,labor dispute,organized conflict between employees and employers using strikes or lockouts,AI
8548,worker,person performing (manual) labor,AI
8549,occupational safety,measures and rules to protect workers from harm,AI
8550,female job seeker,female person looking for work,AI
8551,study,room in a house where professional work is done,AI
8552,arrangement,act of reaching an agreement and its result,AI
8553,Assisi,city in Italy,AI
8554,nuclear weapon,weapon whose explosive energy comes from nuclear processes,AI
8555,nuclear non-proliferation treaty,international treaty signed in 1968 regulating spread of nuclear weapons and peaceful use of nuclear energy,AI
8556,construction work,work to build a structure or system,AI
8557,storage,protection from external influences,AI
8558,presentation,external design or appearance,AI
8559,split,division into several parts,AI
8560,rearing,care and feeding of immature living beings,AI
8561,feast for the eyes,"pleasant, pleasing sight",AI
8562,training company,company that trains apprentices,AI
8563,expressiveness,ability to express oneself effectively,AI
8564,saying,"short, important statement, often by famous people",AI
8565,dropout,person who has abruptly and completely quit something,AI
8566,car owner,person who owns a car,AI
8567,autograph,signature made by a famous person,AI
8568,car brand,brand of cars,AI
8569,Babylon,ancient city in Mesopotamia,AI
8570,swim trunks,garment worn on the lower body for swimming or sunbathing,AI
8571,barometer,instrument for measuring air pressure,AI
8572,tree stock,totality of trees in a given area,AI
8573,inhibition,uncertainty or hesitation toward a matter,AI
8574,commander,person who has command authority,AI
8575,fastening,act of fastening something to an object,AI
8576,satisfaction,fulfillment of desires; satisfying,AI
8577,hatchet,short one-handed tool with a sharp blade,AI
8578,accessory,additional but non-essential element,AI
8579,mountain railway,transport for people and goods up a mountain,AI
8580,mine,operation for extracting raw materials from a mountain,AI
8581,professional association,association of a profession,AI
8582,resolution,"decision on a matter, often by a committee",AI
8583,composure,state of mental presence,AI
8584,salary,pay of a public servant,AI
8585,top form,best performance; peak condition,AI
8586,top grade,highest desired grade in a grading system,AI
8587,investment company,company for equity participation,AI
8588,beggar,needy person who lives on alms,AI
8589,state of evidence,sum of proven and missing facts for a case,AI
8590,district committee,local body representing citizens' interests,AI
8591,biennial,exhibition held every two years,AI
8592,bikini,two-piece swimsuit for women,AI
8593,photo book,book mainly containing pictures,AI
8594,portrait,pictorial representation of a person,AI
8595,educational offerings,range of educational opportunities provided,AI
8596,education sector,overall system of education institutions and organizations,AI
8597,caption,text under an illustration,AI
8598,biogas,gas from anaerobic fermentation of organic substrates,AI
8599,biotope,natural habitat for certain plants and animals,AI
8600,pear,type of fruit tree,AI
8601,wind orchestra,large group of musicians playing wind instruments,AI
8602,bodywork damage,accident damage with only material damage,AI
8603,drill,rod-shaped tool for making round holes,AI
8604,Botswana,state in southern Africa,AI
8605,ribcage,bony cage enclosing heart and lungs,AI
8606,bookshop,shop selling books,AI
8607,federal health ministry,top health authority of a federal state,AI
8608,federal constitution,constitution of a federal state,AI
8609,top management,company leadership,AI
8610,top job,position as top leader,AI
8611,chemical,chemical substance produced industrially or in a lab,AI
8612,Chiemsee,lake in Bavaria,AI
8613,Chinese,citizen of China,AI
8614,chlorine,"chemical element, atomic number 17",AI
8615,cup winner,winner of a cup competition,AI
8616,Dakar,capital of Senegal,AI
8617,delegates' assembly,assembly of delegates,AI
8618,idiot,person with lower intelligence or sense,AI
8619,detective,usually private investigator,AI
8620,employee,employee (Austrian),AI
8621,dispute,exchange of arguments to convince the other side,AI
8622,disqualification,exclusion from competition for rule violations,AI
8623,dogma,fundamental doctrine with binding truth claim,AI
8624,donna,title of address for certain Italian noblewomen,AI
8625,bicycle,bicycle,AI
8626,dramatist,person who writes dramas,AI
8627,turnstile,cross-shaped device allowing one person at a time,AI
8628,understanding,understanding of connections,AI
8629,mean value,mean value of measurements,AI
8630,honorary member,member with honorary status,AI
8631,reverence,awe based on respect,AI
8632,initiative,activity initiated without outside stimulus,AI
8633,ingenuity,having many ideas,AI
8634,integration,integration into a larger unit,AI
8635,income tax,tax on income of natural persons,AI
8636,emergency vehicle,specially equipped vehicle used in service operations,AI
8637,task force,group for an operation,AI
8638,formal objection,formal objection,AI
8639,registration,act of writing into an official place,AI
8640,objection,reaction expressing concerns,AI
8641,individual,person alone without companions,AI
8642,individual time trial,time trial in cycling,AI
8643,iceberg,large floating mass of ice,AI
8644,vanity,excessive concern for one's own perfection,AI
8645,release,"release from something, especially an obligation",AI
8646,expedition,journey to discover something new,AI
8647,remuneration,consideration agreed in a contract,AI
8648,derailment,accident where a rail vehicle leaves the tracks,AI
8649,epidemic,mass occurrence of a disease in a population,AI
8650,epic,long narrative in verse,AI
8651,team,group of athletes competing together,AI
8652,success rate,share of successful cases,AI
8653,world of experiences,experience world,AI
8654,encouragement,attempt to give someone more courage,AI
8655,substitute,substitute player,AI
8656,astonishment,state of having to be amazed,AI
8657,paid work,work to earn a living,AI
8658,eater,person who is eating or likes to eat a lot or has certain eating habits,AI
8659,Estonian,citizen of Estonia,AI
