id,translate,translate_description,source
5101,incision,cutting into something,AI
5102,formal interrogation,formal questioning (Austrian),AI
5103,substitution,bringing in a new player,AI
5104,ice age,geological period with cold climate,AI
5105,elan,enthusiasm or momentum,AI
5106,emotion,excited state of mind; psychological arousal,AI
5107,energy demand,amount of energy needed to function,AI
5108,duck,small waterfowl,AI
5109,epicenter,starting point of an earthquake at the surface,AI
5110,equipment,totality of equipment for a purpose,AI
5111,capture,grasping a situation; understanding the essence,AI
5112,success experience,positive event that gives a boost,AI
5113,seriousness,attitude of being serious,AI
5114,savings,reduction of expenditure with same return,AI
5115,reimbursement,returning or replacing,AI
5116,educator,educator who teaches children and youth social rules and educational content,AI
5117,female educator,female educator who teaches children and youth social rules and educational content,AI
5118,essay,witty and generally understandable usually short treatise that presents a topic often from the author view,AI
5119,vinegar,sour seasoning and preserving agent obtained from alcoholic beverages,AI
5120,Eurofighter,fighter aircraft developed in Europe,AI
5121,dispatch,preparation for shipping,AI
5122,smith,metal worker or blacksmith,AI
5123,trade journal,journal where specialist topics are treated,AI
5124,hit and run,leaving the scene of an accident in which one was involved as a driver,AI
5125,driving behavior,way someone drives,AI
5126,family business,economic enterprise owned by a family,AI
5127,family member,person belonging to a particular family,AI
5128,catch,act of catching or hunting animals,AI
5129,enemy image,prejudiced concept of a declared opponent held by a group,AI
5130,fine dust,very fine dust in the air not visible to the naked eye,AI
5131,troy ounce,unit of weight for precious metals exactly 31.1034768 grams,AI
5132,feminism,part of the womens movement that aims for roles not dependent on gender,AI
5133,holiday period,period when one is on holiday,AI
5134,hard disk,magnetic storage medium with data on rotating rigid disks,AI
5135,banquet hall,large room for a celebration,AI
5136,parade,parade through a city or community on the occasion of a big festival,AI
5137,parade,parade through a city or community on the occasion of a big festival,AI
5138,fire station,building with rooms for firefighters and housing for fire vehicles,AI
5139,fiction,something imagined,AI
5140,finance committee,committee for finance matters,AI
5141,chief financial officer,board member responsible for financial matters,AI
5142,company head,head of a company,AI
5143,fishing,catching of fish,AI
5144,form,standardized template to be filled with individual data,AI
5145,research team,group of scientists,AI
5146,continued existence,continuing to exist,AI
5147,female photographer,female person engaged in photography,AI
5148,work release,prison regime allowing work outside without supervision,AI
5149,freestyle wrestling,wrestling style with holds allowed on the whole body,AI
5150,stranger,person one does not know,AI
5151,kindness,kindness and benevolent friendliness,AI
5152,peace,peace,AI
5153,peace conclusion,binding declaration that peace prevails,AI
5154,mode of operation,way something works,AI
5155,fork,short for a branch fork,AI
5156,Lake Garda,large lake in northern Italy,AI
5157,guard,regiment of a ruler bodyguard,AI
5158,accelerator pedal,foot pedal to control engine power in a motor vehicle,AI
5159,alley,narrow street or path between fences or walls,AI
5160,wife,married woman in relation to her husband,AI
5161,birth rate,number indicating average births per woman,AI
5162,birthday celebration,celebration of a birthday,AI
5163,memorial event,official gathering to commemorate a person or event,AI
5164,freezing point,temperature at which a liquid becomes solid especially water,AI
5165,opposite direction,direction opposite to ones own,AI
5166,counterproposal,alternative proposal that contradicts a previous idea,AI
5167,investment,investment of money to obtain returns,AI
5168,amount of money,defined sum of money,AI
5169,community hall,building housing community administration and council meetings,AI
5170,community assembly,assembly of community members,AI
5171,community representation,representative body of a community,AI
5172,general staff,top military advisory body,AI
5173,court judgment,judicial decision following a court hearing,AI
5174,overall picture,picture as a whole with all its parts,AI
5175,total performance,sum of all performances,AI
5176,comprehensive school,school from primary through at least grade 10 as alternative to three track system,AI
5177,overall victory,victory in the overall standings,AI
5178,tableware,totality of utensils and vessels needed for eating and drinking,AI
5179,attitude,mental and moral basic attitude,AI
5180,gear mechanism,mechanical connections transmitting and converting speeds or torque,AI
5181,violent crime,offense involving physical violence,AI
5182,prize game,game where something can be won,AI
5183,Ghana,state in West Africa,AI
5184,gin,spirit with juniper used in many cocktails,AI
5185,girl,girl in English,AI
5186,equality,state of indistinguishability or high similarity,AI
5187,clemency,act of reducing or lifting a punishment by a binding order,AI
5188,county,land ruled by a count,AI
5189,grumpiness,lasting bad mood or irritability,AI
5190,pit,natural or artificial depression in the ground,AI
5191,basic right,fundamental right guaranteed by a state,AI
5192,voucher,certificate of goods or monetary value,AI
5193,ground meat,minced meat,AI
5194,semiconductor,material that conducts or blocks electricity under certain conditions,AI
5195,trade volume,total volume of trade,AI
5196,handicap,social or physical disadvantage due to disability,AI
5197,handshake,mutual hand giving for greeting or sealing an agreement,AI
5198,chamber of crafts,mandatory self governing institution of crafts,AI
5199,Hartung,January,AI
5200,head,head,AI
