id,translate,translate_description,source
4801,Scandinavia,region of Northern Europe,AI
4802,ski jumper,person who practices ski jumping,AI
4803,Slovene,citizen of Slovenia,AI
4804,soccer,football in US English,AI
4805,solar energy,energy produced and radiated by the sun,AI
4806,solo,musical piece or element performed alone or highlighted by a musician,AI
4807,Somalia,state on the Horn of Africa,AI
4808,summer festival,festival celebrated in summer months without specific occasion,AI
4809,summer time,time of summer when days are longer than nights,AI
4810,solar radiation,incident of sunlight on a surface or body,AI
4811,solar system,a star with orbiting celestial bodies,AI
4812,soul,music style of African American popular music from mid 1950s,AI
4813,soundtrack,music accompaniment in a film,AI
4814,social democrat,supporter or member of a social democratic party,AI
4815,social democracy,political ideology from labor movement combining democratic and socialist principles,AI
4816,female minister of social affairs,female minister for social affairs,AI
4817,social policy,measures to improve social and economic conditions of the population,AI
4818,social insurance,legal insurance system that shares risks such as accidents illness maternity and need of care,AI
4819,saver,person who saves especially at a bank or savings bank,AI
4820,savings package,package of measures aiming to reduce expenses,AI
4821,storage,act or process of storing or securing something,AI
4822,species,specific kind of a genus,AI
4823,game operation,organizational handling and conduct of games or performances,AI
4824,feature film,film with invented plot intended for entertainment,AI
4825,game minute,minute of a game,AI
4826,spinner,person who spins or works in spinning mill making yarn,AI
4827,female lead candidate,female candidate at the top of an electoral list,AI
4828,sponsor,financial supporter of a person group or company,AI
4829,female athlete,female person who regularly practices one or more sports,AI
4830,state visit,official visit of a head of government in another country,AI
4831,city museum,museum of a city focusing on local history,AI
4832,city outskirts,border area between city and surrounding area,AI
4833,council assembly,assembly of city delegates,AI
4834,stagnation,state where no growth or increase occurs,AI
4835,regular seat,seat usually occupied by the same person,AI
4836,regulars table,table reserved for regulars in a pub,AI
4837,registry office,authority that registers civil status events and actions,AI
4838,plug,device with one or more pins to make an electrical connection,AI
4839,footbridge,small bridge,AI
4840,bull,male domestic cattle that is sexually mature,AI
4841,metabolism,total biochemical processes needed to maintain functions of a living organism,AI
4842,stork,large long necked wading bird ciconia with long beak and legs,AI
4843,criminal court,high court for criminal law,AI
4844,Stralsund,city in Mecklenburg Western Pomerania,AI
4845,strand,elongated cord made of several threads,AI
4846,route section,part of a route,AI
4847,prank,prank played on someone for amusement,AI
4848,straw,threshed cereal stalks,AI
4849,electricity price,price for delivery of electricity,AI
4850,buzzer,device that produces a buzzing tone when activated,AI
4851,Supercup,Supercup competition in sport,AI
4852,surfer,wave rider,AI
4853,suspension,temporary removal from office,AI
4854,symbolism,symbolic meaning of something and its representation,AI
4855,taboo,thing that must not be spoken about,AI
4856,diary,personal notebook recording daily events,AI
4857,conference,meeting usually one day where people work on a topic,AI
4858,female participant,female person involved in an event,AI
4859,division,division of a unit or set into at least two parts,AI
4860,tester,person or thing that tests whether a device or process works as planned,AI
4861,counter,place where customers are served,AI
4862,table tennis,olympic sport played on a table with a ping pong ball,AI
4863,subsidiary,legally independent but economically dependent company run by parent,AI
4864,death penalty,legally sanctioned killing as punishment for a crime,AI
4865,day of death,day on which a being dies,AI
4866,top form,best form,AI
4867,Tuscany,region in Italy,AI
4868,tourist,person who travels for pleasure,AI
4869,coach change,change of coach,AI
4870,training ground,place to train,AI
4871,route,course of a transport route or supply line,AI
4872,tribute,levy of money or goods paid regularly as a sign of submission,AI
4873,Tunisia,state in North Africa,AI
4874,turbo,turbocharger or strong acceleration,AI
4875,ultimatum,time limited demand with threatened consequences,AI
4876,embrace,wrapping arms around the upper body or neck as a gesture of affection,AI
4877,redistribution,transfer of work capital or tax burden to other recipients,AI
4878,environment minister,head of a ministry dealing with environmental problems,AI
4879,carelessness,action with lack of care or its cause and result,AI
4880,injustice,lack of justice,AI
4881,innocence,absence of guilt regarding an incident or offense,AI
4882,Lower Franconia,region in Bavaria,AI
4883,management consulting,consulting for companies,AI
4884,group of companies,group of connected companies,AI
4885,underside,part of something that normally faces down,AI
4886,basement rock,old igneous rocks formed under high pressure and temperature,AI
4887,Uzbekistan,state in Central Asia,AI
4888,valley,valley also a surname,AI
4889,venue,place of an event,AI
4890,regional league,regional or subregional division,AI
4891,consumer protection,measures to protect consumers from harm,AI
4892,swearing in,taking an oath,AI
4893,compatibility,possibility of bringing something into agreement,AI
4894,simplification,process of making something simpler,AI
4895,club house,building where a club meets,AI
4896,author,person who wrote a text,AI
4897,constitutional court,court that can review acts for compliance with the constitution,AI
4898,retribution,punishment or satisfaction for a negative action,AI
4899,hearing day,day on which something is negotiated,AI
4900,traffic chaos,disordered situation in road traffic,AI
