id,translate,translate_description,source
14501,folk dance,folk dance as opposed to elite or stage dance,AI
14502,female volleyball player,female player of volleyball,AI
14503,advance payment,payment of an invoice before receiving the object,AI
14504,advance guard,small troop for reconnaissance and security,AI
14505,precaution,measure to protect something,AI
14506,prior knowledge,existing knowledge needed to understand something,AI
14507,Western Pomeranian,person from Western Pomerania,AI
14508,board colleague,colleague on the board,AI
14509,preference share,non voting share with certain privileges such as dividends,AI
14510,preference vote,vote for a single candidate on a party list,AI
14511,voyeurism,sexual drive from secretly observing naked people or sexual acts,AI
14512,growth opportunity,opportunity for growth,AI
14513,growth hormone,signal substance that stimulates cells to grow,AI
14514,guard room,room for guard duty,AI
14515,wagon fort,defensive formation with wagons arranged in a circle,AI
14516,eligible voter,person who has the right to vote,AI
14517,election law,law for elections,AI
14518,campaign event,event in an election campaign,AI
14519,whaling,hunting of whales usually from ships,AI
14520,converter,device to change physical quantities,AI
14521,water ball,inflatable ball used for playing in water,AI
14522,water mass,very large amount of water,AI
14523,money changer,person who exchanges money professionally,AI
14524,soldier,soldier,AI
14525,Christmas carol,song with Christmas text sung in the Christmas season,AI
14526,wine field,field with vines; place name,AI
14527,World Cup winner,person who won the World Cup,AI
14528,world congress,international congress,AI
14529,world market price,price on the world market,AI
14530,ocean,very large sea between continents,AI
14531,world record holder,person who holds a world record,AI
14532,UN Security Council,leading UN institution tasked with securing world peace,AI
14533,G8 summit,annual summit of G8 states since 1975 on world economy topics,AI
14534,turner,person who turns; surname,AI
14535,advertising income,income from advertising,AI
14536,advertising industry,totality of companies whose business is spreading information to the public,AI
14537,contract for work,contract for producing a work for remuneration in German law,AI
14538,valuable object,object with high material or emotional value,AI
14539,securities firm,institution for securities trading,AI
14540,valuable,valuable item,AI
14541,value concept,view of what is considered valuable,AI
14542,Westphalian,person from Westphalia,AI
14543,western level,level of the West; political term,AI
14544,weather condition,condition created by a specific weather situation,AI
14545,opponent,person forming a contrast to another,AI
14546,adversity,something that proves a hindrance,AI
14547,reprocessing,renewed processing of material,AI
14548,reprocessing plant,plant for reprocessing,AI
14549,reprocessing plant,plant where spent fuel is reprocessed,AI
14550,mountain stream,freely flowing unregulated stream,AI
14551,white water,fast flowing water,AI
14552,winter month,month in winter,AI
14553,economic aid,state aid or support to strengthen the economy,AI
14554,economic sanction,penal measure aimed at weakening an economy,AI
14555,economy senator,senator responsible for economic affairs in city states,AI
14556,entrepreneur,economic driver entrepreneur,AI
14557,economics,science dealing with economic processes,AI
14558,weekly paper,newspaper published once a week,AI
14559,hour per week,hour per week,AI
14560,Yankee,citizen of the USA,AI
14561,yuppie,career conscious young urban adult of the upper middle class,AI
14562,payer,person or organization that pays,AI
14563,payment discipline,willingness to pay obligations on time,AI
14564,newspaper ad,advertisement in a newspaper,AI
14565,newspaper publisher,entrepreneur who publishes newspapers,AI
14566,censor,person who performs information control for the state,AI
14567,centralism,political system where decisions are made in a central place,AI
14568,official bulletin,official publication of a group,AI
14569,penis,male organ of deer ibex boar ox and horse,AI
14570,interest payment,payment of interest by a bank or debtor,AI
14571,customs officer,official in the customs service,AI
14572,customs union,union of states forming a common customs area,AI
14573,side dish,addition to bread or a main dish,AI
14574,candy,small sweet sucked on,AI
14575,migratory bird,bird that spends cold season in warm regions,AI
14576,fear of the future,fear of negative developments in the future,AI
14577,future opportunity,opportunity for the future,AI
14578,future plan,plan for the future,AI
14579,letter,letter or email sent in response to something,AI
14580,growth rate,percentage indicating growth,AI
14581,immigration law,law regulating immigration into a country,AI
14582,gusset,triangular area often with two straight and one concave side,AI
14583,twilight,light at dusk,AI
14584,interlude,short insert between parts,AI
14585,intermediate tone,slightly changed shade,AI
