id,translate,translate_description,source
801,fraud,intentional deception and misrepresentation,AI
802,bed,piece of furniture for sleeping,AI
803,proof,demonstration of truth or falsity by empirical or logical methods,AI
804,evaluation,process of assessing value,AI
805,consciousness,awareness of one's own existence,AI
806,Bielefeld,city in North Rhine-Westphalia,AI
807,beer,"alcoholic drink brewed from hops, malt, and water",AI
808,screen,part of a TV or computer where the image appears,AI
809,request,polite expression of a wish or request,AI
810,leaf,usually green flat organ of a plant,AI
811,lodging,temporary accommodation,AI
812,block,large roughly cuboid piece of material,AI
813,blood,red fluid circulating in the body,AI
814,Bonn,city in North Rhine-Westphalia,AI
815,box,"large container, usually cuboid",AI
816,Brandenburg,federal state in Germany,AI
817,Brazil,state in South America,AI
818,Brunswick,city in Lower Saxony,AI
819,width,horizontal extent,AI
820,bread,"food baked mainly from flour, water, and salt",AI
821,budget,plan of future income and expenses,AI
822,federal office,authority active at federal level,AI
823,federal state,constituent state of Germany or Austria,AI
824,federal republic,government form based on a union of states,AI
825,national coach,coach of a national team,AI
826,Burgenland,federal state in Austria,AI
827,cannabis,technical term for the hemp genus,AI
828,cent,coin worth one hundredth of a euro,AI
829,chaos,state of disorder,AI
830,character,sum of innate and acquired mental traits,AI
831,head coach,head coach with subordinate staff,AI
832,comeback,return after a pause by a known person,AI
833,computer,electronic programmable device for processing data,AI
834,cup,trophy for a competition winner,AI
835,Darmstadt,city in Hesse,AI
836,presentation,way of presenting information or goods to an audience,AI
837,duration,temporal extent of something,AI
838,defense,defensive readiness,AI
839,demonstration,public appearance to express opinion,AI
840,detail,particular; small element,AI
841,German,the German language,AI
842,diagnosis,determination of a disease by a doctor,AI
843,dialogue,conversation with others,AI
844,theft,secret taking of someone else's property,AI
845,Tuesday evening,evening of a Tuesday,AI
846,Tuesday morning,morning of a Tuesday,AI
847,digitization,conversion of analog signals into discrete values,AI
848,director,head of a public institution,AI
849,display,"screen, monitor",AI
850,distance,distance between two points,AI
851,Thursday evening,evening of a Thursday,AI
852,drama,text intended for stage performance,AI
853,Duisburg,city in North Rhine-Westphalia,AI
854,duo,group of two people,AI
855,breakthrough,breaking through; creating a passage,AI
856,passageway,corridor connecting two spaces,AI
857,average,sum of properties divided by count,AI
858,dozen,twelve,AI
859,dynamics,"driving force, inner movement",AI
860,corner,point where lines or surfaces meet,AI
861,effect,effect that arises or is intentionally produced,AI
862,efficiency,ratio of output to input,AI
863,marriage,institutionally recognized union of two people,AI
864,husband,married partner in a marriage,AI
865,married couple,married couple,AI
866,honor,inner dignity felt toward oneself,AI
867,insight,look into a situation or composition,AI
868,burglar,person who breaks in to steal,AI
869,break-in,entering a place with intent to steal,AI
870,entrance,opening to enter an area,AI
871,unit,whole; the united,AI
872,income,money received in a period,AI
873,attitude,way one judges something,AI
874,start,beginning of something,AI
875,classification,classification into a category,AI
876,entry,act of entering a building or room,AI
877,inhabitant,resident of a defined area,AI
878,moving in,moving into a house or building,AI
879,recommendation,suggestion to do or not do something,AI
880,constriction,lack of space,AI
881,England,country in the United Kingdom,AI
882,English,West Germanic language from England,AI
883,ensemble,group of things that belong closely together,AI
884,discovery,finding of something previously unknown,AI
885,relief,relief from a burdensome or unwanted state,AI
886,developer,"person developing machines, methods, or software",AI
887,draft,model for a project,AI
888,event,usually significant event or experience,AI
889,Erfurt,capital of Thuringia,AI
890,receipt,receipt of something,AI
891,recovery,process of recovery after effort,AI
892,illness,disturbance of functions affecting well-being,AI
893,experience,notable event someone experienced,AI
894,replacement,something that substitutes for something else,AI
895,expansion,enlargement or extension of a technical system or organization,AI
896,escalation,gradual intensification of a situation,AI
897,Eve,name of the biblical Eve from the creation story,AI
898,event,special large event such as in culture sport or leisure that stands out by staging atmosphere or very high attendance,AI
899,expert,person very knowledgeable in a field,AI
900,expertise,qualities skills or knowledge that make a person an expert,AI
