id,translate,translate_description,source
10901,incompetence,lack of skills or competence,AI
10902,inspector,person who checks something thoroughly,AI
10903,inspector,person who inspects,AI
10904,interest representative,representative of interests,AI
10905,intolerance,intolerance toward another opinion or attitude,AI
10906,investment sum,total amount of investments,AI
10907,investment banking,field of investment banking,AI
10908,jacket,short close fitting mens jacket,AI
10909,yearbook,annual book of an institution with events and contributions,AI
10910,midyear,middle part of a year,AI
10911,annual program,program for a year,AI
10912,annual conference,meeting of a group held once a year,AI
10913,grade level,school grade of a cohort,AI
10914,jazz musician,person who plays jazz professionally,AI
10915,youth home,home for youths,AI
10916,youth leader,leader of a youth group,AI
10917,Art Nouveau,art style around 1900 with plant motifs and curved lines,AI
10918,young entrepreneur,entrepreneur of young age running a company,AI
10919,Kalashnikov,automatic rifle with long magazine,AI
10920,chamber music,instrumental music in small ensembles,AI
10921,pulpit,raised platform in a church for preaching,AI
10922,capital investment,investment of capital,AI
10923,Kappel,place name; name of several places,AI
10924,collision,collision of vehicles,AI
10925,chestnut avenue,avenue lined with chestnut trees,AI
10926,Caucasus,mountain region between Europe and Asia,AI
10927,caviar,cleaned and salted roe of sturgeon species,AI
10928,chalice,slender drinking vessel with high stem,AI
10929,core area,central area,AI
10930,core territory,central essential part of a country or region,AI
10931,keyboard player,person who plays the keyboard,AI
10932,child seat,seat adapted to children for safe transport,AI
10933,church asylum,asylum granted by a church community,AI
10934,nave,main longitudinal space in a church,AI
10935,church tax,tax collected for religious communities in some states,AI
10936,farce,loud nonsense,AI
10937,class teacher,teacher responsible for a class,AI
10938,tedious work,work that progresses slowly step by step,AI
10939,wisdom,ability or wisdom,AI
10940,kink,sharp bend with very small radius,AI
10941,culinary art,art and craft of preparing food,AI
10942,colonial period,period when a country had colonies,AI
10943,combined athlete,athlete in a combined event,AI
10944,communication technologies,technologies of communication,AI
10945,conference room,room available for conferences,AI
10946,economic slump,weak phase of the business cycle,AI
10947,competitive pressure,performance pressure caused by competition,AI
10948,convent,assembly or convent,AI
10949,group profit,profit made by a corporate group,AI
10950,group management,management of a corporate group,AI
10951,concert organizer,person who organizes concerts,AI
10952,headache,pain sensation in the head,AI
10953,Cossack,member of a semi nomadic people in Eastern Europe,AI
10954,cost expenditure,costs incurred,AI
10955,crane,bird family,AI
10956,hospital bed,bed for a sick person,AI
10957,nursing,measures for care and support of the sick,AI
10958,curly hair,curly hair,AI
10959,credit institution,bank or credit institution,AI
10960,district hospital,hospital of a district,AI
10961,crossroads,intersection of paths; place where paths fork,AI
10962,crisis team,group that convenes to handle emergencies,AI
10963,female Croatian,female citizen of Croatia,AI
10964,croup,diphtheria disease,AI
10965,Cuban,citizen of Cuba,AI
10966,Kuhl,family name,AI
10967,cultural sector,totality of persons institutions and activities in culture,AI
10968,cultural award,award for cultural achievement,AI
10969,female culture senator,female senator responsible for culture,AI
10970,Kurdistan,region in the Middle East,AI
10971,curiosity,something that seems very strange to the observer,AI
10972,capital gain,profit from a rate increase,AI
10973,short visit,short visit of brief duration,AI
10974,layperson,someone without specialist knowledge or training in a field,AI
10975,agriculture,agriculture especially arable farming and fruit and wine growing,AI
10976,state institution,institution of a federal state,AI
10977,state bishop,highest leader of a Protestant regional church,AI
10978,state central office,central institution of the state,AI
10979,breach of public peace,crime against public order or peace through violent riot,AI
10980,landscape conservation,care and protection of the landscape,AI
10981,state election campaign,campaigning by parties and candidates for a state election,AI
10982,laser beam,beam of light emitted by a laser,AI
10983,idling,state of a drive running without load or work,AI
10984,fief,something lent also feminine,AI
10985,teaching profession,profession requiring special training,AI
10986,apprentice training,training of apprentices,AI
10987,lightweight,weight class for boxers and weightlifters,AI
10988,performance showcase,presentation of achievements,AI
10989,editorial,news article at prominent position with an authors opinion,AI
10990,clearing,area in a forest without trees,AI
10991,love letter,very personal letter to a loved person,AI
10992,song repertoire,totality of songs of a certain type,AI
10993,linesman,person who assists the referee on out of bounds or offside decisions,AI
10994,female resident of Linz,woman who lives in Linz,AI
10995,liturgy,all proper religious service actions,AI
10996,licensee,recipient of a license,AI
10997,Locarno,city in Switzerland,AI
10998,hole punch,device that punches holes in paper at fixed spacing,AI
10999,air strike,air attack bombing with combat aircraft,AI
11000,style,form or shape something has,AI
