id,translate,translate_description,source
6601,golf course,playing field for golf,AI
6602,ridge,narrow mountain ridge or crest,AI
6603,border police,police forces responsible for border security,AI
6604,border protection,protection of national borders,AI
6605,limit value,legally prescribed upper or lower limit of a value,AI
6606,resentment,long lasting but quiet anger and hidden hostility,AI
6607,underlying mood,underlying prevailing mood,AI
6608,cucumber,plant genus in the gourd family,AI
6609,casting,process of pouring,AI
6610,Hameln,city in Lower Saxony,AI
6611,handbook,manual or concise reference work in book form,AI
6612,main focus,special concentration of attention,AI
6613,main committee,standing committee with far reaching powers,AI
6614,main prize,most important prize,AI
6615,main problem,largest essential problem,AI
6616,main topic,central thematic focus,AI
6617,primary residence,place where someone mainly lives,AI
6618,main goal,most important goal,AI
6619,entryway,space between entrance and stairwell or living area,AI
6620,home defeat,defeat of the home team,AI
6621,small man,man of small stature,AI
6622,cordiality,friendliness warmth and helpfulness toward another person,AI
6623,assistance,active help and support,AI
6624,rear wheel,wheel on a vehicle rear axle,AI
6625,mid summer,period in the middle of summer,AI
6626,wedding day,day of the wedding,AI
6627,horror film,film genre that produces fear and tension,AI
6628,pocket,pocket attached to or in trousers,AI
6629,illustration,picture that complements a written description,AI
6630,imperialism,efforts of a state to control neighboring countries or peoples,AI
6631,improvisation,art of presenting or creating something spontaneously,AI
6632,Indian,Indian; also English for Native American,AI
6633,industrial association,association of industry,AI
6634,infection,disease caused by pathogens,AI
6635,input,input,AI
6636,intention,intent to do something,AI
6637,irritation,state of confusion,AI
6638,Islamism,political movement within Islam seeking Islamic state and Sharia,AI
6639,annual pass,admission or travel card valid for a year,AI
6640,Jakarta,capital of Indonesia,AI
6641,young animal,animal not yet fully grown or mature,AI
6642,juror,member of a jury,AI
6643,cabinet meeting,meeting of government ministers,AI
6644,cadaver,dead animal body in decay,AI
6645,calf,young of a herd animal such as cattle deer or even whales,AI
6646,limestone,raw material in construction,AI
6647,head of chancellery,chief of the chancellery coordinating ministries,AI
6648,caricature,comically exaggerated depiction of persons or things,AI
6649,car body,complete body of a vehicle,AI
6650,female cashier,female person who manages the cash,AI
6651,catalyst,substance affecting activation energy without being consumed,AI
6652,downside,other often negative side of a matter,AI
6653,Kentucky,US state,AI
6654,kid leather,tanned skin from young goat sheep or calf,AI
6655,gravel,loose rock pieces 3 to 30 mm in size,AI
6656,child labor,work performed by children,AI
6657,childrens book,book aimed at children,AI
6658,child benefit,regular state payment to parents per child,AI
6659,child age,age of a child,AI
6660,parish community,local church administrative unit,AI
6661,church tower,tower of a church,AI
6662,clip,small device for temporarily fastening items,AI
6663,wardrobe,cabinet for storing clothes,AI
6664,trifle,tiny or insignificant thing,AI
6665,block,large angular object originally wooden,AI
6666,farmhand,man doing low level work on a farm,AI
6667,collegium,community of persons of the same office,AI
6668,colonialism,policy of acquiring or maintaining colonies,AI
6669,column,ordered group moving forward,AI
6670,Colombian,citizen of Colombia,AI
6671,comedy,comic situation that should provoke laughter,AI
6672,commercialization,process of turning things into a business,AI
6673,terms,delivery and payment terms,AI
6674,female competitor,female person pursuing the same goal as rivals,AI
6675,construct,concept to bring observations under a common interpretation,AI
6676,contingent,limited amount,AI
6677,control body,body for control,AI
6678,concert hall,hall where concerts take place,AI
6679,concession,concession or grant,AI
6680,brainstorming,strained thinking to solve a difficult problem,AI
6681,Quran,holy book of Islam,AI
6682,stuff,worthless or little useful stuff,AI
6683,nurse,male nurse caring for the sick,AI
6684,pathogen,organism or substance causing disease,AI
6685,loan granting,granting of loans,AI
6686,war zone,region where military conflicts take place,AI
6687,laws of war,international legal principles governing war,AI
6688,warship,ship of a navy used in war,AI
6689,war criminal,person who commits a war crime,AI
6690,cultural policy,policy area dealing with promotion and exchange of culture,AI
6691,culture ministry,regional ministry responsible for cultural affairs,AI
6692,spa house,public facility in a spa town mainly for spa guests,AI
6693,short vacation,vacation that lasts only a few days,AI
6694,labyrinth,twisted folded path that does not branch,AI
6695,state garden show,large event or exhibition about gardening with state wide focus,AI
6696,truck driver,person who drives a truck professionally,AI
6697,Latin,language of the Romans and European scholars,AI
6698,food trade,buying and selling of food,AI
6699,life saver,person who saves another persons life,AI
6700,life situation,not closely defined usually current circumstances of a living being,AI
