id,translate,translate_description,source
3501,Valais,canton in Switzerland,AI
3502,product test,test of goods or products,AI
3503,warner,person who warns others of possible unwanted consequences,AI
3504,maintenance,measures to check and maintain to prevent wear,AI
3505,removal,something that no longer exists such as a law or job,AI
3506,Santa Claus,male figure similar to Saint Nicholas bringing gifts at Christmas,AI
3507,wine estate,operation that grows and produces wine,AI
3508,World Health Organization,UN body dealing with global health issues,AI
3509,world ranking,worldwide list ranking objects or people by a criterion,AI
3510,outer space,space outside the Earths atmosphere,AI
3511,world record,world best performance recognized by sports authorities,AI
3512,idiom,fixed phrase whose meaning is not derived from components,AI
3513,shipyard,industrial facility for building and repairing ships or aircraft,AI
3514,security,document that embodies a tradable right,AI
3515,importance,quality of being important,AI
3516,resumption,continuation of an interrupted activity,AI
3517,return,act of appearing again,AI
3518,reelection,confirmation of an office holder by a new election,AI
3519,winegrower,person who grows and sometimes produces wine,AI
3520,economy ministry,ministry responsible for economic development,AI
3521,scientist,term used in Austria Switzerland and Liechtenstein,AI
3522,weather conditions,weather course over a period in a limited area,AI
3523,widow,woman whose spouse has died,AI
3524,motorhome,vehicle equipped for living and sleeping while traveling,AI
3525,housing market,totality of supply and demand for apartments,AI
3526,yoga,philosophical system from India with mental and physical exercises,AI
3527,time pressure,pressure caused by limited time,AI
3528,turning of the times,transition between significant time periods,AI
3529,time travel,journey into the past or future,AI
3530,magazine,regularly published printed publication,AI
3531,cell,smallest living unit of a living being,AI
3532,testimony,witness statement,AI
3533,interest rate cut,lowering of interest rates,AI
3534,circus,large tent or building showing animal acts and similar,AI
3535,affection,feeling of friendship or love,AI
3536,collapse,economic or financial collapse of a person or system,AI
3537,coexistence,act of living together,AI
3538,two thirds majority,qualified majority with a two thirds quorum,AI
3539,second division team,sports team in the second league,AI
3540,cycle,regular recurrence of an event or the time a full run needs,AI
3541,illustration,"pictorial representation; a more or less good copy of the real image of objects, people, situations, etc.",AI
3542,box office,ticket office where tickets are sold shortly before the evening event,AI
