id,translate,translate_description,source
4201,voting right,right to vote and to be elected,AI
4202,election day,day when one or more elections are held,AI
4203,hiking trail,marked path enabling hiking,AI
4204,warning strike,short work stoppage to press demands,AI
4205,watchtower,watchtower in a medieval fortification system,AI
4206,washing machine,electric household appliance for washing clothes,AI
4207,web,short for World Wide Web,AI
4208,alarm clock,clock that gives a signal at a set time,AI
4209,Christmas festival,Christmas; festival of the birth of Christ,AI
4210,hamlet,small settlement or farmstead smaller than a village,AI
4211,universe,outer space and all material things in it,AI
4212,female world champion,female person who wins a world championship,AI
4213,world order,order of world politics,AI
4214,world top,group leading worldwide in a certain respect,AI
4215,world federation,association organized in many nations,AI
4216,career path,phase of development or emergence of a product or entity,AI
4217,thrower,person who throws an object or sports equipment,AI
4218,downside,bitter or negative aspect that mars a positive picture,AI
4219,evaluation,assessment of something,AI
4220,vest,sleeveless garment for mens outerwear,AI
4221,western,film genre set in the Wild West,AI
4222,competitor,person or group participating in a competition,AI
4223,bet,agreement where stakes change hands based on an outcome,AI
4224,reunification,repeated union after separation,AI
4225,Wilhelmshaven,city in Lower Saxony,AI
4226,winch,device for lifting lowering or pulling loads,AI
4227,wind farm,area with multiple wind turbines,AI
4228,windshield,flat glass that allows view forward and protects from wind and particles,AI
4229,winter season,period covering winter months,AI
4230,economic efficiency,principle of achieving the greatest yield with available means,AI
4231,economic crisis,serious impairment of the economy,AI
4232,business location,location of an economy,AI
4233,start of week,beginning of a week,AI
4234,housing construction,construction of a residential building,AI
4235,caravan,trailer in which one lives while traveling,AI
4236,wound,open injury in skin or deeper tissue,AI
4237,magic,supernatural effect not subject to natural laws,AI
4238,drawing,picture created with unmixed colors,AI
4239,zeitgeist,common ideas of a generation or epoch,AI
4240,grade,grade for performance or behavior,AI
4241,draw,determining winners in a lottery by drawing lots or random numbers,AI
4242,cigarette,tobacco product rolled in paper for smoking,AI
4243,civil defense,protection of the civilian population against harm from war or tensions,AI
4244,anger,strong negative feeling directed at someone or something,AI
4245,encore,additional piece played after a concert,AI
4246,train traffic,operation of trains for freight and passengers,AI
4247,tongue,mobile organ in the mouth for taste and speech,AI
4248,summary,short text summarizing a longer text,AI
4249,collision,process where things collide strongly,AI
4250,addition,something added to another,AI
4251,Aargau,canton in Switzerland,AI
4252,cover,object used to cover something,AI
4253,decrease,change in which something becomes less,AI
4254,shutdown,switching off; interruption of electric current,AI
4255,lowering,"reduction, lowering",AI
4256,roller coaster,amusement ride common in theme parks,AI
4257,Advent calendar,calendar with 24 doors leading to Christmas Eve,AI
4258,file reference,identifier of a collection of documents,AI
4259,activation,prompting people to act; starting something,AI
4260,female American,female inhabitant of the American continents,AI
4261,traffic-light coalition,"coalition of SPD, FDP, and Greens in Germany",AI
4262,anecdote,short humorous story highlighting something typical or revealing,AI
4263,face,human face,AI
4264,attachment,appended section or file; supplementary documents,AI
4265,dock,bench where defendants sit in court,AI
4266,adjacent resident,person whose property borders something,AI
4267,antenna,device part for receiving or sending electromagnetic waves,AI
4268,female resident,woman living near something,AI
4269,attractive force,force that draws toward a point,AI
4270,working group,group of people who come together to work jointly,AI
4271,unemployed woman,female person without a job or employment,AI
4272,work accident,accident occurring during work or on the way there,AI
4273,working method,way someone or something works,AI
4274,Arizona,U.S. state,AI
4275,Arctic,region around the North Pole,AI
4276,Armenia,state in the Caucasus,AI
4277,artillery,branch of weapons with guns,AI
4278,branch,connection between tree trunk and branches,AI
4279,asylum seeker,nominative singular of the weak declension of Asylsuchender,AI
4280,shortness of breath,difficulty breathing with increased effort,AI
4281,nuclear power plant,plant using fission to generate electricity,AI
4282,abolition,dissolution or termination,AI
4283,riot,"tumultuous, sometimes violent rebellion against authorities",AI
4284,outcry,sudden short scream,AI
4285,postponement,granting a longer deadline than originally planned,AI
4286,client,person or institution that gives a commission,AI
4287,order intake,receipt of an order,AI
4288,buoyancy,upward force on bodies in fluids or gases,AI
4289,aura,a special radiance,AI
4290,paper,document that analyzes a matter empirically,AI
4291,excursion destination,destination of an excursion,AI
4292,interpretation,attempt to interpret a work or meaning,AI
4293,excuse,untrue argument; lie used as a seeming justification when criticized,AI
4294,slip,fall or slipping on a smooth surface,AI
4295,lookout,"looking for something, usually expecting to find something special",AI
4296,rash,symptom of a skin disease,AI
4297,hosting,conducting a competition; holding it,AI
4298,deportation,official order to leave a country,AI
4299,autobiography,life story written by the person themselves,AI
4300,auto supplier,company supplying parts to car makers,AI
