id,translate,translate_description,source
3801,horror,terror and shudder born of experience,AI
3802,hot,hot or trendy in English,AI
3803,hunter,hunter; English name,AI
3804,cough,cold illness with frequent coughing,AI
3805,anthem,short for national anthem,AI
3806,Ibiza,island of the Balearics,AI
3807,ideal case,state as good as it can be,AI
3808,identification,determination of who or what something is,AI
3809,real estate market,totality of activities around marketing and developing real estate,AI
3810,import,process of importing goods and services,AI
3811,indicator,tool that shows reaching or leaving certain states,AI
3812,industrial area,area where only industrial commercial use is allowed,AI
3813,computer science,science dealing with information and its automatic processing,AI
3814,engineer,graduate in engineering sciences,AI
3815,female owner,female person who owns something,AI
3816,imprisonment,arrest of a person,AI
3817,insolvency proceedings,proceedings in case of insolvency,AI
3818,error,unintentional false assumption,AI
3819,Jamaica,island state in the Caribbean,AI
3820,yogurt,thick milk product fermented by lactic acid bacteria,AI
3821,youth welfare office,authority responsible for public youth welfare,AI
3822,youth assistance,help services for youth,AI
3823,youth organization,organization specifically for youths,AI
3824,justice minister,head of the justice ministry,AI
3825,Kabul,capital of Afghanistan,AI
3826,Cairo,capital of Egypt,AI
3827,cocoa,cocoa tree seeds,AI
3828,rabbit,animal similar to hare but smaller with shorter ears,AI
3829,edge,sharp edge or border on fabrics,AI
3830,crust,outer browned crust of a loaf of bread,AI
3831,cantonal council,legislative assembly in Swiss cantons,AI
3832,chancellor,female head of government,AI
3833,chancellor candidate,candidate for chancellor,AI
3834,cap,head covering fitting the head,AI
3835,Good Friday,Friday of Holy Week commemorating the crucifixion,AI
3836,cardboard,stiff paper like product,AI
3837,Kasper,funny main figure of a puppet theater,AI
3838,catalog,systematic list such as a sales catalog,AI
3839,waiter,restaurant employee serving guests,AI
3840,connoisseur,person with above average knowledge in a field,AI
3841,marking,process of marking,AI
3842,feature film,film intended for cinema screening,AI
3843,crate,solid container usually made of wood,AI
3844,classical era,classical art and literature of the Augustan era,AI
3845,foot and mouth disease,animal disease of cloven hoofed animals,AI
3846,toddler,child under six years,AI
3847,small van,small transporter,AI
3848,air conditioner,electric device that adjusts air properties,AI
3849,garlic,spice and medicinal plant Allium sativum,AI
3850,carbon dioxide,colorless odorless gas,AI
3851,collapse,sudden end of functioning of a body or system,AI
3852,collective,social structure whose members can be grouped by a common aspect,AI
3853,comedian,person who is funny or says things not really funny,AI
3854,commentator,person who discusses and judges something,AI
3855,local politician,politician active in local politics,AI
3856,compliment,remark valued positively by the listener,AI
3857,consistency,cohesion and stability,AI
3858,corporate chief,head of a corporate group,AI
3859,headscarf,cloth worn on the head for weather fashion or religious reasons,AI
3860,copy,replica of an original,AI
3861,cosmos,the universe,AI
3862,quarrel,loud dispute,AI
3863,collar,part of clothing enclosing the neck,AI
3864,nurse,female nurse caring for the sick,AI
3865,scratch,small to medium injury or damage from a sharp object,AI
3866,cow,female domestic cattle,AI
3867,cultural center,large building complex with museums lecture halls etc,AI
3868,mate,person one likes and shares interests with,AI
3869,customer service,regular or additional service for a customer,AI
3870,laugher,person who laughs,AI
3871,campfire,open fire lit outdoors often at a campsite,AI
3872,liver,most important internal organ for metabolism in humans and animals,AI
3873,living being,organized genetic units capable of metabolism reproduction and evolution,AI
3874,female driver,female person who steers a vehicle,AI
3875,spring,first season of the year spring,AI
3876,harvest,picking of fruits especially grapes to produce food,AI
3877,lighthouse,tower on the coast emitting distant light signals,AI
3878,ray of hope,encouraging outlook in a difficult time something uplifting that gives hope,AI
3879,love story,story about a romantic relationship,AI
3880,male lover,man with whom someone has a sexual relationship often outside marriage,AI
3881,air raid,military act of force from the air,AI
3882,humidity,water vapor content of the air,AI
3883,lung,organ for breathing air,AI
3884,power struggle,conflict between parties to gain dominance,AI
3885,maggot,larva of a fly,AI
3886,magnesium,chemical element with atomic number 12 in the alkaline earth metals,AI
3887,corn,botany,AI
3888,Malaysia,state in Southeast Asia,AI
3889,Malta,island state in the Mediterranean,AI
3890,female manager,female person in a leadership role in a company,AI
3891,Manhattan,cocktail with American whiskey and sweet red vermouth,AI
3892,coat,long buttoned outer garment worn on the upper body with sleeves,AI
3893,margin,difference or allowable range,AI
3894,market town,municipality with the right to hold a market,AI
3895,market capitalization,value from share price times number of shares,AI
3896,market participant,participant in the market,AI
3897,Marseille,city in France,AI
3898,mechanical engineering,engineering field of analysis design construction and maintenance of machines,AI
3899,match winner,person whose decisive action wins a game or tournament,AI
3900,Maxwell,family name,AI
