id,translate,translate_description,source
9101,female theologian,female person who has studied theology,AI
9102,therapist,person trained to apply therapies,AI
9103,Thessaloniki,city in Greece,AI
9104,little animal,small animal or young animal,AI
9105,carpenter,craftsman who makes furniture windows and doors from wood,AI
9106,front page,first page of a magazine or newspaper with title and main news,AI
9107,death sentence,court judgment ordering killing as punishment,AI
9108,recording studio,room or building for recording sound or speech,AI
9109,female goalkeeper,most defensive female player preventing goals,AI
9110,tourist attraction,place visited by many tourists,AI
9111,tourism worker,person working in tourism,AI
9112,tranche,part of a whole,AI
9113,accuracy,reliability in hitting a target,AI
9114,Trinidad,island or state in the Caribbean,AI
9115,trumpeter,person who plays the trumpet,AI
9116,gymnastics festival,festival with gymnastics competitions,AI
9117,levy,amount allocated per person or participant,AI
9118,overthrow,rapid upheaval as opposed to evolution,AI
9119,environmental protection organization,group working together to protect the environment,AI
9120,disfavor,loss of favor after unwanted action,AI
9121,lowland,lower lying land,AI
9122,background music,accompanying music,AI
9123,management consultant,external service provider helping companies solve problems and improve processes,AI
9124,discussion,usually formal conversation about an important matter,AI
9125,embezzlement,illegal appropriation of чужой property already in ones possession,AI
9126,undertone,implicit meaning of a statement,AI
9127,underworld,underworld of the dead in mythology,AI
9128,indigenous person,member of a people who first inhabited a region,AI
9129,great grandson,male child of a grandchild or third generation descendant,AI
9130,vacation destination,destination of a vacation,AI
9131,variation,act of varying or changing something,AI
9132,vase,vessel for decoration or holding flowers,AI
9133,fatherhood,state of being a father,AI
9134,appointment,agreement on a planned meeting or activity,AI
9135,annoyance,continuing irritation,AI
9136,admirer,person who loves someone often secretly,AI
9137,club house,building where a club holds meetings,AI
9138,female chairperson,female person who holds the chair of a club,AI
9139,board,group elected to run a club,AI
9140,interweaving,state of close entanglement or action creating it,AI
9141,rapist,person who commits rape,AI
9142,downplaying,portraying something as less significant or dangerous than it is,AI
9143,traffic load,load caused by traffic,AI
9144,transport company,company for transport,AI
9145,slowing,delay or becoming slower,AI
9146,lending,act of lending something,AI
9147,notation,short written entry or note for memory or communication,AI
9148,mixture,act of mixing,AI
9149,offsetting,offsetting of opposing claims,AI
9150,sinking,act of causing a ship or object to stop floating,AI
9151,insurance industry,totality of companies and people in insurance,AI
9152,price increase,increase in price of goods or services,AI
9153,contract signing,signing of a legally binding agreement,AI
9154,familiarity,state of being familiar with something,AI
9155,safekeeping,contract to keep entrusted property safe and return it,AI
9156,administrative reform,reshaping of administration,AI
9157,entanglement,act of getting entangled and the result,AI
9158,distortion,act and result of distorting,AI
9159,quarter,period of three months,AI
9160,business card,small card with a persons name and data,AI
9161,ethnic group,group defined by ethnic characteristics within a people,AI
9162,people's theater,theater for the people,AI
9163,volleyball player,player of volleyball,AI
9164,pre registration,registration in advance,AI
9165,role model function,role model function,AI
9166,harbinger,thing or person indicating what is to come,AI
9167,existence,state of being present,AI
9168,anteroom,room in front of the intended room,AI
9169,head,person who holds a leading function,AI
9170,lecture series,series of lectures,AI
9171,preface,introduction of a book,AI
9172,weapons system,complex weapon with several components,AI
9173,election outcome,outcome of an election,AI
9174,electoral district,spatial area for organizing the election process,AI
9175,election success,success in an election,AI
9176,truth content,portion of a statement that corresponds to truth,AI
9177,orphanage,home for parentless children,AI
9178,Waldorf school,school based on Rudolf Steiner methods,AI
9179,forest lake,lake in a forest; place name,AI
9180,warning shot,shot into the air to warn and induce surrender,AI
9181,water vapor,water in gaseous form,AI
9182,exchange rate,price to buy foreign currency expressed in domestic currency,AI
9183,Christmas story,story about a Christmas theme,AI
9184,vineyard,level area where wine is planted,AI
9185,wine cellar,usually underground storage room for wine,AI
9186,long jump,competition in which one jumps as far as possible,AI
9187,World Trade Organization,international trade organization WTO,AI
9188,world view,view of the world,AI
9189,workday,day on which work is legally permitted,AI
9190,value increase,increase of value,AI
9191,competition day,day when one or more sports competitions take place,AI
9192,race,race as running competition or with vehicles,AI
9193,dedication,words in a book intended for someone,AI
9194,reintegration,integration after a break,AI
9195,winter quarters,accommodation during the winter,AI
9196,science ministry,ministry responsible for science,AI
9197,state of knowledge,level of knowledge,AI
9198,living area,part of a larger unit that can be inhabited,AI
9199,dormitory,facility for a specific group where one can live,AI
9200,skyscraper,very tall building usually over 100 meters,AI
