id,translate,translate_description,source
1001,investor,person who invests money to earn profit,AI
1002,Iceland,island state in the North Atlantic,AI
1003,Istanbul,city in Turkey,AI
1004,Italian,inhabitant of Italy,AI
1005,beginning of the year,first period of a year,AI
1006,year end,last period of a year,AI
1007,year change,time when a year ends and a new year begins,AI
1008,season,segment of the year in temperate and polar regions,AI
1009,Jena,city in Thuringia,AI
1010,journalist,person working for newspapers radio or TV to gather and spread information,AI
1011,jury,group of experts deciding a prize or competition,AI
1012,judiciary,juridical power,AI
1013,cabinet,small side room between two rooms without its own exit,AI
1014,coffee,stimulating black brewed drink,AI
1015,emperor,title of highest secular ruler in certain monarchies,AI
1016,California,US state,AI
1017,campaign,campaign,AI
1018,candidate,person or thing available for selection,AI
1019,chapter,large division in a written or drawn story,AI
1020,Karlsruhe,city in Baden Wurttemberg,AI
1021,cash box,lockable container for money,AI
1022,Kassel,city in Hesse,AI
1023,Qatar,state on the Persian Gulf,AI
1024,catastrophe,large severe disaster,AI
1025,category,unit for classifying persons or things,AI
1026,cat,domestic cat of many breeds,AI
1027,knowledge,knowledge about a specific matter,AI
1028,distinguishing mark,feature by which a person or object is recognized,AI
1029,core,central main component of a whole,AI
1030,kilo,kilogram,AI
1031,kilogram,SI base unit of mass,AI
1032,kindergarten,place for pre school care and education,AI
1033,childhood,period from birth to puberty,AI
1034,cinema,building or room where films are shown,AI
1035,daycare,short for daycare center,AI
1036,complaint,expressed feeling of pain sorrow or grief,AI
1037,clarity,state of transparency without cloudiness,AI
1038,league survival,staying in a league level,AI
1039,classic,artist whose works are exemplary and lasting,AI
1040,clothing,totality of garments,AI
1041,offal,less desirable poultry parts such as innards neck head wings,AI
1042,climate,average state of sun temperature humidity wind and clouds,AI
1043,climate change,change of the Earths climate over long periods,AI
1044,clinic complex,building or complex where patients are treated,AI
1045,knee,front part of the knee joint,AI
1046,coalition contract,contract concluded by coalition partners,AI
1047,colleague,person working in the same organization,AI
1048,collision,collision or crash,AI
1049,comment,explanation of a matter from a standpoint,AI
1050,municipal election,election of municipal or city councils,AI
1051,conference,meeting among experts,AI
1052,context,context or environment of a word or action,AI
1053,account,account or data structure with debit and credit,AI
1054,illness,disturbance of normal physical or mental functions,AI
1055,crab,crustacean; colloquially higher crustaceans,AI
1056,Kremlin,fortress typical of old Russian cities,AI
1057,cross,symbol,AI
1058,intersection,place where two or more roads meet,AI
