id,translate,translate_description,source
10501,sporting event,significant sporting event,AI
10502,sports festival,festive sports event,AI
10503,sports studio,sports newsroom or studio,AI
10504,Sprenger,surname also destroyer,AI
10505,state exam,final exam in certain German programs taken by state examiners,AI
10506,city state,state consisting only of the territory of a city and its surroundings,AI
10507,standard work,book considered authoritative in a field,AI
10508,stand dative,dative singular of the noun stand,AI
10509,jump start,help to start such as a car jump start,AI
10510,engraver,person who makes engravings for printing plates,AI
10511,hobby horse,old fashioned childrens toy a stick with a horse head,AI
10512,step,step dance step in English,AI
10513,tax law,legal regulation that concerns taxes,AI
10514,stigma,conspicuous often negatively rated feature,AI
10515,stylistic device,deliberate form that draws attention to a main statement,AI
10516,brief visit,short visit,AI
10517,stool,simple seat without backrest,AI
10518,foray,movement on foot or vehicle in an area,AI
10519,disputed case,matter that becomes a dispute,AI
10520,strip,striptease,AI
10521,electricity market,market for electricity,AI
10522,Struck,surname,AI
10523,stucco,material made from mortar sand lime and or gypsum,AI
10524,study place,place or admission to a course of study,AI
10525,period of study,time period during which someone studies,AI
10526,storm surge,water piled up by storm at coasts causing flooding and damage,AI
10527,subsidization,financial support by the state often direct payments tax breaks or loans,AI
10528,addictive drug,harmful substance leading to dependence,AI
10529,superlative,highest degree of comparison of adjectives and some adverbs,AI
10530,swimming pool,pool filled with clear chlorinated water for swimming often private,AI
10531,tobacco tax,tax levied on the distribution of tobacco products,AI
10532,taboo topic,topic that must not be spoken about,AI
10533,dam system,installation consisting of a dam a reservoir and other facilities,AI
10534,dancing talent,talent for dancing,AI
10535,dance music,rhythmic music suitable for dancing,AI
10536,wallpaper,wall covering made of thin flexible material glued to a wall,AI
10537,calculator,handheld electronic calculator,AI
10538,complexion,state and color of facial skin,AI
10539,schedule,plan for the timing of a course of events,AI
10540,testosterone,hormone responsible for male characteristics,AI
10541,textile industry,all companies that make textiles or provide textile services,AI
10542,animal feed,food given to animals,AI
10543,female title defender,female person defending a title,AI
10544,tomato,plant species solanum lycopersicum of the nightshade family,AI
10545,concert hall,concert hall,AI
10546,pitch,pitch or vocal tone,AI
10547,top manager,manager in leading position with very high income,AI
