id,translate,translate_description,source
5501,sunrise,apparent rise of the sun above the horizon,AI
5502,solar eclipse,event when the moon darkens the sun,AI
5503,social worker,qualified helper in difficult life situations,AI
5504,socialism,concept of society aiming at socialization of means of production and fair distribution,AI
5505,ministry of social affairs,ministry for social affairs,AI
5506,social security system,system of social security,AI
5507,sociologist,scientist who deals with social life in society,AI
5508,speculation,conclusion about something without secure knowledge,AI
5509,Speyer,city in Rhineland Palatinate,AI
5510,special unit,military or police group of specialists for a specific purpose,AI
5511,specialist,person with special knowledge in a field,AI
5512,field boundary,marked boundary of a playing field and adjacent area,AI
5513,spiral,curve around a point or axis moving away from or toward the center,AI
5514,spirit,spirit mood in English,AI
5515,top position,placement in the top range of a ranking,AI
5516,sponsorship,support through sponsors,AI
5517,sports club,association of people to promote physical activity,AI
5518,megaphone,metal tube device widening outward to amplify the voice,AI
5519,syringe,medical device to inject liquids into a body,AI
5520,diving board,springy board for jumping to gain height or distance,AI
5521,search for traces,search for traces,AI
5522,state budget,the budget of a state,AI
5523,state treasury,total cash assets of a state,AI
5524,state theater,important theater under public sponsorship of a state or federal state,AI
5525,public indebtedness,total debts of a state,AI
5526,city history,history of a city,AI
5527,city center,central part of a city,AI
5528,city theater,theater funded or run by a city with permanent staff,AI
5529,standing leg,leg on which an athlete stands,AI
5530,starter,person who gives the starting signal for a race,AI
5531,start number,number indicating order of participants in a competition,AI
5532,stationing,placement or establishment at a specific location,AI
5533,statistician,person who researches or applies statistics,AI
5534,power socket,device to connect electrical appliances to the grid with contact sleeves,AI
5535,parking space,place to park a vehicle,AI
5536,signal box,railway installation from which switches and signals are centrally set,AI
5537,stamp,device for printing a name or short information,AI
5538,constellation,conceptual association of stars apparent star cluster,AI
5539,tax advisor,licensed advisor who provides tax and business advice,AI
5540,foundation board,board of a foundation,AI
5541,vote casting,active participation in an election or vote,AI
5542,storey,level above the ground floor,AI
5543,tunnel,underground horizontal passage,AI
5544,penalty order,judicial decision equivalent to a final judgment if no timely objection,AI
5545,criminal code,compilation of criminal law provisions in a code,AI
5546,criminal chamber,German court chamber for appeals and serious crimes,AI
5547,criminal trial,court proceeding due to alleged culpable behavior,AI
5548,criminal law,body of legal norms that punish harmful behavior,AI
5549,lakeside bathing area,designated area on a lake or river where bathing is allowed,AI
5550,suite,multi movement instrumental piece,AI
5551,sympathy,positive attitude toward a thing or person,AI
5552,symptom,something that allows a conclusion about something else,AI
5553,fir,genus of coniferous trees in the pine family,AI
5554,Tanzania,state in East Africa,AI
5555,collective agreement,contract between employer and union setting wages hours leave and conditions,AI
5556,offense elements,features defined in law for a certain act,AI
5557,baptism,sacrament in Christian communities of admission to the people of God,AI
5558,exchange,act or event of giving something and receiving something,AI
5559,Tenerife,island of the Canary Islands,AI
5560,tennis player,athlete who plays tennis,AI
5561,appointment calendar,notebook organized by time with events and plans,AI
5562,terror group,group that commits terror acts,AI
5563,thermae,public Roman bath,AI
5564,throne,ornate seat of a monarch on ceremonial occasions,AI
5565,ticker,display medium on graphical interfaces for scrolling lists of information,AI
5566,animal protection association,association for animal protection,AI
5567,animal world,animals occurring in a region or epoch,AI
5568,title fight,contest whose winner may hold a title,AI
5569,raffle,lottery with prizes often donated,AI
5570,cake,usually round sweet pastry with several layers,AI
5571,touch,a hint a little of something,AI
5572,trot,medium speed gait of four legged animals with diagonal legs moving together,AI
5573,track,track or lane in English,AI
5574,traditional club,club with a long history,AI
5575,range,distance something can reach or cover,AI
5576,training session,phase in which one practices,AI
5577,trap rock,step like rock formation of igneous rock,AI
5578,sadness,emotion felt when one is sad,AI
5579,marriage,marrying of two people,AI
5580,counter,sales counter in a shop,AI
5581,trump,leading suit or privileged card,AI
5582,squad,small unit of 2 to 6 persons,AI
5583,trust,legal relationship where assets are transferred to a trustee for a beneficiary or purpose,AI
5584,environment ministry,ministry responsible for the environment,AI
5585,university clinic,clinic belonging to a university,AI
5586,weeds,undesired plants among cultivated plants,AI
5587,basement,part of a building below ground,AI
5588,lower house,one of two chambers of a parliament,AI
5589,corporate culture,culture of a company,AI
5590,shelter,place where one can find refuge,AI
5591,originator,person who causes or brings about something,AI
5592,urine,liquid excretion of the bladder or kidneys,AI
5593,vacation resort,place where people spend their vacation,AI
5594,ballot,balloting at the urn,AI
5595,Vaduz,capital of Liechtenstein,AI
5596,burning,destruction of objects by fire,AI
5597,suspected case,case where a suspicion is considered justified,AI
5598,digestion,processing of food by stomach and intestine; part of metabolism,AI
5599,doubling,increase to twice the original,AI
5600,prevention,state of causing that something is not possible,AI
