id,translate,translate_description,source
8501,assurance,binding promise or reassurance,AI
8502,escalation,driving toward an extreme state,AI
8503,contribution,help or assistance,AI
8504,two year contract,contract valid for two years,AI
8505,second vote,vote by which a voter chooses a party,AI
8506,dwarf,small fairy tale creature,AI
8507,interim report,report on an interim status,AI
8508,intermediate storage,place where something is stored temporarily,AI
8509,feud,lasting dispute or rift,AI
8510,Last Supper,the last ceremonial meal of Jesus of Nazareth with his twelve apostles,AI
8511,outflow,that which flows off,AI
8512,seclusion,state of being secluded or alone,AI
8513,formal warning,formal request to refrain from certain behavior in the future,AI
8514,sealing off,shielding/closing off,AI
8515,takeoff,act at the start of a jump,AI
8516,abstinence,abstinence,AI
8517,Achilles tendon,tendon attaching calf muscles to heel bone,AI
8518,arable land,land suitable for farming,AI
8519,blood vessel,term for blood vessels,AI
8520,bloodletting,"letting blood, historically; via leeches or draining",AI
8521,administrator,"caretaker, manager",AI
8522,stock index,indicator of selected share prices,AI
8523,Alabama language,"language spoken by the Alabama people in the southeastern USA, similar to Coushatta",AI
8524,Albanian,citizen of Albania,AI
8525,Algerian,person born in Algeria,AI
8526,alcoholism,mental and physical dependence on alcohol,AI
8527,Alpine republic,humorous term for Austria,AI
8528,magpie,magpie; garden crow,AI
8529,former chancellor,chancellor no longer in office,AI
8530,amen,acclamation at the end of a prayer or blessing,AI
8531,Ammann,Swiss official title,AI
8532,amnesty,full or partial pardon,AI
8533,official act,single sovereign act,AI
8534,anatomy,study of the structure of the body,AI
8535,beginning,initial period of something,AI
8536,Andalusia,region in southern Spain,AI
8537,appropriation,taking possession of ownerless property,AI
8538,attack,sudden severe onset of illness,AI
8539,adjustment,change to make something more similar or fit better,AI
8540,clue,indication that supports the correctness of an assumption,AI
8541,plant builder,company that plans and builds technical plants,AI
8542,accusation,charge of guilt,AI
8543,apple juice,drink made from apple juice,AI
8544,apostle,one of the twelve disciples sent by Jesus,AI
8545,application,a petition or formal request,AI
8546,area of work,specialist or task area worked on,AI
8547,labor dispute,organized conflict between employees and employers using strikes or lockouts,AI
8548,worker,person performing (manual) labor,AI
8549,occupational safety,measures and rules to protect workers from harm,AI
8550,female job seeker,female person looking for work,AI
8551,study,room in a house where professional work is done,AI
8552,arrangement,act of reaching an agreement and its result,AI
8553,Assisi,city in Italy,AI
8554,nuclear weapon,weapon whose explosive energy comes from nuclear processes,AI
8555,nuclear non-proliferation treaty,international treaty signed in 1968 regulating spread of nuclear weapons and peaceful use of nuclear energy,AI
8556,construction work,work to build a structure or system,AI
8557,storage,protection from external influences,AI
8558,presentation,external design or appearance,AI
8559,split,division into several parts,AI
8560,rearing,care and feeding of immature living beings,AI
8561,feast for the eyes,"pleasant, pleasing sight",AI
8562,training company,company that trains apprentices,AI
8563,expressiveness,ability to express oneself effectively,AI
8564,saying,"short, important statement, often by famous people",AI
8565,dropout,person who has abruptly and completely quit something,AI
8566,car owner,person who owns a car,AI
8567,autograph,signature made by a famous person,AI
8568,car brand,brand of cars,AI
8569,Babylon,ancient city in Mesopotamia,AI
8570,swim trunks,garment worn on the lower body for swimming or sunbathing,AI
8571,barometer,instrument for measuring air pressure,AI
8572,tree stock,totality of trees in a given area,AI
8573,inhibition,uncertainty or hesitation toward a matter,AI
8574,commander,person who has command authority,AI
8575,fastening,act of fastening something to an object,AI
8576,satisfaction,fulfillment of desires; satisfying,AI
8577,hatchet,short one-handed tool with a sharp blade,AI
8578,accessory,additional but non-essential element,AI
8579,mountain railway,transport for people and goods up a mountain,AI
8580,mine,operation for extracting raw materials from a mountain,AI
8581,professional association,association of a profession,AI
8582,resolution,"decision on a matter, often by a committee",AI
8583,composure,state of mental presence,AI
8584,salary,pay of a public servant,AI
8585,top form,best performance; peak condition,AI
8586,top grade,highest desired grade in a grading system,AI
8587,investment company,company for equity participation,AI
8588,beggar,needy person who lives on alms,AI
8589,state of evidence,sum of proven and missing facts for a case,AI
8590,district committee,local body representing citizens' interests,AI
8591,biennial,exhibition held every two years,AI
8592,bikini,two-piece swimsuit for women,AI
8593,photo book,book mainly containing pictures,AI
8594,portrait,pictorial representation of a person,AI
8595,educational offerings,range of educational opportunities provided,AI
8596,education sector,overall system of education institutions and organizations,AI
8597,caption,text under an illustration,AI
8598,biogas,gas from anaerobic fermentation of organic substrates,AI
8599,biotope,natural habitat for certain plants and animals,AI
8600,pear,type of fruit tree,AI
