id,translate,translate_description,source
3901,megawatt,one million watts,AI
3902,masterpiece,high quality work created to obtain master title,AI
3903,measurement,process of measuring,AI
3904,rental contract,agreement on temporary use of housing for payment,AI
3905,minimum,smallest amount or measure,AI
3906,passenger,person who rides along possibly sharing costs,AI
3907,compassion,feeling of sympathy toward people in hardship,AI
3908,lunch break,break from activity around midday,AI
3909,moderation,conducting and guiding a discussion or conversation,AI
3910,Montenegro,state in southeastern Europe,AI
3911,mount,mountain in English,AI
3912,backlog,need to do or get something later because it was missed before,AI
3913,postwar period,time immediately after a war often after World War I or II,AI
3914,supplies,new additional material often to supply troops in war,AI
3915,nape,dorsal back part of the neck the nape,AI
3916,foodstuffs,foods and drinks that supply people with energy nutrients and vitamins,AI
3917,female national team player,female player in a national selection team,AI
3918,nature reserve,large protected habitats for native flora and fauna,AI
3919,side by side,simultaneous being next to each other,AI
3920,Neckar,river in Germany,AI
3921,nerve,bundle of nerve cell extensions outside the central nervous system,AI
3922,settler,historically person assigned a farm after the war in socialist states,AI
3923,New Year,first day of the year holiday January 1,AI
3924,newcomer,person new to a field or group,AI
3925,new regulation,act of regulating anew and its result,AI
3926,new car,never registered new vehicle without previous owner,AI
3927,new election,process of electing again,AI
3928,decline,process of deterioration or collapse,AI
3929,norm,something binding for a group of people,AI
3930,emergency doctor helicopter,helicopter for emergency doctors,AI
3931,emergency brake,device especially in trains to initiate immediate braking,AI
3932,state of emergency,state of great danger or need,AI
3933,autopsy,internal examination of a body to determine cause of death,AI
3934,upper limit,uppermost limit,AI
3935,upper hand,advantage superiority,AI
3936,head,highest ranking or most powerful person of an institution,AI
3937,upper region,higher land region,AI
3938,Upper Palatinate,region in Bavaria,AI
3939,higher administrative court,court of general administrative jurisdiction usually second instance,AI
3940,optimization,continuous improvement of quality,AI
3941,orchestra,circular dancing place in ancient Greek theater,AI
3942,binder,large sturdy folder for filing sheets,AI
3943,town center,central part of a town,AI
3944,Easter Monday,Christian holiday on the Monday of Easter,AI
3945,Easter Sunday,highest Christian holiday first Sunday after the first full moon after spring equinox,AI
3946,Eastern Switzerland,eastern part of Switzerland formed by several cantons,AI
3947,parameter,characterizing property,AI
3948,course,course with obstacles,AI
3949,Parker,family name,AI
3950,parliamentarian,elected member of a parliament,AI
3951,part,part share in English,AI
3952,passage,narrow land strip,AI
3953,pedestrian,person who passes by,AI
3954,paste,spreadable substance,AI
3955,pastor,title used mostly for Protestant clergy in parish service,AI
3956,father,form of address for priests especially in religious orders,AI
3957,pavilion,freestanding building or tent open on all sides,AI
3958,Pacific,short for the Pacific Ocean,AI
3959,period,time span characterized by common features,AI
3960,ID card,official identity card with photo signature and personal data,AI
3961,path,narrow path used only by pedestrians,AI
3962,parish church,main church of a parish,AI
3963,Pentecost,Christian festival seven weeks after Easter,AI
3964,caregiver,person who provides care,AI
3965,philharmonic musician,musician member of a philharmonic orchestra,AI
3966,philosopher,researcher in philosophy,AI
3967,physicist,scientist active in physics,AI
3968,pianist,person who plays the piano professionally,AI
3969,pill,medicine or supplement taken orally in round or oval form,AI
3970,planner,person who plans or drafts a plan,AI
3971,plenary,full assembly of an institution or organization,AI
3972,cup winner,winner of a cup competition,AI
3973,political scientist,researcher focused on politics,AI
3974,police post,police office less central than a station,AI
3975,bollard,short post for mooring a ship,AI
3976,polo,equestrian ball sport,AI
3977,pop star,person famous through pop music,AI
3978,population,totality of individuals of a species in a biotope,AI
3979,populism,people friendly often demagogic politics aimed at pleasing the masses,AI
3980,postage,fees for postal items,AI
3981,splendor,visually overwhelming condition or beauty,AI
3982,sermon,religious address by a preacher to the faithful,AI
3983,price increase,rise of a price,AI
3984,female prime minister,female head of government in parliamentary states,AI
3985,press office,department in an organization responsible for media information,AI
3986,pinch,amount of fine grained material held between fingers,AI
3987,private bank,non state bank,AI
3988,private sector,part of the economy not owned or run by the state,AI
3989,privilege,advantage granted to an individual or group,AI
3990,prototype,typical representative of a group,AI
3991,percentage point,unit for difference between two percentages,AI
3992,puck,hard rubber disk driven over ice with a stick,AI
3993,powder,very finely ground substance,AI
3994,puma,large wild cat from North and South America,AI
3995,torment,pain suffering physically or mentally burdensome,AI
3996,quarterback,offensive player in American and Canadian football who plans attacks,AI
3997,nonsense,foolish or absurd statement,AI
3998,revenge,act against persons with negative impact as response to injustice,AI
3999,radicalization,process where positions become more extreme and violent,AI
4000,supporting program,accompanying program,AI
