id,translate,translate_description,source
11601,female editor,female person responsible for publishing works,AI
11602,hostel,accommodation for travelers,AI
11603,Lord God,term for the Christian God,AI
11604,heart surgery,surgical procedure on the heart,AI
11605,heart failure,cessation or strong reduction of heart activity,AI
11606,quibbling,unnecessary nerve racking dispute,AI
11607,offer of help,proposal of how to help with a problem,AI
11608,relief package,package whose contents support the recipient,AI
11609,Himalayas,high mountain range in Asia between the Indian subcontinent and Tibet,AI
11610,kingdom of heaven,heaven conceived as Gods kingdom,AI
11611,herdsman,keeper of a herd,AI
11612,shepherd,owner and keeper of a herd,AI
11613,esteem,great respect,AI
11614,high gloss,strong polish and shine,AI
11615,arrogance,excessive self importance and contempt for others,AI
11616,dog breed,breed of domestic dogs,AI
11617,hurrah,hurrah shout used for cheer or attack,AI
11618,imperative,verb mood used to express commands,AI
11619,implant,artificial device surgically implanted in the body,AI
11620,individualism,attitude that highlights individual development,AI
11621,industrial plant,operation producing intermediate or final products on a large scale,AI
11622,industrial nation,highly developed nation with much industry,AI
11623,informant,person or organization that provides confidential information,AI
11624,information evening,evening with information,AI
11625,information material,material with information,AI
11626,information policy,way information is released to the public,AI
11627,information center,facility where staff provide information and help,AI
11628,ingredient,component of a substance,AI
11629,interior furnishings,furnishing of an interior space,AI
11630,Inquisition,church court against heretics,AI
11631,installer,craftsman who installs gas electricity and water systems,AI
11632,Intercity,train category with higher speed and comfort,AI
11633,internist,specialist in internal medicine,AI
11634,interviewer,person who conducts an interview,AI
11635,annual budget,budget for a year,AI
11636,laments,expression of lamenting,AI
11637,cheekbone,short for cheekbone,AI
11638,female jubilarian,female person celebrating a jubilee,AI
11639,youth gang,gang of youths,AI
11640,youth choir,choir of young singers,AI
11641,tile stove,heat storing heating system clad with tiles,AI
11642,combat power,performance capability of a troop unit,AI
11643,referee,person who enforces rules in a sports competition,AI
11644,caravan,group of travelers moving through deserts often with camels,AI
11645,card index,collection of data on cards or sheets sorted by a principle,AI
11646,ticket sales,sale of tickets,AI
11647,treasurer,person who manages a club cash box,AI
11648,casket,lockable box for money or valuables,AI
11649,key point,most important point,AI
11650,candlelight,light emitted by a candle,AI
11651,kindergarten place,place to enroll a child in kindergarten,AI
11652,group of children,group of children,AI
11653,church leadership,leadership of a church,AI
11654,church council,church council body,AI
11655,cherry,stone fruit of the cherry tree,AI
11656,smock,work coat worn to protect clothing,AI
11657,gossip,social talk about trivial often rumor based topics,AI
11658,nuthatch,European bird species Sitta europaea,AI
11659,small field,small playing field,AI
11660,allotment garden,small garden not directly by the home,AI
11661,petty conflict,conflict between parties over something minor,AI
11662,small scale arts,small stage art forms,AI
11663,clubhouse,building where club members meet,AI
11664,etiquette guide,rulebook of manners and etiquette,AI
11665,coalition government,government of several parties,AI
11666,coalition agreement,agreement made by coalition partners,AI
11667,cooking pot,container for heating or boiling food,AI
11668,collection,collection of money for church or charity,AI
11669,means of communication,means for spoken or nonverbal communication,AI
11670,communication system,system for exchanging information,AI
11671,plot,conspiracy agreed by a group,AI
11672,compressor,apparatus for compressing gases,AI
11673,Constantinople,historic name of Istanbul,AI
11674,constitution,physical condition especially regarding resilience,AI
11675,convergence,development of divergent states toward a common end state,AI
11676,top management,top leadership of a corporate group,AI
11677,head shot,shot hitting the head,AI
11678,corset,garment that tightly shapes the waist,AI
11679,cost estimate,estimate of expected costs,AI
11680,cramp,involuntary strong muscle contraction with pain,AI
11681,cancer illness,illness caused by cancer,AI
11682,credit institution,company for financial transactions where customers deposit or withdraw money,AI
11683,district committee,committee of a district,AI
11684,district administration office,public order authority of Munich,AI
11685,crusade,religiously motivated campaigns to free the Holy Land,AI
11686,criminal investigator,police officer responsible for investigating crimes,AI
11687,crime novel,literary genre about a crime and its investigation,AI
11688,crisis summit,meeting to discuss measures for handling a crisis,AI
11689,crisis situation,situation with danger or threat,AI
11690,cultural sphere,area with similar cultural ideas or practices,AI
11691,cultural life,totality of cultural activities,AI
11692,culture department,department for culture,AI
11693,clever trick,especially effective method to reach a goal,AI
11694,art world,community of artists and art scholars,AI
11695,short story,short literary narrative,AI
11696,short program,short program for example in sport,AI
11697,coachman,person who drives a carriage,AI
11698,envelope,paper cover for a letter,AI
11699,closing time,end of shop opening hours,AI
11700,landammann,Swiss government or municipal office,AI
