id,translate,translate_description,source
9301,flower pot,container for planting a flower,AI
9302,blood test,examination of blood,AI
9303,groundedness,connection to reality; stability,AI
9304,drilling,act of drilling,AI
9305,bombing raid,attack with bombs dropped from aircraft,AI
9306,messenger,person who delivers something,AI
9307,tabloid,newspaper with very flashy presentation,AI
9308,industry leader,leading company in an industry,AI
9309,predicament,"embarrassment, difficulty, distress",AI
9310,board game,game played on a board with pieces,AI
9311,wallet,small case for IDs and cash,AI
9312,brill,species of flatfish,AI
9313,brilliance,"luster, radiance",AI
9314,hill,grass-covered hill,AI
9315,crash landing,landing of an aircraft that results in damage,AI
9316,letter,character that represents sounds in writing,AI
9317,Federal Fiscal Court,highest German court for tax and customs matters,AI
9318,Federal Intelligence Service,German foreign intelligence service,AI
9319,Federal Ministry for the Environment,federal environment ministry,AI
9320,student fraternity,traditional student association,AI
9321,Burundi,state in East Africa,AI
9322,bus lane,lane reserved primarily for buses,AI
9323,Capri,island in Italy,AI
9324,Cardiff,capital of Wales,AI
9325,cellist,person who plays the cello,AI
9326,checkpoint,control point at barriers or borders,AI
9327,editorial leadership,leadership of an editorial staff,AI
9328,cipher,symbol of a secret script,AI
9329,chronology,time measurement and ordering,AI
9330,clan,tribal group,AI
9331,clinch,illegal holding in boxing,AI
9332,clique,informal group of friends,AI
9333,Colonia,city name; Spanish for colony,AI
9334,combo,small group of musicians playing jazz or dance music,AI
9335,company,company (French),AI
9336,sword of Damocles,threatening unavoidable danger beyond one's control,AI
9337,dance floor,area in a club where one can dance,AI
9338,Danzig,German name for Gdansk,AI
9339,declaration,statement of contents or value of a shipment,AI
9340,delicacy,especially tasty food,AI
9341,demonstrator,person expressing opinions publicly in a demonstration,AI
9342,lingerie,elegant underwear,AI
9343,destabilization,disturbance of a process or state,AI
9344,clarity,quality of being very perceptible or understandable,AI
9345,Swiss German,Swiss citizen from German-speaking Switzerland,AI
9346,female poet,female author of literary works,AI
9347,dictation,text spoken slowly and written down verbatim,AI
9348,directorate,leadership committee,AI
9349,discussion round,group conducting a discussion,AI
9350,distancing,statement of non-acceptance or disagreement,AI
9351,doctrine,binding principle or teaching,AI
9352,female interpreter,female person who translates spoken text,AI
9353,dual role,two roles performed in parallel,AI
9354,lecturer,person who teaches,AI
9355,dragon,large winged fire-breathing creature,AI
9356,turner,craftsman for turned parts,AI
9357,turner,skilled worker operating a lathe,AI
9358,honorary pin,honorary pin; award,AI
9359,victory lap,lap to be celebrated by the audience,AI
9360,honorary title,title awarded for merits without exams,AI
9361,municipal enterprise,own enterprise of a municipality,AI
9362,condominium,apartment owned privately,AI
9363,islet,island,AI
9364,inclusion,including; integration,AI
9365,idea,sudden thought,AI
9366,shopping stroll,walk through shops with intent to buy,AI
9367,statement,statement by a defendant or plaintiff,AI
9368,submission,handing over something at a place,AI
9369,one-time payment,one-time payment,AI
9370,special unit,special unit for operations,AI
9371,effect,causing an effect or change,AI
9372,deposit,act of paying money into a bank account,AI
9373,egg cell,female germ cell,AI
9374,elbow,bony projection at the elbow joint,AI
9375,embryo,human fetus from week 4 to month 4 of pregnancy,AI
9376,emirate,domain of an emir,AI
9377,repository,place for permanent storage of dangerous waste,AI
9378,end consumer,person who buys goods for own use,AI
9379,disempowerment,"loss of power, wholly or partly",AI
9380,compassion,deep empathy with others' suffering,AI
9381,female heir,female person inheriting assets,AI
9382,acquisition,taking possession of goods or achieving goals,AI
9383,alder,deciduous tree of the genus Alnus,AI
9384,completion,finishing a task,AI
9385,first vote,vote for a direct candidate in German elections,AI
9386,request,polite or formal request,AI
9387,adult education,institutions and practice to promote education for adults,AI
9388,ash tree,deciduous tree of the genus Fraxinus,AI
9389,wit,witty spirit,AI
9390,European policy,policy area dealing with European integration,AI
9391,example,instructive example that can serve as a model,AI
9392,Exodus,second book of Moses in the Tanakh or Old Testament; description of the Israelite departure from Egypt,AI
9393,skilled worker,worker qualified by years of training and an exam,AI
9394,trade fair,fair for a specialist audience,AI
9395,specialization,specific subject area,AI
9396,specialist conference,conference for specialists,AI
9397,professional association,association of a field,AI
9398,ticket,document that entitles use of public transport,AI
9399,ticket,ticket that entitles use of public transport,AI
9400,parachute,usually round or rectangular device that slows a fall so landing is safe,AI
