id,translate,translate_description,source
8201,Maryland,US state,AI
8202,mass production,production of goods in high volumes with standardized parts,AI
8203,matrix,tabular arrangement of data or values,AI
8204,mud,wet earth thick mud,AI
8205,masonry,stone structure with or without mortar forming a wall,AI
8206,media company,company in the media sector,AI
8207,Memory,card game about matching hidden pairs,AI
8208,exhibition hall,hall for fairs,AI
8209,metaphor,figurative expression,AI
8210,microscope,instrument for magnified viewing of small objects,AI
8211,deficiency,bad condition that does not meet expectations or rules,AI
8212,confidence motion,motion in parliament to withdraw confidence and force resignation,AI
8213,small gift,small present brought on a visit or trip,AI
8214,member count,number of members,AI
8215,Central America,region between North and South America,AI
8216,model project,project carried out as a test to try something,AI
8217,fashion show,presentation of usually new clothing,AI
8218,moratorium,contractual or legal postponement,AI
8219,murder trial,court proceeding about murder,AI
8220,dawn,first phase of daylight,AI
8221,motorcycle,short form for motorcycle,AI
8222,multitalent,person with many skills and abilities,AI
8223,model example,example that represents something in a particularly pure form,AI
8224,parent company,company that exerts major influence over subsidiaries through majority holdings,AI
8225,neighboring town,town located directly next to another,AI
8226,tutoring,tutoring support usually individual lessons,AI
8227,news magazine,regular news format that presents current mostly political economic cultural and other news,AI
8228,addendum,addition to an already finished text,AI
8229,night quiet,defined night period when noise should be avoided,AI
8230,night shift,work shift at night,AI
8231,young player,young player,AI
8232,local recreation area,natural or near natural area for leisure for nearby city residents,AI
8233,scar,healing wound or visible remainder of a wound,AI
8234,natural disaster,disaster caused by natural forces not humans,AI
8235,neo Nazi,adherent of National Socialism after the Third Reich,AI
8236,curiosity,desire to learn about things not yet known,AI
8237,reorientation,changed orientation perspective or goals,AI
8238,doing nothing,behavior without activity,AI
8239,nicotine,neurotoxin in tobacco a neurotransmitter,AI
8240,Normandy,region in France,AI
8241,central bank chief,head of a central bank,AI
8242,listing,stock exchange listing or notation,AI
8243,emergency landing,unplanned early landing at a place not intended due to acute distress,AI
8244,emergency operation,operation to avert life threatening conditions,AI
8245,self defense,defense by counteraction that remains unpunished due to threat,AI
8246,zero issue,issue of a newspaper or magazine preceding the first and not for sale,AI
8247,license plate,plate that identifies a motor vehicle,AI
8248,ox,male cattle,AI
8249,revelation,disclosure of a secret or intention,AI
8250,Olympic hall,hall for Olympic events,AI
8251,orange juice,juice made by pressing oranges,AI
8252,site meeting,meeting of participants at the site,AI
8253,local club,club based in a town,AI
8254,east side,side that faces east,AI
8255,outdoor,activities in the open air,AI
8256,output,output result,AI
8257,cardboard,material made from pulp or wastepaper by pressing or gluing,AI
8258,park bench,seat for several people in a green area,AI
8259,party politics,politics carried out by a party,AI
8260,partner search,search for a partner especially a life partner,AI
8261,passage,relatively short section of a running text,AI
8262,retirement age,age at which one can receive a pension and retire,AI
8263,pension fund,institution providing retirement benefits for employees or a profession,AI
8264,whistle,device that produces tones by blowing air over an edge,AI
8265,planning phase,first phase of a project where concept and approach are developed,AI
8266,panel building,postwar housing type made from prefabricated slabs,AI
8267,top dog,dominant person,AI
8268,post office box,facility where incoming mail is stored for pickup,AI
8269,price comparison,comparison of prices from different providers,AI
8270,primus,archaic best performing student in a class,AI
8271,profiteer,person who gains material benefit with little effort,AI
8272,programmer,author of a computer program,AI
8273,agenda item,individual item of a program,AI
8274,projection,enlarged display of an image often on a screen,AI
8275,female project leader,female person who leads a project,AI
8276,female psychotherapist,female physician psychologist or educator who applies psychotherapy,AI
8277,coup attempt,failed attempted coup,AI
8278,smoke,dense smoke rising from a fire,AI
8279,mercury,chemical element atomic number 80 transition metal,AI
8280,cycle race,race held with bicycles,AI
8281,Rambo,physically muscular aggressive man,AI
8282,helplessness,state of not knowing what to do,AI
8283,Rauscher,family name,AI
8284,legal opinion,legal expert opinion on a legal situation,AI
8285,round dance,old round dance with many dancers following a leader,AI
8286,net profit,profit after deducting all costs,AI
8287,travel traffic,traffic of travelers,AI
8288,record time,time that sets a record,AI
8289,resignation,attitude of giving up activities due to hopelessness,AI
8290,return,return shipment,AI
8291,formulation,instructions and composition for making a medicine,AI
8292,Rheingau,region on the right bank of the Rhine in Hesse,AI
8293,huge success,very great success,AI
8294,wrestler,athlete of the sport wrestling,AI
8295,robe,formal dress worn for special occasions,AI
8296,rock music,music genre developed from rock and roll,AI
8297,ruby,mineral crystal colored red in many tones,AI
8298,ruin,state of complete financial health or moral collapse,AI
8299,objectivity,attitude not influenced by personal interests or feelings,AI
8300,salami,spiced air dried cured sausage from beef or pork,AI
