id,translate,translate_description,source
3201,key interest rate,minimum bid rate set by a central bank for main refinancing,AI
3202,steering wheel,device for steering vehicles,AI
3203,Latvia,state in the Baltic region,AI
3204,Lieb,family name,AI
3205,property,one or more plots or buildings forming a functional unit,AI
3206,linden,deciduous tree of genus Tilia,AI
3207,route bus,bus that serves a specific route,AI
3208,left curve,curve that bends to the left,AI
3209,Linux,name of a free operating system kernel,AI
3210,locomotive,locomotive,AI
3211,mustard gas,chemical agent used as a warfare gas,AI
3212,lotto,numbers game of chance,AI
3213,Lugano,city in Switzerland,AI
3214,Lyon,city in France,AI
3215,stomach,digestive organ in humans and animals,AI
3216,meal,consumption of a meal often together,AI
3217,painting,work of a painter,AI
3218,client,client of a lawyer or tax adviser,AI
3219,Marburg,city in Hesse,AI
3220,marijuana,drug made from dried flowers of cannabis plant,AI
3221,trademark,legally protected sign of a company or product,AI
3222,Morocco,state in North Africa,AI
3223,stitch,loop made from yarn thread or wire in knitting or linking,AI
3224,master,mid level academic degree,AI
3225,matter,primordial unformed substance,AI
3226,checkmate,position where a player loses because the king is in check and no legal move,AI
3227,mason,construction worker who builds and plasters walls,AI
3228,maximum,highest measure,AI
3229,mechanism,system of elements that interact in a fixed predictable way,AI
3230,media report,report published in a medium,AI
3231,flour,powder product usually from ground grains,AI
3232,value added tax,sales tax with input tax deduction,AI
3233,Melbourne,city in Australia,AI
3234,crowd,larger gathering of people,AI
3235,meteorologist,person trained in meteorology,AI
3236,Mika,given name,AI
3237,mildness,trait of gentleness,AI
3238,militia,non standing forces supplementing regular troops,AI
3239,Minnesota,US state,AI
3240,miss,woman who wins a beauty or appearance contest,AI
3241,affectedness,ability or process of sharing in a damage suffered by others,AI
3242,midday time,time around 12:00,AI
3243,Central Europe,region in Europe,AI
3244,SME sector,totality of small and medium sized companies,AI
3245,mobbing,psychological terror to push someone to leave their job,AI
3246,mobile phone,cordless phone that works via radio network,AI
3247,monitor,computer screen,AI
3248,mounting,assembly of objects,AI
3249,morals,values and good customs of a society or person,AI
3250,motion,derivation of female person or animal terms from male words and sometimes male from female,AI
3251,motorsport,all sports aiming at fast or skillful driving of motor vehicles,AI
3252,music association,association of people for making or promoting music,AI
3253,mu,twelfth letter of the Greek alphabet,AI
3254,female neighbor,female person living nearby,AI
3255,estate,totality of what a deceased person leaves behind,AI
3256,central bank,central bank of a state,AI
3257,national coach,coach of a national selection team,AI
3258,navigation,control and guidance of a vehicle along a route,AI
3259,Naples,city in Italy,AI
3260,nest,place where young are raised and animals live such as birds,AI
3261,network operator,company operating a network infrastructure such as mobile network,AI
3262,realignment,new strategic orientation,AI
3263,redesign,new design of something,AI
3264,newsletter,regular message usually by email with news sent to subscribers,AI
3265,Lower Bavarians,genitive singular of Niederbayer,AI
3266,Nigeria,state in West Africa,AI
3267,nix,water spirit,AI
3268,northern Germany,northern region of Germany,AI
3269,Northern Ireland,part of the United Kingdom,AI
3270,nostalgia,yearning reverent return to the past,AI
3271,central bank,bank authorized by the state to issue banknotes,AI
3272,emergency situation,difficult threatening situation,AI
3273,novella,short narrative about a single unusual event,AI
3274,upper league,regional or national league level,AI
3275,thigh,upper part of the leg between knee and pelvis,AI
3276,chairwoman,female person who leads an association party or organization,AI
3277,custody,protective supervision of someone,AI
3278,Odesa,city in Ukraine,AI
3279,Olympic champion,athlete or team that won an Olympic competition,AI
3280,grandpa,grandfather father of the father or mother,AI
3281,opposition party,party not involved in the government,AI
3282,organizer,person who prepares actions or processes,AI
3283,organ,large musical instrument often in churches with manuals and foot keyboard,AI
3284,local head,person who heads a locality,AI
3285,palace,large representative residential building or building for political and cultural activities,AI
3286,palette,board for mixing paints,AI
3287,paragraph,section sign used to divide enumerating texts,AI
3288,parquet,wood flooring made of small pieces in patterns,AI
3289,parking garage,multi story building for parking vehicles,AI
3290,parliamentary election,election that determines parliament composition,AI
3291,female patient,female person receiving medical treatment,AI
3292,staff shortage,lack of personnel,AI
3293,pan,flat vessel for frying on a stove,AI
3294,pepper,genus Piper from the pepper family,AI
3295,adhesive plaster,tape used to fix dressings or tubes,AI
3296,care insurance,insurance providing subsidy when care is needed,AI
3297,official match,game within an official competition or tournament,AI
3298,mushroom,organism of filamentous threads lacking chlorophyll kingdom fungi with animal and plant traits,AI
3299,pipeline,large often cross border pipe for gas oil or other fluids or gases,AI
3300,planet,non luminous round celestial body orbiting a star and clearing its orbit,AI
