id,translate,translate_description,source
1701,decade,period of ten years,AI
1702,jazz,music genre originating in the USA with roots in blues,AI
1703,afterlife,supernatural realm entered after death,AI
1704,female journalist,female person working in journalism,AI
1705,cheering,expression of great joy through gestures and voice,AI
1706,cabin,small enclosed room in a vehicle,AI
1707,Kaiserslautern,city in Rhineland Palatinate,AI
1708,calendar,listing of days weeks and months with various information,AI
1709,chamber,room often unheated and used for a specific purpose,AI
1710,canal,artificial waterway or traffic route,AI
1711,female candidate,female person available for selection,AI
1712,candidacy,standing as a candidate in an election,AI
1713,cantonal police,police of a Swiss canton,AI
1714,chancellery,authority serving or supporting a chancellor,AI
1715,capital,money or values used in production to earn profit,AI
1716,cottage,house of a small farmer or day laborer,AI
1717,goalkeeper,most defensive player preventing goals often with special rights,AI
1718,chain,series of connected movable links,AI
1719,sound,how something sounds,AI
1720,monastery,building where monks or nuns live in seclusion,AI
1721,bone,part of the skeleton of vertebrates,AI
1722,coalition partner,member of a coalition,AI
1723,suitcase,container for transporting clothes or other items,AI
1724,cocaine,intoxicant from coca plant leaves,AI
1725,female colleague,female person working in the same profession or company,AI
1726,Colombia,state in South America,AI
1727,comfort,convenience through external conditions,AI
1728,commune,political and legal community in a city,AI
1729,competence,personal ability or capability,AI
1730,compromise,agreement where all parties give up some points,AI
1731,congress,assembly or conference of people with common interests,AI
1732,business cycle,overall economic situation including future trends,AI
1733,consensus,agreement of opinions; unanimity,AI
1734,consequence,impact or result of an action,AI
1735,continent,continent of the Earth,AI
1736,concentration,mental focus and tension,AI
1737,Copenhagen,capital of Denmark,AI
1738,corruption,abuse of position for personal advantage,AI
1739,Krefeld,city in North Rhine Westphalia,AI
1740,Croatia,state in Southeast Europe,AI
1741,sphere,volume whose points are equidistant from a center,AI
1742,rally,public expression or demonstration,AI
1743,clientele,totality of customers,AI
1744,laboratory,room or facility where scientific technical and medical investigations analyses and experiments are carried out,AI
1745,lady,English noble title wife of a lord or female equivalent of a lord,AI
1746,state court,court under the responsibility of the federal states,AI
1747,state governor,chairman of a state government,AI
1748,state election,election of a state parliament in Germany or Austria,AI
1749,landing,touchdown of an aircraft or spacecraft,AI
1750,farmer,person who independently produces plant and animal products,AI
1751,laptop,portable computer with battery power usually heavier and larger than a notebook,AI
1752,career,personal career in a persons working life,AI
1753,travel time,time spent for a route,AI
1754,life threatening danger,possibility that someone is so ill or injured that they could die,AI
1755,lee,in geography leeward form used in seafaring often without article,AI
1756,legend,story about events life and death of persons in elevated manner similar to saga or myth,AI
1757,legislative term,legally defined time interval of a legislative body between elections,AI
1758,female teacher,female person who conveys knowledge often with an educational role,AI
1759,suffering,deep sorrow severe psychological or emotional pain,AI
1760,canvas,fabric made of linen fibers,AI
1761,benchmark index,the key indicator that best reflects market development,AI
1762,reading,public reading of a text at an event or service,AI
1763,level,achieved position in a ranking,AI
1764,lights,nominative plural of the noun Licht,AI
1765,Lithuania,state in the Baltic region,AI
1766,literature,totality of linguistic written tradition of a nation or language,AI
1767,logo,graphic mark used by a company or institution as an identifier often a stylized word or icon,AI
1768,wage,payment for work of workers,AI
1769,look,external appearance fashion trend style,AI
1770,Lufthansa,German airline,AI
1771,airspace,air filled space above the Earth surface,AI
1772,air force,branch of the armed forces for air war,AI
1773,magnifying glass,lens usually of glass for optical magnification,AI
1774,luxury,goods or behaviors beyond the usual for personal pleasure,AI
1775,ruler,person who holds power or governing authority,AI
1776,Main,river in Germany,AI
1777,mandate,commission of the people to a representative,AI
1778,navy,armed forces for naval warfare,AI
1779,marketing,measures to promote sales and market oriented management,AI
1780,market share,sales or revenue share of a company in its market,AI
1781,wall,wall of a building made of stone concrete or clay,AI
1782,medal,coin not used for payment meant to commemorate a person or event,AI
1783,physician,person who studied medicine,AI
1784,apartment building,residential building for multiple households,AI
1785,added value,additional economic or financial benefit,AI
1786,steward,official of a noble or clerical lord managing an estate,AI
1787,freedom of opinion,right to express and spread ones opinion,AI
1788,humankind,totality of all humans,AI
1789,human weakness,human weakness,AI
1790,metal,solid with characteristic luster and high heat and electrical conductivity,AI
1791,metropolis,very large or important city dominating a region,AI
1792,Miami,city in the USA,AI
1793,milk,nutritive fluid produced by female mammals also used as food,AI
1794,minority,group that is fewer in number compared to the whole,AI
1795,minimum wage,lowest amount employers may pay employees,AI
1796,Minsk,capital of Belarus,AI
1797,female employee,female worker or employee in a company or organization,AI
1798,membership,state of being a member,AI
1799,midfielder,player who organizes play in midfield,AI
1800,Mediterranean Sea,very large marginal sea of an ocean,AI
