id,translate,translate_description,source
11901,closing time,officially set time when bars must close,AI
11902,female specialist,female person with special knowledge in a field,AI
11903,specification,very precise description or listing,AI
11904,casino,public institution where licensed gambling is operated,AI
11905,informer,person who secretly spies on behalf of others,AI
11906,top tax rate,highest percentage rate of a tax scale such as income tax,AI
11907,sports office,office for sports,AI
11908,sporting goods,item used in sport,AI
11909,spray,liquid sprayed into fine particles,AI
11910,graffiti sprayer,person who creates graffiti with spray paint,AI
11911,warhead,part of an explosive weapon containing the explosive charge,AI
11912,show jumper,rider who practices show jumping,AI
11913,Sputnik,first space satellite of the Soviet Union,AI
11914,state archive,institution that preserves documents of a state or region,AI
11915,civil servant,public employee with sovereign duties,AI
11916,enemy of the state,person who acts against the state order,AI
11917,national champion,winner of the national championship in a discipline,AI
11918,national championship,championship at the state level,AI
11919,state prize,government prize,AI
11920,state owned company,state run company,AI
11921,pole vault,sport in which an athlete jumps over a bar with a long flexible pole,AI
11922,urban renewal,modernization of a city,AI
11923,city championship,championship at city level,AI
11924,city map,large scale depiction of streets squares and important buildings,AI
11925,head office,main house of a company,AI
11926,statue,freestanding three dimensional sculpture,AI
11927,location advantage,condition that strengthens competitiveness,AI
11928,startup capital,total money and assets available for a venture,AI
11929,governor,administrator of a province,AI
11930,wanted poster,official description of a wanted criminal requesting tips,AI
11931,steep slope,steeply descending terrain,AI
11932,steppe,extensive arid uncultivated flatland with sparse shrubs and grass,AI
11933,stereo,stereophony,AI
11934,stereotype,simplified schematic judgment,AI
11935,Stettin,German name for Szczecin,AI
11936,tax investigator,person who collects evaded taxes,AI
11937,style direction,specific type or orientation of style,AI
11938,shortening,shortening tightening,AI
11939,female prisoner,female person sentenced to imprisonment as punishment,AI
11940,criminal senate,jurisdictional body for criminal cases at higher courts,AI
11941,radiation protection,measures and devices to protect against harmful radiation,AI
11942,petting zoo,zoo area where animals can be touched,AI
11943,controversial question,question about which there is disagreement,AI
11944,stubbornness,quality of being stubborn or inflexible,AI
11945,sultan,Islamic ruler title used since the 10th century,AI
11946,symphony orchestra,large orchestra with up to 100 musicians for classical music,AI
11947,synthesis,construction of a complex chemical compound from simple components,AI
11948,systematics,systematic uniform presentation in classes or categories following an order,AI
11949,serving tray,portable tray with raised edge used for serving food and drinks,AI
11950,day newspaper,daily newspaper,AI
11951,thaler,large silver coin minted from the 16th century,AI
11952,dance act,short dance performance,AI
11953,dance theater,theater form with dance,AI
11954,paperback,small format book with soft cover,AI
11955,handkerchief,cloth used to blow ones nose,AI
11956,fitness,suitability of a thing or person for a function or activity,AI
11957,technology park,park for technology companies,AI
11958,sub republic,relatively independent part of a federal state,AI
11959,telephony,technology of transmitting speech over distance,AI
11960,telecommunications company,company in the telecommunications sector,AI
11961,television,medium with image and sound transmission,AI
11962,tennis tournament,sporting competition in tennis,AI
11963,term,technical word of a subject area,AI
11964,theater evening,event of an evening performance in the theater,AI
11965,theme park,amusement park with themes,AI
11966,thing,Germanic assembly and court,AI
11967,Togo,state in West Africa,AI
11968,tourer,person who goes on a mountain tour often on skis,AI
11969,tourism business,organized travel and movement of visitors,AI
11970,tracksuit,casual two piece sportswear,AI
11971,training program,plan for regular exercises and sessions,AI
11972,agenda item,subject of discussion or agenda item,AI
11973,transplantation,removal and re implantation of an organ,AI
11974,greenhouse,building for growing plants that would not thrive outdoors,AI
11975,greenhouse gas,gas responsible for the greenhouse effect,AI
11976,drinker,person who regularly consumes large amounts of alcohol,AI
11977,troll,harmful spirit being in giant or dwarf form,AI
11978,Tunis,capital of Tunisia,AI
11979,tunnel construction,construction of tunnels,AI
11980,turban,headgear made of a wrapped scarf worn in Muslim countries and parts of India,AI
11981,cloak,garment without sleeves worn around the shoulders,AI
11982,outline,outer boundary line of an object,AI
11983,environmental awareness,attention to the importance of an intact environment and human caused problems,AI
11984,unrecognizability,state of no longer being recognizable,AI
11985,company management,management of a company,AI
11986,undertaking,activity with a specific goal,AI
11987,signature campaign,action to collect signatures,AI
11988,investigating judge,judge for investigations,AI
11989,underwater,area below the water surface,AI
11990,cause research,research trying to find causes,AI
11991,verdict,short formula part of a judgment stating the decision,AI
11992,primeval time,early phase of earths development,AI
11993,vehemence,forceful and emphatic manner,AI
11994,velvet,velvet in English,AI
11995,impoverishment,process of loss of financial and other resources,AI
11996,embitterment,act of embittering someone,AI
11997,widening,expansion in width,AI
11998,club treasury,container or funds belonging to a club,AI
11999,behavior,manner in which someone behaves,AI
12000,transport connection,connection to transport,AI
