id,translate,translate_description,source
4101,госканцелярия,административный аппарат главы правительства,AI
4102,государственная опера,оперный театр на госфинансировании,AI
4103,правительство,правительство государства,AI
4104,трамвай,рельсовый городской транспорт,AI
4105,городская библиотека,публичная библиотека города,AI
4106,городской праздник,праздник для жителей города,AI
4107,городской парламент,представительный орган города,AI
4108,сталелитейная промышленность,отрасль производства стали,AI
4109,точка зрения,позиция,AI
4110,шест,длинный прямой предмет,AI
4111,стартовая позиция,место старта,AI
4112,заместительница,"женщина, временно заменяющая другого",AI
4113,налоговые деньги,средства из налогов,AI
4114,уклонение от уплаты налогов,незаконное сокрытие доходов для уменьшения налогов,AI
4115,уголовное преследование,расследование преступлений,AI
4116,излучение,распространение волн или частиц,AI
4117,выработка электроэнергии,производство электроэнергии,AI
4118,табак,никотиносодержащее растение,AI
4119,дневной свет,естественный свет днем,AI
4120,спуск вниз по течению,движение вниз по течению на судне,AI
4121,ток‑шоу,"передача, где группа людей обсуждает тему",AI
4122,бак,емкость для хранения газов или жидкостей,AI
4123,танкер,судно для перевозки жидких или газообразных грузов,AI
4124,клавиша,часть клавиатуры или клавира; нажатие вызывает событие,AI
4125,подозрение,подозрение в совершении преступления,AI
4126,орудие преступления,"предмет, которым угрожали, ранили или убили",AI
4127,таксист,"человек, водящий такси",AI
4128,пруд,небольшой стоячий водоем,AI
4129,храм,нехристианское святилище для религиозного культа,AI
4130,ограничение скорости,ограничение максимально допустимой скорости,AI
4131,завещание,распоряжение наследством,AI
4132,фаза тестирования,этап испытаний,AI
4133,термометр,прибор для измерения температуры,AI
4134,ветеринар,"врач, лечащий животных",AI
4135,завоевание титула,получение титула,AI
4136,Торонто,город в Канаде,AI
4137,умышленное убийство,убийство без признаков убийства как квалифицированного,AI
4138,народный костюм,одежда определенной группы людей,AI
4139,травма,сильное психическое потрясение,AI
4140,топливо,"горючее, служащее источником энергии для машины",AI
4141,сейф,запираемый бронированный шкаф,AI
4142,чаевые,небольшая добровольная доплата за услугу,AI
4143,поездка,краткий выезд,AI
4144,капля,маленькая компактная порция жидкости,AI
4145,суета,"шумное, беспорядочное движение",AI
4146,опьянение,состояние после чрезмерного употребления алкоголя,AI
4147,ткань,текстиль из разных материалов,AI
4148,гимнаст,спортсмен по гимнастике,AI
4149,оборот,"постоянная передача, например денег или документов",AI
4150,реструктуризация,глубокое изменение организации для эффективности,AI
4151,преобразование,переход в другую форму,AI
4152,объезд,непрямой путь к цели,AI
4153,неопределенность,неуверенность в действительности или развитии,AI
4154,неравенство,состояние различий между вещами или людьми,AI
4155,униформа,единая форма одежды,AI
4156,презумпция невиновности,"принцип, по которому человек считается невиновным до доказательства вины",AI
4157,бессмыслица,"то, что не имеет смысла",AI
4158,предприятие,дело с риском,AI
4159,различение,умение отличать объекты друг от друга,AI
4160,неверность,нарушение морального обязательства,AI
4161,безобразия,порочное поведение,AI
4162,документ,"бумага, удостоверяющая или подтверждающая что‑то",AI
4163,урна,сосуд для хранения праха,AI
4164,Юта,штат США,AI
4165,растительность,совокупность растений в области,AI
4166,велосипед,двухколесное транспортное средство на мускульной тяге,AI
4167,закрепление,фиксация якорем; укрепление,AI
4168,серия мероприятий,ряд мероприятий,AI
4169,преступник,"тот, кто совершил преступление",AI
4170,объединение,кооперация организаций или соединение систем,AI
4171,упадок,постепенное разрушение,AI
4172,конституционный суд,"суд, проверяющий соответствие актов конституции",AI
4173,экранизация,перенос произведения на экран,AI
4174,погоня,"длительное преследование, часто полицейское",AI
4175,забвение,"состояние, когда не помнишь",AI
4176,раунд переговоров,одна из встреч для достижения соглашения,AI
4177,министерство транспорта,"министерство, отвечающее за транспорт",AI
4178,уничтожение,полное разрушение,AI
4179,отправка,перевозка товаров,AI
4180,ухудшение,изменение к худшему,AI
4181,аукцион,"мероприятие, где делают ставки",AI
4182,искушение,сильное влечение к запретному,AI
4183,защитница,"игрок обороны, мешающий игре соперника",AI
4184,вето,"возражение, блокирующее решение",AI
4185,многогранность,свойство быть разносторонним,AI
4186,четверть века,период 25 лет,AI
4187,виза,"отметка на въезд, выезд или транзит",AI
4188,житие,жизнеописание святых и исторических лиц,AI
4189,экстренное торможение,максимальное торможение,AI
4190,полный газ,максимальная скорость или ускорение,AI
4191,полный рабочий день,рабочее время на полную ставку,AI
4192,вольт,единица электрического напряжения,AI
4193,предварительное решение,"решение, определяющее дальнейший ход",AI
4194,предыстория,события до начала записанной истории,AI
4195,предпочтение,особый интерес к чему‑то,AI
4196,наступление,продвижение войск вперед,AI
4197,анонс,обзор предстоящих программ или событий,AI
4198,появление,проявление на виду,AI
4199,предрождественский период,недели перед Рождеством,AI
4200,избирательный участок,место проведения голосования,AI
