id,translate,translate_description,source
6501,сценарист,автор сценария,AI
6502,кровообращение,обеспечение органов кровью,AI
6503,транзитный трафик,транзитный транспорт,AI
6504,угловая колонна,столб на углу здания,AI
6505,нержавеющая сталь,легированная или нелегированная сталь с низким содержанием серы и фосфора,AI
6506,Эдем,райское место,AI
6507,знак отличия,наградной знак,AI
6508,клятва,торжественное подтверждение обещания или заявления,AI
6509,рвение,"усердие, стремление к цели",AI
6510,владелец,"человек, являющийся собственником",AI
6511,созыв,приглашение на собрание,AI
6512,подача,подача документов или заявлений,AI
6513,деление,разделение вещей или людей,AI
6514,ледовая арена,зал для ледовых видов спорта,AI
6515,электродвигатель,"машина, преобразующая электрическую энергию в механическую",AI
6516,родительское пособие,гос. выплата родителям при уходе за ребенком,AI
6517,эмансипация,освобождение от зависимостей и обретение самостоятельности,AI
6518,эмир,"арабский титул для князя, принца или военачальника",AI
6519,заключительная фаза,"последняя часть периода, отмечающая завершение развития",AI
6520,производство энергии,"преобразование форм энергии в полезные виды (тепло, электричество)",AI
6521,источник энергии,возможность использовать форму энергии,AI
6522,энергетика,совокупность экономической деятельности по обеспечению энергии,AI
6523,исследователь,"человек, ищущий что‑то неизвестное",AI
6524,история возникновения,"развитие, которое привело к появлению чего‑то",AI
6525,сотрудничество в развитии,сотрудничество в целях помощи развитию,AI
6526,генетический материал,совокупность наследственной информации в ДНК,AI
6527,освежение,"действие, снимающее усталость, и его результат",AI
6528,задержание,арест разыскиваемого/беглого,AI
6529,достижение,"результат, добытый с трудом",AI
6530,вручение,формальная передача,AI
6531,пристройка,строительство для расширения,AI
6532,сущность,"самый ядро, суть вещи",AI
6533,установление,"создание, учреждение чего‑то",AI
6534,выборы в Европарламент,выборы членов Европейского парламента,AI
6535,крайний случай,предельный случай,AI
6536,специализированный журнал,журнал с материалами по определенной области,AI
6537,специализированная торговля,"торговля, специализирующаяся на определенных направлениях",AI
6538,специалист,"человек, специально обученный для своей области работы",AI
6539,смена расписания,замена действующего расписания на новое,AI
6540,автошкола,учреждение для обучения поведению на дорогах и получения прав,AI
6541,слабость,"предпочтение, склонность, слабость к чему‑то",AI
6542,фальшивые деньги,незаконно изготовленные монеты или банкноты,AI
6543,бабочка,представитель богатого видами отряда насекомых,AI
6544,планирование семьи,"решения пары о том, иметь ли и сколько детей",AI
6545,оттенок,вид цвета,AI
6546,пост,"время, когда верующие воздерживаются от определенных продуктов",AI
6547,масленица,"последняя ночь перед 40‑дневным постом, празднуемая весело",AI
6548,вражда,борьба за требования; длительное противостояние,AI
6549,военный поход,масштабное военное наступление,AI
6550,торжественная служба,праздничное богослужение,AI
6551,фестивальный зал,здание для проведения фестивальных спектаклей,AI
6552,жиру,вариант дательного падежа ед. числа слова Fett,AI
6553,фиаско,"провал, неудача, социальная или экономическая катастрофа",AI
6554,киномузыка,"музыка, сопровождающая события фильма",AI
6555,финансовое выравнивание,перераспределение средств между носителями,AI
6556,финансовая политика,"меры, касающиеся доходов и расходов государства",AI
6557,мир финансов,сфера финансов,AI
6558,файн,особенно тонкий винный бренди,AI
6559,отпечаток пальца,"отпечаток подушечки пальца, используемый для идентификации",AI
6560,казна,денежные средства государства; государственная казна,AI
6561,Фитц,фамилия или имя,AI
6562,штиль,"ситуация, когда нет ветра",AI
6563,летучая мышь,летающее млекопитающее (отряд рукокрылые),AI
6564,гибкая адаптация,перестройка процесса/системы для быстрой адаптации,AI
6565,провал,неудача,AI
6566,авиакатастрофа,авария с падением самолета,AI
6567,прожекторный свет,очень яркий искусственный свет,AI
6568,повышение квалификации,расширение знаний или навыков,AI
6569,фрахт,стоимость перевозки товаров,AI
6570,грузовое судно,корабль для перевозки грузов,AI
6571,формулировка вопроса,деятельность по постановке вопроса,AI
6572,лидер фракции (жен.),"женщина, возглавляющая фракцию",AI
6573,кризисный центр,"жилье для женщин (и детей), переживших домашнее насилие",AI
6574,мирный договор,соглашение сторон о сохранении мира,AI
6575,галактика,большое скопление звезд,AI
6576,походка,"манера ходьбы, особенно у лошадей",AI
6577,образование,"то, что имеет форму и состоит из частей",AI
6578,место рождения,"место, где произошло рождение",AI
6579,идеи,совокупность имеющихся представлений и мыслей,AI
6580,памятная табличка,табличка в память о ком‑то или чем‑то,AI
6581,контрпроект,конкурирующая концепция,AI
6582,противница,женщина с противоположными интересами,AI
6583,секретность,"меры, чтобы не допустить утечки информации",AI
6584,тротуар,путь для пешеходов рядом с проезжей частью,AI
6585,захват заложников,захват людей в качестве заложников,AI
6586,общее благо,польза для общества,AI
6587,генеральный федеральный прокурор,высший федеральный прокурор,AI
6588,начальник генштаба,руководитель генерального штаба,AI
6589,смена поколений,переход между поколениями,AI
6590,общий объем,суммарный объем,AI
6591,снаряд,"предмет, который можно выстрелить из оружия",AI
6592,общительность,умение общаться с другими,AI
6593,политика здравоохранения,политические меры в сфере общественного здоровья,AI
6594,риск для здоровья,"то, что негативно влияет на здоровье",AI
6595,готовность к насилию,"установка, благоприятствующая применению силы",AI
6596,расчетный счет,счет для безналичных платежей,AI
6597,стекольщик,специалист по оконным и стекольным работам,AI
6598,часть,соединенный элемент; часть целого,AI
6599,глобализация,унификация по мировым стандартам,AI
6600,колокол,"металлический предмет, звучащий при ударе языком",AI
