id,translate,translate_description,source
2001,жертва,"человек, погибший в несчастье или катастрофе",AI
2002,туалет,санитарное устройство для отправления нужд,AI
2003,Токио,столица Японии,AI
2004,кастрюля,небольшой сосуд,AI
2005,носилки,лежак с ручками для переноски,AI
2006,тренировочный сбор,место интенсивных тренировок,AI
2007,трактор,"транспортное средство, обычно в сельском хозяйстве, для буксировки машин и грузов",AI
2008,фургон,транспортное средство для перевозки грузов,AI
2009,трио,группа из трех человек,AI
2010,триумф,большой успех в борьбе или соревновании,AI
2011,сухость,отсутствие влаги,AI
2012,башня,высокое узкое отдельно стоящее здание,AI
2013,ультра,"сторонник крайних, чаще правых, позиций",AI
2014,перелом,существенные общественные или технические изменения,AI
2015,обстоятельство,ситуация и условия события,AI
2016,ничья,"исход, при котором нет победителя и проигравшего",AI
2017,виновник аварии,"человек, виновный в несчастном случае",AI
2018,неправомерность,нарушение права,AI
2019,беспокойство,"движения или шумы, воспринимаемые как неприятные",AI
2020,размещение,организация жилья,AI
2021,подпочва,глубинный слой земли,AI
2022,приют,временное жилье,AI
2023,непогода,"экстремальная погода, наносящая ущерб",AI
2024,происхождение,"место, время или материал, из которого что‑то возникло",AI
2025,пользователь,пользователь,AI
2026,Ватикан,государство католической церкви,AI
2027,Венеция,город в Италии,AI
2028,Венесуэла,государство в Южной Америке,AI
2029,обработка,переработка или превращение в продукт,AI
2030,центр защиты потребителей,независимая организация консультаций для потребителей,AI
2031,распространение,передача и распространение чего‑то,AI
2032,привязанность,чувство связанности,AI
2033,преследование,погоня с целью наблюдать или задержать,AI
2034,изнасилование,сексуальное преступление против воли,AI
2035,дорожная проверка,контроль участников движения полицией,AI
2036,министр транспорта,глава транспортного министерства,AI
2037,издательство,"компания, выпускающая и распространяющая произведения",AI
2038,временное предоставление,временная передача,AI
2039,проигравший,"тот, кто проиграл соревнование",AI
2040,арендодатель,"человек, сдающий вещь в аренду",AI
2041,постановление,нормативный акт административного органа,AI
2042,смещение,перемещение,AI
2043,ошибка,непреднамеренное действие,AI
2044,застрахованная,"женщина, заключившая страховой договор",AI
2045,страхование,договор о возмещении ущерба за плату,AI
2046,министерство обороны,ведомство по военным делам,AI
2047,распределение,процесс распределения,AI
2048,виновник,"тот, кто является причиной",AI
2049,осуждение,процесс вынесения приговора,AI
2050,административный суд,"суд, контролирующий действия администрации",AI
2051,ссылка,указание на что‑то другое,AI
2052,отказ,"неиспользование того, что положено",AI
2053,вирус,"микроорганизм, размножающийся в клетках",AI
2054,витамин,органическое соединение для жизненных функций,AI
2055,вице‑канцлер,заместитель канцлера,AI
2056,птица,представитель позвоночных с крыльями и перьями,AI
2057,народная партия,партия с широкой поддержкой разных слоев,AI
2058,объем,пространственный объем тела,AI
2059,процесс,ход событий,AI
2060,наличие,присутствие чего‑то в определенном месте,AI
2061,предпродажа,продажа билетов заранее,AI
2062,предыдущая неделя,неделя до текущей,AI
2063,явка,"доля избирателей, участвовавших в выборах",AI
2064,тур голосования,один тур выборов,AI
2065,избирательный округ,географическая единица выборов,AI
2066,безумие,паттерны поведения; исторически — душевная болезнь,AI
2067,восприятие,обработка раздражителей органами чувств,AI
2068,путешественник,"человек, совершающий пешие походы",AI
2069,пеший поход,прогулка пешком в природе,AI
2070,товар,"благо, приобретаемое путем торговли",AI
2071,водород,самый легкий химический элемент,AI
2072,воинская служба,служба в вооруженных силах,AI
2073,рождественский период,период вокруг Рождества,AI
2074,некоторое время,неопределенная короткая длительность,AI
2075,Веймар,город в Тюрингии,AI
2076,продолжение поездки,возобновление пути,AI
2077,мировой кубок,кубковое соревнование с участниками со всего мира,AI
2078,чемпионат мира,соревнование для определения лучшего в мире,AI
2079,мировая экономика,взаимосвязь экономик государств и регионов,AI
2080,переломный пункт,"точка, где происходит разворот",AI
2081,труд,школьный предмет практической работы,AI
2082,мастерская,рабочее помещение мастера,AI
2083,инструмент,средство для изготовления или ремонта,AI
2084,существо,"то, что проявляется определенным образом",AI
2085,Западный берег,регион на Ближнем Востоке,AI
2086,состязание,борьба за лучшую результативность,AI
2087,противоречие,логическая несовместимость,AI
2088,восстановление,воссоздание разрушенного,AI
2089,встреча снова,повторная встреча,AI
2090,Октоберфест,народный праздник в Мюнхене,AI
2091,дичь,совокупность диких охотничьих животных,AI
2092,воля,"стремление, определяющее действия",AI
2093,угол,положение двух линий или плоскостей,AI
2094,торговая палата,палата экономики,AI
2095,министр экономики,глава министерства экономики,AI
2096,экономическая политика,совокупность политических мер влияния на экономику,AI
2097,шутка,короткая история для смеха,AI
2098,самочувствие,чувство хорошего состояния,AI
2099,место проживания,населенный пункт проживания,AI
2100,жилищное строительство,строительство жилья,AI
