id,translate,translate_description,source
9701,договор аренды,договор о передаче в аренду,AI
9702,пародия,жанр: искаженная или высмеивающая комическая имитация известного произведения,AI
9703,однопартиец,человек из той же партии,AI
9704,правление партии,правление партии,AI
9705,па,"движение в танце, последовательность шагов",AI
9706,опекунство,добровольное принятие обязанности заботиться,AI
9707,патология,"раздел медицины о происхождении, развитии и течении болезней",AI
9708,пакетный тур,"путешествие с фиксированной ценой за проезд, жилье и питание",AI
9709,мучитель,"человек, причиняющий страдания",AI
9710,объем работы,задача с заданными сроками,AI
9711,периферия,краевая область,AI
9712,отдел кадров,подразделение по работе с персоналом,AI
9713,пессимизм,"учение, трактующее мир как худший из возможных",AI
9714,приходский зал,зал прихода,AI
9715,посадка,высадка молодого растения,AI
9716,лапа,разделенная на пальцы конечность у наземных млекопитающих,AI
9717,фраза,синтаксически связанная группа слов,AI
9718,физиотерапевт,"специалист, проводящий физические методы лечения по назначению врача",AI
9719,пилотный тест,пробный запуск как пилотный проект,AI
9720,плацебо,"препарат без действующего вещества, имитирующий лекарство",AI
9721,планетарий,здание с куполом для проекции модели неба,AI
9722,плюрализм,принцип множественности мнений,AI
9723,политология,наука о политике,AI
9724,закон о полиции,"закон, регулирующий деятельность и полномочия полиции",AI
9725,полька,бодрый круговой танец из Богемии,AI
9726,тромбон,медный духовой инструмент с кулисой,AI
9727,тромбонный хор,хор с тромбонами,AI
9728,почтовый автобус,почтовый автобус (Швейцария),AI
9729,скидка,пониженная цена,AI
9730,снижение цены,уменьшение стоимости,AI
9731,разница в цене,различие цен,AI
9732,пробная эксплуатация,работа в тестовом режиме,AI
9733,программка,брошюра с информацией о спектакле,AI
9734,проектная работа,командная работа над сложной задачей,AI
9735,снаряд,"боеприпас, выпущенный оружием",AI
9736,управление проектами,методы планирования и контроля проектов,AI
9737,проектор,устройство для вывода изображений на экран,AI
9738,протестное движение,"группа, добивающаяся изменений через протесты",AI
9739,процедура,установленный способ действия,AI
9740,психотерапевт,"специалист, применяющий психотерапию",AI
9741,матч за очки,игра за очки в турнире,AI
9742,кукольный театр,"театр, где актеров заменяют куклы",AI
9743,квадрат,четырехугольник с равными сторонами и прямыми углами,AI
9744,квалификационный матч,игра для получения права участия,AI
9745,раввин,еврейский религиозный учитель и проповедник,AI
9746,глотка,расширение позади рта и носа,AI
9747,колесная база,расстояние между осями автомобиля,AI
9748,набег,разбойное предприятие,AI
9749,гусеница,личинка бабочки или пилильщика,AI
9750,мятежник,"человек, призывающий к свержению существующего порядка",AI
9751,нарушение закона,нарушение правовых норм,AI
9752,правовая форма,юридическая форма ведения дел,AI
9753,правовой путь,доступ к суду,AI
9754,убежище,место временного укрытия,AI
9755,регата,гонка на лодках,AI
9756,регентство,период правления регента,AI
9757,правительственная должность,должность в правительстве,AI
9758,рекордный результат,лучший результат,AI
9759,рекордный показатель,значение-рекорд,AI
9760,апелляция,обжалование (Австрия),AI
9761,ипподром,трасса для гонок,AI
9762,резервуар,"емкость для хранения, например жидкости",AI
9763,ресоциализация,возвращение в общество после преступления,AI
9764,оживление,восстановление,AI
9765,Рейнская долина,долина Рейна,AI
9766,рислинг,белый сорт винограда,AI
9767,Римини,город в Италии,AI
9768,фактор риска,"условие, повышающее риск",AI
9769,дурная репутация,сомнительное мнение о ком-либо,AI
9770,радиокомпания,организация радиовещания,AI
9771,круговой маршрут,маршрут по кругу,AI
9772,циркуляр,письменное сообщение всем членам группы,AI
9773,розага,связка гибких прутьев,AI
9774,обстановка,текущее положение дел,AI
9775,компетентность,совокупность специальных знаний,AI
9776,самба,танец с легкими быстрыми шагами,AI
9777,седельщик,"мастер, делающий седла и изделия из кожи",AI
9778,грязь,сильное загрязнение,AI
9779,коробка,упаковка в форме параллелепипеда,AI
9780,Шанхай,город в Китае,AI
9781,шариат,исламское право,AI
9782,даритель,"человек, дарящий",AI
9783,судостроение,строительство судов,AI
9784,судоводитель,"человек, работающий на внутренних водных путях",AI
9785,бранное слово,оскорбительное слово,AI
9786,ветчина,"мясо задней части туши, чаще свинины",AI
9787,перевозчик,"человек, помогающий незаконно пересечь границу",AI
9788,медиатор,нейтральный посредник в споре,AI
9789,ил,отложения ила в ваттовых районах,AI
9790,двор замка,двор при замке,AI
9791,позор,сильное унижение,AI
9792,поспешное решение,необдуманное решение,AI
9793,безделушки,мелкие ненужные вещи,AI
9794,усы,большие усы,AI
9795,чуб,густые волосы на голове,AI
9796,мгновение шока,момент оцепенения от неожиданности,AI
9797,печатная машинка,механическое устройство для печати текста,AI
9798,манера письма,способ написания,AI
9799,школьное образование,"все, чему учатся в школе",AI
9800,сокращение долгов,уменьшение долгов,AI
