id,translate,translate_description,source
7401,детская программа,"программный контент, ориентированный на детей",AI
7402,кинозал,зал для показа фильмов,AI
7403,церковный округ,объединение нескольких соседних приходов,AI
7404,церковная музыка,"музыка, предназначенная для богослужения",AI
7405,Кирхнер,фамилия; также церковный служитель,AI
7406,Кнессет,парламент Израиля,AI
7407,щипок,действие по щипанию,AI
7408,комета,небольшое небесное тело на вытянутой орбите вокруг Солнца,AI
7409,коммунизм,"политическая теория, противостоящая капитализму и отстаивающая централизованную экономику",AI
7410,композитор,"женщина, создающая музыкальные произведения",AI
7411,компост,органическое вещество на конечной стадии разложения,AI
7412,готовность к компромиссу,желание идти на компромиссы,AI
7413,потребитель,"человек, который потребляет",AI
7414,соперник,противник в соревновании или конфликте,AI
7415,контрольная служба,место проведения контроля,AI
7416,конвенция,обычно международное соглашение,AI
7417,конвой,"группа машин или кораблей, движущихся вместе",AI
7418,оборот концерна,общий оборот концерна,AI
7419,посетитель концерта,"человек, посетивший концерт",AI
7420,координатор,"человек, организующий и согласующий работу",AI
7421,травма головы,повреждение головы,AI
7422,коррупционный скандал,скандал из-за раскрытия коррупции,AI
7423,статья расходов,финансовый аспект,AI
7424,кремсер,конный наемный экипаж,AI
7425,крис,кинжал с волнистым лезвием,AI
7426,кризисное совещание,конференция по мерам в чрезвычайной ситуации,AI
7427,культурное наследие,культурное наследие,AI
7428,история культуры,изменение общественно-культурной жизни,AI
7429,форма искусства,вид художественного выражения,AI
7430,история искусства,историческое развитие изобразительного искусства,AI
7431,арт-сцена,"культурная среда, где создается и потребляется искусство",AI
7432,динамика курса,изменение курса,AI
7433,коррекция курса,изменение направления движения,AI
7434,короткометражка,фильм длительностью несколько минут,AI
7435,лагуна,"водоем, отделенный от моря",AI
7436,глава земли,руководитель земельного правительства,AI
7437,участник земельной лиги,спортивный клуб земельной лиги,AI
7438,земельное правление,правление на уровне земли,AI
7439,воришка,"человек, незаконно присваивающий вещи",AI
7440,Лауда,топоним; название города в Германии,AI
7441,накопитель,компьютерное устройство для чтения и записи,AI
7442,конец жизни,окончание жизни,AI
7443,основа существования,необходимая для жизни основа,AI
7444,деликатес,очень вкусная еда,AI
7445,кожаные штаны,брюки из кожи,AI
7446,кожаная куртка,куртка из кожи,AI
7447,учебный год,год в периоде обучения профессии,AI
7448,учебный план,план с целями и содержанием обучения,AI
7449,клей,водный раствор клеящих веществ,AI
7450,читательская аудитория,совокупность читателей,AI
7451,либерализация,снятие ограничений,AI
7452,освобождение,освобождение (англ.),AI
7453,влюбленная пара,двое людей в любовных отношениях,AI
7454,автор-исполнитель,"певец, сам пишущий музыку и/или тексты",AI
7455,лев,лев (англ.),AI
7456,лыжня,подготовленная трасса для лыж,AI
7457,местный политик,"политик, работающий на муниципальном уровне",AI
7458,локомотив,тяговый модуль поезда,AI
7459,лотерея,азартная игра с розыгрышем,AI
7460,Луизиана,штат США,AI
7461,рак легких,злокачественная опухоль дыхательных путей,AI
7462,решительное слово,"решение, принимаемое одним человеком и обязательное для исполнения",AI
7463,магнитное поле,"поле, создаваемое магнитами или током",AI
7464,малярия,"инфекционная болезнь с лихорадкой, передаваемая комарами",AI
7465,мангольд,листовая свекла,AI
7466,мара,грызун из Южной Америки,AI
7467,позиция на рынке,место компании на рынке,AI
7468,марокканец,гражданин Марокко,AI
7469,управляющий конкурсной массой,управляющий имуществом при банкротстве,AI
7470,медиаконцерн,крупная компания в сфере медиа,AI
7471,представитель СМИ,представитель средств массовой информации,AI
7472,медицинская техника,технические средства в медицине,AI
7473,сверхурочная работа,дополнительная работа,AI
7474,дополнительные затраты,дополнительные усилия или расходы,AI
7475,история человечества,история эволюции и цивилизации людей,AI
7476,методика,учение о методах,AI
7477,метро,подземная железная дорога,AI
7478,арендатор,"женщина, арендующая что-то",AI
7479,арендная квартира,"квартира, сдаваемая в аренду",AI
7480,микроволны,электромагнитные волны длиной 30 см–1 мм,AI
7481,пресс-секретарь министерства,официальный представитель министерства,AI
7482,вотум недоверия,решение парламента об отставке,AI
7483,право голоса,право участвовать в принятии решений,AI
7484,среднегорье,горы до 1500 м,AI
7485,среднее значение,значение между минимумом и максимумом,AI
7486,толпа,разъяренная масса людей,AI
7487,сеть мобильной связи,инфраструктура мобильной связи,AI
7488,Монтана,штат США,AI
7489,мора,минимальная временная единица в стихотворном размере,AI
7490,диалект,региональная разновидность языка,AI
7491,разрыв мышечных волокон,повреждение части мышечных волокон,AI
7492,мамочка,ласкательное от мать,AI
7493,подражатель,"человек, который подражает",AI
7494,взаимопомощь соседей,помощь между соседями,AI
7495,соседний город,город по соседству,AI
7496,перенесенный матч,"матч, перенесенный на более поздний срок",AI
7497,фамилия,семейное имя,AI
7498,злословие,негативные высказывания о отсутствующем,AI
7499,некролог,публичное или письменное прощальное слово,AI
7500,добавление,дополнительное замечание,AI
