id,translate,translate_description,source
12001,транспортная сеть,"совокупность линий, связывающих регион",AI
12002,транспортный планировщик,специалист по планированию транспорта,AI
12003,заявление,публикация информации,AI
12004,замешательство,чувство неуверенности и смущения,AI
12005,арендодатель,"лицо, сдающее вещь за плату или залог",AI
12006,почтовая торговля,торговля с доставкой,AI
12007,похищение,принудительное увозение людей,AI
12008,страховая компания,"фирма, обещающая возмещение ущерба",AI
12009,национализация,передача управления частными предприятиями государству,AI
12010,раздражение,плохое настроение,AI
12011,вовлеченность,состояние запутанности в ситуации,AI
12012,оскорбление,"унижение, порочащие высказывания",AI
12013,украшение,необязательный декоративный элемент,AI
12014,вибрация,быстрое колебательное движение,AI
12015,видеозапись,запись события на видео,AI
12016,виртуоз,мастер своего искусства,AI
12017,Виста,название ОС; также вид,AI
12018,охрана птиц,меры по сохранению и восстановлению птиц,AI
12019,омбудсмен,защитник прав граждан,AI
12020,народный конгресс,собрание представителей населения,AI
12021,предчувствие,неясное чувство грядущего,AI
12022,результат прошлого года,"показатель, достигнутый в прошлом году",AI
12023,повестка,официальное требование явиться,AI
12024,заставка,вступление к фильму или книге,AI
12025,прибыль до налогов,прибыль до учета налогов,AI
12026,давние времена,очень давний период,AI
12027,торговля оружием,торговля оружием,AI
12028,паломническое место,"место, куда совершают паломничество",AI
12029,переходящий кубок,"приз, передаваемый следующему победителю",AI
12030,день похода,день для экскурсии или похода,AI
12031,товарооборот,транспортирование товаров разными видами транспорта,AI
12032,водная игра,игра с водой; водная аттракция,AI
12033,баба,пренебрежительное название женщины,AI
12034,мировой успех,успех на мировом уровне,AI
12035,мировая литература,литература мирового значения,AI
12036,мировая слава,известность на мировом уровне,AI
12037,рекламная акция,акция для рекламы,AI
12038,выставка работ,экспозиция всего творчества,AI
12039,жест,"знак глазами, головой или рукой",AI
12040,экономическое сообщество,"группа, взаимодействующая экономически",AI
12041,экономический союз,объединение по экономическим интересам,AI
12042,вдовец,"мужчина, потерявший жену",AI
12043,благосостояние,общественное благо и гарантии,AI
12044,социальная организация,некоммерческая организация в соцсфере,AI
12045,удовольствие,приятное чувство,AI
12046,жилой массив,компактная зона с жилыми домами,AI
12047,мечта,"надежда, часто нереалистичная",AI
12048,протезирование зубов,искусственный заменитель зубов,AI
12049,зубная паста,паста для чистки зубов,AI
12050,волшебное слово,слово или формула для магии,AI
12051,современник,человек одной эпохи,AI
12052,дзен,"направление буддизма, основанное на медитации",AI
12053,Центральная Европа,регион Европы,AI
12054,гражданский,"человек, не состоящий в армии",AI
12055,каторжная тюрьма,устаревшее: тюрьма строгого режима,AI
12056,доплата,собственный взнос к возмещаемым суммам,AI
12057,принудительная продажа с торгов,"принудительная продажа объекта, чаще недвижимости, для удовлетворения кредиторов",AI
12058,промежуточная остановка,остановка транспорта между отправлением и конечной,AI
12059,циник,"человек, который язвителен и оскорбителен",AI
12060,подписчик/абонент,"лицо, которое пользуется правом на регулярные услуги или товары (обычно по предоплате)",Ilia
12061,остановка депортации,остановка депортаций.,Ilia
12062,адажио,медленный музыкальный темп.,AI
12063,шило,"инструмент для прокалывания отверстий в плотных материалах, например в коже",AI
12064,предок,предок; предки группы или народа,AI
12065,папка-регистратор,"большая прочная папка, в которую подшиваются листы (обычно документы)",AI
12066,портфель,"сумка для переноса дел, книг и других офисных материалов",AI
12067,эль,английский светлый сорт пива,AI
12068,Алжир,столица Алжира.,AI
12069,аллегро,обозначение быстрого темпа исполнения музыкального произведения,AI
12070,квартира в старом доме,квартира в старом здании,AI
12071,любитель,"человек, который занимается чем-то из увлечения и не профессионально",AI
12072,служебный год,год срока полномочий.,AI
12073,официальный язык,официальный язык органов власти страны,AI
12074,аналитик,"человек, который детально исследует сложный вопрос",AI
12075,Анатолия,регион в Турции.,AI
12076,враждебность,враждебная агрессия,AI
12077,ассортимент предложений,набор предлагаемых вариантов.,AI
12078,пункт обвинения,"один из пунктов, по которым кого-то обвиняют",AI
12079,регистрационная форма,стандартизированный шаблон для регистрации,AI
12080,крайний срок регистрации,"момент, после которого регистрация невозможна",AI
12081,призывание,"просьба, обращенная к высшему, святому или сверхъестественному существу",AI
12082,антология,"сборник литературных текстов, обычно одного автора или на определенную тему",AI
12083,антикварный магазин,"магазин, специализирующийся на торговле старыми и подержанными книгами",AI
12084,акварель,"картина, выполненная водорастворимыми, непрозрачными красками",AI
12085,наемная работница,"женщина, имеющая оплачиваемую работу",AI
12086,поле деятельности,"совокупность задач, за которые отвечает человек или организация",AI
12087,трудовой лагерь,"лагерь, где заключенных держат на принудительных работах",AI
12088,помощь безработным,компенсационная выплата безработным,AI
12089,уровень безработицы,доля безработных по отношению к занятым,AI
12090,число безработных,количество безработных,AI
12091,сокращение рабочих мест,сокращение рабочих мест.,AI
12092,потеря работы,потеря рабочего места,AI
12093,рабочий процесс,ход работы.,AI
12094,рабочее помещение,"помещение, где работают",AI
12095,рабочий час,"час, в который работают",AI
12096,модель рабочего времени,схема распределения рабочего времени,AI
12097,архитектурный конкурс,конкурс на лучший архитектурный проект,AI
12098,бедный квартал,"район города, где живут преимущественно бедные",AI
12099,атомная политика,цели и решения правительства по использованию ядерной энергии,AI
12100,ядерное испытание,испытание ядерных зарядов,AI
