id,translate,translate_description,source
2001,жертва,"человек, погибший в несчастье или катастрофе",AI
2002,туалет,санитарное устройство для отправления нужд,AI
2003,Токио,столица Японии,AI
2004,кастрюля,небольшой сосуд,AI
2005,носилки,лежак с ручками для переноски,AI
2006,тренировочный сбор,место интенсивных тренировок,AI
2007,трактор,"транспортное средство, обычно в сельском хозяйстве, для буксировки машин и грузов",AI
2008,фургон,транспортное средство для перевозки грузов,AI
2009,трио,группа из трех человек,AI
2010,триумф,большой успех в борьбе или соревновании,AI
2011,сухость,отсутствие влаги,AI
2012,башня,высокое узкое отдельно стоящее здание,AI
2013,ультра,"сторонник крайних, чаще правых, позиций",AI
2014,перелом,существенные общественные или технические изменения,AI
2015,обстоятельство,ситуация и условия события,AI
2016,ничья,"исход, при котором нет победителя и проигравшего",AI
2017,виновник аварии,"человек, виновный в несчастном случае",AI
2018,неправомерность,нарушение права,AI
2019,беспокойство,"движения или шумы, воспринимаемые как неприятные",AI
2020,размещение,организация жилья,AI
2021,подпочва,глубинный слой земли,AI
2022,приют,временное жилье,AI
2023,непогода,"экстремальная погода, наносящая ущерб",AI
2024,происхождение,"место, время или материал, из которого что‑то возникло",AI
2025,пользователь,пользователь,AI
2026,Ватикан,государство католической церкви,AI
2027,Венеция,город в Италии,AI
2028,Венесуэла,государство в Южной Америке,AI
2029,обработка,переработка или превращение в продукт,AI
2030,центр защиты потребителей,независимая организация консультаций для потребителей,AI
2031,распространение,передача и распространение чего‑то,AI
2032,привязанность,чувство связанности,AI
2033,преследование,погоня с целью наблюдать или задержать,AI
2034,изнасилование,сексуальное преступление против воли,AI
2035,дорожная проверка,контроль участников движения полицией,AI
2036,министр транспорта,глава транспортного министерства,AI
2037,издательство,"компания, выпускающая и распространяющая произведения",AI
2038,временное предоставление,временная передача,AI
2039,проигравший,"тот, кто проиграл соревнование",AI
2040,арендодатель,"человек, сдающий вещь в аренду",AI
2041,постановление,нормативный акт административного органа,AI
2042,смещение,перемещение,AI
2043,ошибка,непреднамеренное действие,AI
2044,застрахованная,"женщина, заключившая страховой договор",AI
2045,страхование,договор о возмещении ущерба за плату,AI
2046,министерство обороны,ведомство по военным делам,AI
2047,распределение,процесс распределения,AI
2048,виновник,"тот, кто является причиной",AI
2049,осуждение,процесс вынесения приговора,AI
2050,административный суд,"суд, контролирующий действия администрации",AI
2051,ссылка,указание на что‑то другое,AI
2052,отказ,"неиспользование того, что положено",AI
2053,вирус,"микроорганизм, размножающийся в клетках",AI
2054,витамин,органическое соединение для жизненных функций,AI
2055,вице‑канцлер,заместитель канцлера,AI
2056,птица,представитель позвоночных с крыльями и перьями,AI
2057,народная партия,партия с широкой поддержкой разных слоев,AI
2058,объем,пространственный объем тела,AI
2059,процесс,ход событий,AI
2060,наличие,присутствие чего‑то в определенном месте,AI
2061,предпродажа,продажа билетов заранее,AI
2062,предыдущая неделя,неделя до текущей,AI
2063,явка,"доля избирателей, участвовавших в выборах",AI
2064,тур голосования,один тур выборов,AI
2065,избирательный округ,географическая единица выборов,AI
2066,безумие,паттерны поведения; исторически — душевная болезнь,AI
2067,восприятие,обработка раздражителей органами чувств,AI
2068,путешественник,"человек, совершающий пешие походы",AI
2069,пеший поход,прогулка пешком в природе,AI
2070,товар,"благо, приобретаемое путем торговли",AI
2071,водород,самый легкий химический элемент,AI
2072,воинская служба,служба в вооруженных силах,AI
2073,рождественский период,период вокруг Рождества,AI
2074,некоторое время,неопределенная короткая длительность,AI
2075,Веймар,город в Тюрингии,AI
2076,продолжение поездки,возобновление пути,AI
2077,мировой кубок,кубковое соревнование с участниками со всего мира,AI
2078,чемпионат мира,соревнование для определения лучшего в мире,AI
2079,мировая экономика,взаимосвязь экономик государств и регионов,AI
2080,переломный пункт,"точка, где происходит разворот",AI
2081,труд,школьный предмет практической работы,AI
2082,мастерская,рабочее помещение мастера,AI
2083,инструмент,средство для изготовления или ремонта,AI
2084,существо,"то, что проявляется определенным образом",AI
2085,Западный берег,регион на Ближнем Востоке,AI
2086,состязание,борьба за лучшую результативность,AI
2087,противоречие,логическая несовместимость,AI
2088,восстановление,воссоздание разрушенного,AI
2089,встреча снова,повторная встреча,AI
2090,Октоберфест,народный праздник в Мюнхене,AI
2091,дичь,совокупность диких охотничьих животных,AI
2092,воля,"стремление, определяющее действия",AI
2093,угол,положение двух линий или плоскостей,AI
2094,торговая палата,палата экономики,AI
2095,министр экономики,глава министерства экономики,AI
2096,экономическая политика,совокупность политических мер влияния на экономику,AI
2097,шутка,короткая история для смеха,AI
2098,самочувствие,чувство хорошего состояния,AI
2099,место проживания,населенный пункт проживания,AI
2100,жилищное строительство,строительство жилья,AI
2101,гостиная,комната для дневного пребывания,AI
2102,сила удара,интенсивность импульса при ударе,AI
2103,платеж,процесс оплаты,AI
2104,забор,ограждение участка,AI
2105,график,план по времени,AI
2106,центральный банк,"банк, отвечающий за денежную политику",AI
2107,церемония,торжественный ритуал,AI
2108,свидетельница,женщина‑свидетель,AI
2109,целевая группа,"группа людей, на которую направлено действие",AI
2110,плотник,мастер по дереву,AI
2111,сахар,сладкий пищевой продукт из растений,AI
2112,допуск,"разрешение, одобрение",AI
2113,увеличение,рост количества или объема,AI
2114,взаимодействие,"совместное действие, например в команде",AI
2115,вход,право войти,AI
2116,уверенность,твердая вера в позитивный исход,AI
2117,прирост,увеличение величины или объема,AI
2118,двадцать,естественное число между девятнадцатью и двадцатью одним,AI
2119,гвоздик,короткий гвоздь с широкой шляпкой,AI
2120,инцидент,"непредвиденное, мешающее событие",AI
2121,прекращение,прекращение чего-либо,Ilia
2122,ужин,"прием пищи, который едят в конце дня",Ilia
2123,абитур,выпускной экзамен в старшей школе,Ilia
2124,отказ,"прекращение следования выбранному направлению, прекращение поведения, дистанцирование от человека",Ilia
2125,абонемент,подписка,Ilia
2126,сдерживание/устрашение,"процесс запугивания или устрашения, чтобы удержать от чего-либо",Ilia
2127,договоренность,согласование партнеров о будущих действиях или воздержании от них,AI
2128,борьба за выживание,борьба против вылета в более низший дивизион,AI
2129,отсутствие,"состояние, когда человек физически не присутствует",AI
2130,отступление,отвод войск; тактическое перемещение подразделений,AI
2131,орёл,разные крупные хищные птицы из семейства ястребиных,AI
2132,агрессия,агрессивные действия против кого-то или чего-то,AI
2133,авиакомпания,"компания, перевозящая пассажиров самолетами",AI
2134,актер,"человек, который действует, что-то делает",AI
2135,курс акций,текущая рыночная стоимость акции/акций,AI
2136,кошмар,неприятный сон,AI
2137,аллея,"длинная прямая дорога, ограниченная деревьями с обеих сторон",AI
2138,пенсионные накопления,совокупность мер по обеспечению уровня жизни после ухода с работы,AI
2139,алюминий,"химический элемент; серебристо-белый, легко формуемый легкий металл",AI
2140,атмосфера,"окружение, атмосфера окружения",AI
2141,массовое нападение,"форма буйства, когда человек в слепом порыве атакует и убивает или расстреливает встречных",AI
2142,выращивание,культивирование сельскохозяйственных или декоративных растений,AI
2143,привязь,"крепление животных или подвижных частей цепями, веревками и т. п.",AI
2144,наплыв,большой приток людей,AI
2145,заявление,"высказывание, утверждение, декларация, информация",AI
2146,повышение,поднятие на более высокий уровень,AI
2147,контактный пункт,"организация или лицо, к которым обращаются за помощью или поддержкой",AI
2148,облигации,именительный падеж множественного числа от «Anleihe»,AI
2149,инструкция,"письменное объяснение, как пользоваться чем-либо",AI
2150,приобретение,покупка чего-либо,AI
2151,участие,участие в соревновании,AI
2152,пользователь,"человек, который что-то использует",AI
2153,присутствие,состояние физического и/или психического присутствия,AI
2154,подтягивание,"подтягивание, приближение",AI
2155,аптека,"магазин, где продают лекарства и лечебные средства, раньше часто изготовлявшиеся по рецепту",AI
2156,палата работников,представительство работников,AI
2157,рабочая группа,"объединение людей, совместно выполняющих деятельность",AI
2158,рабочее время,"установленный период, в который выполняется работа",AI
2159,архитектор,"человек, профессионально занимающийся архитектурой и проектированием зданий",AI
2160,архив,собрание исторически или иначе значимых документов,AI
2161,аргументация,"изложение аргументов для подтверждения тезиса, обоснование",AI
2162,пепел,остаток после сгорания,AI
2163,асфальт,природная или искусственная смесь битума и минералов для дорожного строительства,AI
2164,дыхание,"воздух, выходящий из легких (в основном азот, кислород, углекислый газ и водяной пар)",AI
2165,Афины,столица Греции.,AI
2166,Атлантика,океан между Америкой и Европой/Африкой.,AI
2167,ядерная программа,план гражданского или военного использования атомной энергии,AI
2168,покушение,убийство или попытка убийства публичной фигуры или группы,AI
2169,точка зрения,личная оценка или способ понимания,AI
2170,объявление о браке,публичное объявление о предстоящем браке,AI
2171,отмена,"прекращение, упразднение чего-либо ранее существовавшего",AI
2172,погоня за отыгрышем,стремление сократить отставание,AI
2173,удар,"удар, когда что-то резко сталкивается",AI
2174,надзор,"наблюдение, контроль",AI
2175,выносливость,способность долго выдерживать нагрузку,AI
2176,съезд,"место, где можно выехать",AI
2177,исходная ситуация,начальная ситуация перед началом,AI
2178,отправная точка,"начало, источник чего-либо",AI
2179,средства к существованию,финансовые или материальные средства для повседневных нужд,AI
2180,загрузка,уровень использования мощности; занятость.,AI
2181,поставка,доставка или выдача (человека или товаров),AI
2182,чрезвычайное положение,необычная ситуация; отклонение от нормального состояния,AI
2183,экспонент,"тот, кто выставляет; участник выставки",AI
2184,выход,"выход из организации, партии, компании, союза и т. п.",AI
2185,автопроизводитель,"человек или компания, производящая автомобили",AI
2186,производитель автомобилей,"компания, выпускающая легковые автомобили",AI
2187,автоматизация,перенос работы человека на автоматы,AI
2188,автомобильная промышленность,отрасль производства и обслуживания автомобилей,AI
2189,экскаватор,машина для выемки или перемещения земли и мусора,AI
2190,перрон,платформа у путей для посадки пассажиров,AI
2191,диапазон,объем всех разновидностей определенной вещи,AI
2192,знамя,"флаг, закрепленный на перекладине и древке",AI
2193,баррель,"единица объема (имперская и американская), в том числе для нефти",AI
2194,борода,волосяной покров на лице,AI
2195,баскетбол,командный спорт с забрасыванием мяча в корзину,AI
2196,батарея,"накопитель энергии и источник тока, преобразующий химическую энергию в электрическую",AI
2197,ферма,"небольшое хозяйство с домом, постройками и полями",AI
2198,строительный блок,камень для кладки стен и зданий,AI
2199,сооружение,построенный человеком объект,AI
2200,срок строительства,"время, необходимое для строительства",AI
2201,обработка,процесс изменения предмета по форме или содержанию,AI
2202,условие,"требование, от которого что-то зависит",AI
2203,пассажирка,"женщина, сидящая рядом с водителем",AI
2204,известность,"состояние, когда известны многим",AI
2205,доказательство,"подтверждение, свидетельство",AI
2206,бензин,"органическая фракция нефти, используемая как топливо/растворитель",AI
2207,профессиональная пожарная служба,муниципальная пожарная часть с постоянными силами,AI
2208,закупка,приобретение материальных или нематериальных благ,AI
2209,уведомление,"сообщение о решении, часто в письменной форме",AI
2210,описание,перечисление признаков и свойств,AI
2211,обстрел,длительная стрельба по кому‑то или чему‑то,AI
2212,улучшение,"улучшение состояния, чаще здоровья",AI
2213,Бест,имя или фамилия.,AI
2214,заказ,запрос товара или услуги,AI
2215,бетон,"строительный материал из цемента, воды и заполнителя",AI
2216,совет работников,"избранный орган сотрудников, представляющий их интересы",AI
2217,операционная система,основное ПО компьютера для управления ресурсами,AI
2218,оплата,"ценности (обычно деньги), получаемые за услугу",AI
2219,районная лига,региональная игровая лига,AI
2220,биография,описание жизни человека,AI
2221,синий,"синий цвет, участок видимого спектра, а также краска",AI
2222,синий свет,"синий свет, например для мед. целей или для влияния на сон и бодрствование",AI
2223,блокада,"перекрытие подъездных путей, например чтобы затруднить снабжение",AI
2224,цветок,цветущее растение,AI
2225,Боденское озеро,озеро в предальпийской местности,AI
2226,дуга,"изогнутая линия, обычно математически описываемая",AI
2227,бомба,"боеприпас, вызывающий взрыв",AI
2228,бум,внезапная фаза подъема,AI
2229,начальник,"человек на высокой должности, дающий другим указания; руководитель",AI
2230,пивоварня,"предприятие, которое варит пиво или другие ферментированные напитки",AI
2231,Брегенц,город в Австрии (Форарльберг),AI
2232,очки,"оправа с дужками и двумя линзами, служащими для улучшения зрения или защиты глаз",AI
2233,брокер,биржевой торговец ценными бумагами,AI
2234,браузер,приложение для просмотра веб-страниц и отображения документов и данных,AI
2235,доля,небольшая часть целого,AI
2236,мальчик,мальчик,AI
2237,Болгария,государство в Юго-Восточной Европе,AI
2238,федеральная прокуратура,прокуратура при Федеральном суде,AI
2239,федеральный уровень,"высший уровень действий и решений, относящийся ко всему государству",AI
2240,федеральный суд,высший суд в федеративном государстве,AI
2241,федеральный министр внутренних дел,руководитель федерального министерства внутренних дел,AI
2242,водитель автобуса,водитель автобуса,AI
2243,автобусная остановка,"официальное место, где автобусы останавливаются для посадки и высадки",AI
2244,кемпинг,огороженная территория для ночевки в палатке или прицепе,AI
2245,Каритас,церковная благотворительная организация,AI
2246,главный тренер,главный тренер команды,AI
2247,Чили,государство в Южной Америке,AI
2248,кабина пилота,"часть самолета, где осуществляется управление",AI
2249,Котбус,город в Бранденбурге,AI
2250,смелый ход,"дерзкая, обычно неожиданная успешная операция",AI
2251,корт,"поле, на котором играют",AI
2252,авария,столкновение транспортных средств,AI
2253,Дахау,город в Баварии,AI
2254,Дамаск,столица Сирии,AI
2255,дан,один из десяти уровней мастерства в боевых искусствах Будо,AI
2256,признательность,"признание доброжелательности, помощи и поддержки",AI
2257,заем,"денежная сумма, предоставляемая на определенный срок",AI
2258,исполнитель,"человек, который воплощает роль, например в театре или кино",AI
2259,база данных,"большой массив данных, организованный для сложных запросов",AI
2260,большой палец,"палец руки из двух фаланг, противопоставленный остальным благодаря положению и подвижности",AI
2261,крышка,приспособление для накрывания или закрывания,AI
2262,дефект,"неисправность, функциональный сбой",AI
2263,определение,(научное) определение; однозначная фиксация значения выражения,AI
2264,декрет,(административное/судебное) постановление или распоряжение,AI
2265,депо,место или здание для хранения вещей,AI
2266,депрессия,уныние и отсутствие радости; отчаяние,AI
2267,дизайнер,"человек, создающий дизайн одежды, мебели, предметов быта, автомобилей и т. п.",AI
2268,Deutschlandfunk,немецкая радиостанция,AI
2269,диабет,сахарный диабет: нарушение обмена с недостатком инсулина и усиленным мочеиспусканием и жаждой,AI
2270,вор,"человек, который ворует чужое имущество",AI
2271,краденое,"украденные предметы; вещи, похищенные вором",AI
2272,поставщик услуг,"лицо или фирма, оказывающая услугу",AI
2273,учреждение,"публично‑правовое учреждение, имеющее организационную самостоятельность",AI
2274,диктатор,правитель с неограниченной властью,AI
2275,дипломатия,межгосударственное согласование мирными средствами,AI
2276,директор (жен.),"руководительница публичного учреждения (вуз, школа, ведомство)",AI
2277,дискурс,"теоретическое рассуждение, систематическое изложение",AI
2278,дивиденд,"часть прибыли, выплачиваемая владельцам компании",AI
2279,доминирование,способность доминировать над более слабыми,AI
2280,двойная упаковка,"упаковка, где предмет есть дважды",AI
2281,шип,колючий отросток растения вместо органа,AI
2282,скачивание,передача данных из интернета со стороны получателя; копирование данных с сервера,AI
2283,сценарий,перечень реплик и режиссерских указаний для фильма,AI
2284,срочность,"свойство быть срочным, необходимым",AI
2285,аромат,приятный запах,AI
2286,диаметр,расстояние между точками окружности на линии через центр,AI
2287,динамо‑машина,машина для выработки электричества из механической энергии,AI
2288,издание,"тираж или выпуск, например книги",AI
2289,честолюбие,сильное стремление к успеху,AI
2290,почет,торжественное выражение уважения и признания,AI
2291,вмешательство,"вмешательство в ход событий, чтобы чего‑то добиться",AI
2292,единство,общее согласие или согласие по конкретному вопросу,AI
2293,торговый центр,"местность, обычно вне центра, с множеством магазинов и парковкой",AI
2294,вход,доступ на место или мероприятие,AI
2295,взятие,"захват, завоевание с сопротивлением",AI
2296,место операции,"место проведения операции (полиции, пожарных и т. п.)",AI
2297,понимание,"осознание и понимание факта, позволяющее действовать целенаправленно",AI
2298,иммиграция,постоянное поселение в чужой стране,AI
2299,Айзенах,город в Тюрингии,AI
2300,хоккей,зимний вид спорта с шайбой,AI
2301,элита,небольшая группа с очень высоким социальным положением,AI
2302,энергоснабжение,предоставление и доставка энергии,AI
2303,развлекатель,"человек, развлекающий публику на мероприятии",AI
2304,развлечение,профессиональная деятельность с целью развлечения,AI
2305,решительность,способ действовать волево и уверенно к цели,AI
2306,извинение,выражение сожаления о собственной ошибке,AI
2307,природный газ,"горючий газ земной коры, главным образом метан",AI
2308,история успеха,успешное развитие или рассказ о нем,AI
2309,разрешение,"согласие на действие; подтверждение, что что‑то можно делать",AI
2310,назначение,присвоение титула или статуса,AI
2311,возведение,"создание сооружения, памятника",AI
2312,явление,"обстоятельство, воспринимаемое органами чувств",AI
2313,внешний вид,внешний образ человека или вещи,AI
2314,ожидание,состояние напряженного ожидания,AI
2315,приобретение,действие приобретения,AI
2316,воспитание,"социальное взаимодействие, направленное на формирование поведения",AI
2317,Эстония,государство в Прибалтике,AI
2318,эвакуация,"выведение людей из опасной зоны, например при катастрофах",AI
2319,исполнительная власть,исполнительная ветвь власти наряду с законодательной и судебной,AI
2320,изгнание,добровольная или вынужденная ссылка,AI
2321,экспансия,увеличение пространственного распространения,AI
2322,фах,"промежуток в фахверковой стене, заполненный глиной или кирпичом",AI
2323,флаг,уникальный кусок ткани на древке для передачи информации,AI
2324,край дороги,боковой край дороги или велодорожки,AI
2325,расписание,расписание движения транспорта,AI
2326,велосипедист,"человек, передвигающийся на велосипеде",AI
2327,стиль вождения,манера езды,AI
2328,семейная компания,"компания, управляемая семьей",AI
2329,отец семейства,"мужчина с детьми, обычно заботящийся о них вместе с матерью",AI
2330,крепление,"держатель, фиксатор",AI
2331,очарование,притягательное воздействие,AI
2332,радиоочерк,нехудожественный радиожанр,AI
2333,неправильное поведение,неуместное поведение,AI
2334,деликатес,что‑то изысканное или деликатное,AI
2335,фирн,"масса льда из фирна, медленно движущаяся вниз по долине",AI
2336,торжественный акт,праздничная церемония,AI
2337,праздничный шатер,временный шатер для народных гуляний,AI
2338,жир,группа органических веществ — триэфиров глицерина и жирных кислот,AI
2339,влажность,состояние влажности; наличие воды в малых количествах,AI
2340,пожарное депо,здание пожарной службы,AI
2341,лихорадка,повышение температуры тела при болезни,AI
2342,кинорежиссер,"человек, снимающий игровые, короткие или документальные фильмы",AI
2343,налоговая инспекция,местный орган по управлению налоговыми поступлениями,AI
2344,министерство финансов,"ведомство, отвечающее за финансы государства",AI
2345,фитнес,физическое и психическое благополучие,AI
2346,атмосфера,положительная атмосфера (обычно места),AI
2347,бок,боковая часть тела четвероногого животного,AI
2348,пилот,"человек, управляющий летательным аппаратом",AI
2349,флот,группа связанных гражданских или военных кораблей,AI
2350,авиакомпания,"компания, осуществляющая регулярные рейсы для пассажиров или грузов",AI
2351,прилив,период подъема воды у морских побережий,AI
2352,футбол,"общее название командных игр с мячом, играемым ногами",AI
2353,сила,"сила, мощь (англ.)",AI
2354,форинт,средневековое платежное средство в Европе,AI
2355,формулировка,сознательно выбранная подборка слов для выражения мысли,AI
2356,фотограф,"человек, занимающийся созданием и обработкой снимков",AI
2357,фол,"нарушение правил, дающее несправедливое преимущество",AI
2358,вопросительный знак,знак препинания для вопросительного предложения,AI
2359,лидер фракции,"человек, возглавляющий фракцию",AI
2360,план мира,план установления мира,AI
2361,мороз,холод ниже нуля градусов Цельсия,AI
2362,гарантия,"обеспечение, обязательное обещание",AI
2363,трактир,"место, где можно поесть, выпить и/или переночевать",AI
2364,встречная полоса,полосы движения в противоположном направлении,AI
2365,соперник,"человек, против которого играют",AI
2366,пропущенный гол,"гол, забитый соперником",AI
2367,встречное движение,движение в противоположном направлении,AI
2368,разведслужба,"служба, тайно добывающая информацию для государства",AI
2369,кошелек,небольшой мешочек для хранения наличных,AI
2370,генеральная прокуратура,высшее ведомство в земле по преследованию и исполнению наказаний,AI
2371,генеральное собрание,обычно ежегодная встреча акционеров или членов общества,AI
2372,зал суда,помещение для судебных заседаний,AI
2373,запах,воспринимаемое обонянием испарение,AI
2374,весь год,"период, охватывающий полный год",AI
2375,общий ущерб,суммарный ущерб,AI
2376,пение,использование голоса для создания звуков и мелодий,AI
2377,форма,"внешний облик, контур, схема",AI
2378,министр здравоохранения,руководитель министерства здравоохранения,AI
2379,система здравоохранения,совокупность учреждений и правил в сфере здоровья,AI
2380,медицинское обеспечение,обеспечение в сфере здравоохранения,AI
2381,состояние здоровья,состояние здоровья человека,AI
2382,промысел,профессиональная деятельность ради заработка,AI
2383,промзона,территория для промышленно‑коммерческого использования,AI
2384,уверенность,"знание, почти не допускающее сомнений",AI
2385,саммит,конференция лидеров,AI
2386,гитара,популярный щипковый инструмент с 4–12 струнами,AI
2387,рельсовый путь,путь для поездов из двух параллельных рельсов,AI
2388,ледник,"масса льда, медленно движущаяся вниз под собственным весом",AI
2389,глобус,"шар с изображением небесного тела, например Земли",AI
2390,ров,длинная земляная выемка,AI
2391,графика,"искусство рисунка, письма или печати",AI
2392,трава,однодольное растение с узкими листьями,AI
2393,гриль,устройство для приготовления пищи на решетке,AI
2394,конституция,"основной закон государства, особенно ФРГ",AI
2395,базовое обеспечение,обеспечение базовых потребностей при нужде,AI
2396,первый камень,символический первый камень здания,AI
2397,земельный налог,налог на землю и ее застройку,AI
2398,эксперт,"специалист, оценивающий ситуацию для ведомства",AI
2399,хакер,"компьютерный специалист, умеющий обходить защиту",AI
2400,судья по аресту,"судья, решающий вопрос об аресте подозреваемого",AI
2401,град,осадки в виде ледяных шариков,AI
2402,петух,самец птиц,AI
2403,Хэллоуин,"вечер 31 октября, канун Дня всех святых",AI
2404,держатель,устройство для удержания или крепления,AI
2405,гандбол,мяч для игры в гандбол,AI
2406,торговый партнер,"государство или компания, ведущие торговлю",AI
2407,сумочка,"небольшая сумка, носимая в руке или на плече",AI
2408,ремесленник,"человек, профессионально занимающийся ремеслом",AI
2409,склон,наклонная местность; откос,AI
2410,гармония,"хорошая согласованность, особенно между партнерами",AI
2411,Хартманн,фамилия,AI
2412,главная причина,решающая причина,AI
2413,главный офис,важнейшее местонахождение компании или учреждения,AI
2414,дом,"жилище или учреждение, где кто‑то живет",AI
2415,домашняя победа,победа хозяев,AI
2416,герой,"человек, проявивший мужество или успех ради других",AI
2417,помощник,"человек, который помогает",AI
2418,вертолет,летательный аппарат с одним или несколькими горизонтальными винтами,AI
2419,яркость,наличие света,AI
2420,власть,правящие лица или люди с руководящими функциями,AI
2421,герцогиня,"женщина, обладающая титулом герцога",AI
2422,спешка,крайняя спешка,AI
2423,волна жары,длительный период очень жарких дней,AI
2424,Хофман,фамилия,AI
2425,Холокост,"массовое систематическое преследование, депортация и уничтожение европейских евреев нацистской Германией",AI
2426,Гонконг,специальный административный район Китая,AI
2427,мед,"продукт пчел из нектара или выделений тлей, служит пищей",AI
2428,горизонт,линия границы между видимой землей и небом,AI
2429,идеология,"система взглядов и мировоззрение; способ мышления о человеке и обществе, поддерживающий определенные цели; политико-социальная теория",AI
2430,иммунная система,биологическая защитная система высших организмов,AI
2431,вакцинация,введение антигена для формирования иммунитета,AI
2432,импульс,"толчок, побуждение",AI
2433,ввод в эксплуатацию,первое использование установки или машины,AI
2434,инфекция,передача возбудителей болезни,AI
2435,страна,"собственная страна; государство, к которому относятся",AI
2436,внутренний двор,"площадь, окруженная зданиями",AI
2437,инстанция,"учреждение, которому приписывают авторитет",AI
2438,интернет-сайт,"весь интернет-ресурс компании, организации или лица",AI
2439,интерпретация,попытка раскрыть значение произведения или текста,AI
2440,Изар,река в Баварии,AI
2441,ислам,"монотеистическая религия, возникшая в VII веке в Аравии",AI
2442,джокер,"карта особого значения, может заменять другие",AI
2443,Иордан,река и собственное имя,AI
2444,журналистика,практическая работа журналиста для СМИ,AI
2445,занятость молодежи,"работа молодежи, их трудовая занятость",AI
2446,юристка,женщина-юрист,AI
2447,пенитенциарное учреждение,все тюрьмы судебной системы для отбывания наказаний,AI
2448,министр юстиции,женщина-министр юстиции,AI
2449,министерство юстиции,"ведомство, отвечающее за юстицию",AI
2450,исправительное учреждение,здание для содержания осужденных и подследственных,AI
2451,канадец,гражданин Канады,AI
2452,кардинал,"титул, присваиваемый папой, дающий право выбирать папу",AI
2453,Карибы,юго-восточная часть Американского средиземноморья и острова,AI
2454,карнавал,период веселых празднований перед постом,AI
2455,ящик,запираемый прямоугольный контейнер,AI
2456,купец,владелец торгового предприятия или специалист в торговле,AI
2457,цена покупки,"сумма, которую нужно заплатить за товар",AI
2458,настольный футбол,"игра и устройство, имитирующие футбол со штангами и фигурками",AI
2459,уход за детьми,"присмотр, уход и воспитание маленьких детей",AI
2460,киоск,"отдельно стоящее строение, открытое с нескольких сторон",AI
2461,приход,минимальная административная единица христианской общины,AI
2462,прямой текст,нешифрованный и понятный текст,AI
2463,пианино,клавишный инструмент со звуком от струн,AI
2464,платье,цельный предмет одежды для женщин,AI
2465,малый город,город с населением 5–20 тысяч,AI
2466,малолитражка,"небольшой, но полноценный автомобиль",AI
2467,хлопок,очень короткий громкий звук,AI
2468,оруженосец,помощник и ученик рыцаря,AI
2469,узел,плотно переплетенная часть нити или веревки,AI
2470,Кобленц,город в Рейнланд-Пфальце,AI
2471,багажник,отсек для багажа в автомобиле,AI
2472,уголь,темно-бурая или черная горючая порода,AI
2473,комендант,"человек, командующий чем-либо",AI
2474,комплекс,совокупность взаимосвязанных элементов,AI
2475,консоль,электронное устройство для управления функциями,AI
2476,констелляция,взаимное положение планет,AI
2477,конструкция,процесс проектирования и создания,AI
2478,контратака,быстрое ответное нападение,AI
2479,контраст,резкое различие между двумя объектами,AI
2480,удар головой,удар по мячу головой,AI
2481,корректура,орфографическое и грамматическое исправление,AI
