id,translate,translate_description,source
10501,спортивное событие,важное спортивное мероприятие,AI
10502,спортивный праздник,торжественное спортивное мероприятие,AI
10503,спортстудия,редакция или студия спорта,AI
10504,Спрангер,фамилия; также разрушитель,AI
10505,госэкзамен,итоговый экзамен с госкомиссией,AI
10506,город-государство,"государство, состоящее из города",AI
10507,классический труд,книга-эталон,AI
10508,статусу,дательный падеж слова Stand,AI
10509,помощь при запуске,помощь при старте,AI
10510,гравер,"человек, делающий гравировки",AI
10511,лошадка на палке,детская игрушка‑лошадка на палке,AI
10512,степ,шаг; танцевальный шаг,AI
10513,налоговый закон,закон о налогах,AI
10514,стигма,"заметный, иногда негативно оцениваемый признак",AI
10515,стилистическое средство,прием выразительности в тексте,AI
10516,краткий визит,короткое посещение,AI
10517,табурет,простая табуретка без спинки,AI
10518,рейд,передвижение пешком или на транспорте в определенной местности,AI
10519,спорный случай,"то, из‑за чего возник спор",AI
10520,стриптиз,стриптиз,AI
10521,рынок электроэнергии,рынок электроэнергии,AI
10522,Штрук,фамилия,AI
10523,штукатурка,"материал из раствора, песка, извести и или гипса",AI
10524,место в вузе,возможность или допуск к учебе,AI
10525,период обучения,"время, когда кто‑то учится",AI
10526,штормовой нагон,"нагон воды штормом у берегов, вызывающий наводнения",AI
10527,субсидирование,"гос поддержка через выплаты, льготы или кредиты",AI
10528,наркотик,"вредное вещество, вызывающее зависимость",AI
10529,превосходная степень,высшая степень сравнения,AI
10530,бассейн,резервуар с водой для плавания,AI
10531,табачный налог,налог на продажу табачных изделий,AI
10532,табуированная тема,"тема, о которой нельзя говорить",AI
10533,плотина,сооружение из дамбы и водохранилища для перекрытия реки,AI
10534,танцевальные способности,талант к танцу,AI
10535,танцевальная музыка,"ритмичная музыка, под которую танцуют",AI
10536,обои,настенное покрытие из тонкого гибкого материала,AI
10537,калькулятор,портативная электронная счетная машина,AI
10538,цвет лица,состояние и цвет кожи лица,AI
10539,график,план во времени,AI
10540,тестостерон,"гормон, определяющий мужские признаки",AI
10541,текстильная промышленность,отрасль производства текстиля,AI
10542,корм,пища для животных,AI
10543,обладательница титула,"женщина, защищающая титул",AI
10544,томат,вид растения из семейства пасленовых,AI
10545,концертный зал,зал для концертов,AI
10546,высота тона,тональность или высота голоса,AI
10547,топ‑менеджер,руководитель высокого уровня,AI
10548,туристическая отрасль,"сфера, продающая путешествия",AI
10549,батут,упругое спортивное устройство для прыжков,AI
10550,заупокойная служба,религиозная служба по умершему перед погребением,AI
10551,трагедия,жанр драматургии с трагическим исходом,AI
10552,трибунал,возвышенное место для судьи,AI
10553,пружина,"пружина, запускающая привод",AI
10554,утешительный приз,небольшая компенсация за разочарование,AI
10555,идиот,глупый человек,AI
10556,тюбик,гибкая емкость для густых веществ,AI
10557,литера,отдельный элемент шрифта,AI
10558,обзор,круговой обзор,AI
10559,перевалочный пункт,место перегрузки товаров между видами транспорта,AI
10560,венгерка,гражданка Венгрии,AI
10561,незнание,отсутствие знания в области,AI
10562,подсознание,"часть психики, недоступная сознанию",AI
10563,бытовая электроника,электроника для развлечений,AI
10564,нижняя часть живота,нижняя часть живота,AI
10565,несовместимость,"состояние, когда вещи исключают друг друга",AI
10566,страна отдыха,"страна, где проводят отпуск",AI
10567,день отпуска,"выходной день, предоставленный работодателем",AI
10568,девственный лес,естественный первичный лес без значимых вмешательств,AI
10569,организатор,женщина‑организатор мероприятия,AI
10570,глава союза,руководитель объединения,AI
10571,орден заслуг,награда за особые заслуги,AI
10572,унификация,приведение к единому виду,AI
10573,сбор средств,денежные поступления,AI
10574,сужение,процесс сужения,AI
10575,кодекс поведения,набор правил поведения,AI
10576,транспортное планирование,планирование транспортной системы,AI
10577,погибшие в ДТП,погибшие в дорожном движении,AI
10578,сторона договора,"лицо или организация, участвующие в договоре",AI
10579,договорный комплекс,совокупность договоров,AI
10580,длительность пребывания,время пребывания,AI
10581,четверть миллиона,250 тысяч,AI
10582,вид птиц,группа птиц с общими признаками,AI
10583,народный дом,дом для народа; место мероприятий,AI
10584,народный представитель,избранный депутат,AI
10585,экономист,экономист,AI
10586,лекция,"занятие, где преподаватель читает по теме",AI
10587,предварительная программа,программа перед основным событием,AI
10588,приспособление,специально изготовленный инструмент,AI
10589,право предложения,право вносить предложения,AI
10590,прослушивание,игра перед другими для оценки,AI
10591,заседание правления,встреча членов правления,AI
10592,воображение,способность ярко представлять,AI
10593,проход вперед,"то, что кто‑то идет впереди",AI
10594,код города,цифровой код перед номером,AI
10595,извержение вулкана,"выброс лавы, камня и пепла",AI
10596,рынок роста,сфера с экономическим ростом,AI
10597,оружейное эмбарго,запрет на поставки оружия,AI
10598,риск,"ситуация, связанная с опасностью",AI
10599,год выборов,"год, когда проходят выборы",AI
10600,тема кампании,важная тема в предвыборной борьбе,AI
