id,translate,translate_description,source
7101,старое здание,"старое здание, построенное до определенного времени, обычно до Второй мировой войны",AI
7102,официальный бюллетень,ведомственный бюллетень,AI
7103,руководитель ведомства,руководитель учреждения или ведомства,AI
7104,период полномочий,"период, в течение которого занимает должность",AI
7105,резиденция ведомства,"здание, где работает ведомство или должностное лицо",AI
7106,требование,требование с целью получить что-то определенное,AI
7107,неудобный соперник,"соперник, которого особенно боятся, например потому что уже часто ему проигрывали",AI
7108,обогащение,"увеличение количества, особенно концентрации",AI
7109,апокалипсис,пророческое сочинение о конце света (особенно Откровение Иоанна в Новом Завете),AI
7110,рабочий класс,общественный слой трудящихся,AI
7111,сторона работодателей,сторона работодателей,AI
7112,рабочее место,должность или работа в фирме,AI
7113,разделение труда,распределение работы между несколькими людьми,AI
7114,рабочее название,"временное название произведения (книги, фильма и т. п.)",AI
7115,асбест,"минеральное огнеупорное волокно, волокна которого могут вызывать асбестоз",AI
7116,астма,"хроническое воспаление дыхательных путей, обычно приводящее к одышке",AI
7117,разрешение на пребывание,официальное разрешение находиться в стране в течение определенного времени,AI
7118,право пребывания,право находиться в определенной стране,AI
7119,шествие,организованное собрание большой массы людей для демонстрации общего намерения,AI
7120,председатель наблюдательного совета,"лицо, возглавляющее наблюдательный совет",AI
7121,стартовое мероприятие,первое из серии тематически связанных мероприятий,AI
7122,ситуация с заказами,текущее положение дел с заказами.,AI
7123,разрешение-исключение,разрешение отклониться от определенных правил,AI
7124,эмигрант,"человек, добровольно покидающий страну по экономическим и/или личным причинам",AI
7125,рынок автомобилей,рынок автомобилей; спрос и предложение,AI
7126,автомобильная шина,"шина, предназначенная для легкового автомобиля",AI
7127,авангард,передовой отряд,AI
7128,спасатель в бассейне,"человек, контролирующий купание и предотвращающий несчастные случаи",AI
7129,вокзальная площадь,большая пешеходная площадь перед вокзалом,AI
7130,потеря мяча,потеря игрового мяча сопернику,AI
7131,баритон,мужской голос между тенором и басом,AI
7132,базар,крытая торговая улица или квартал на Востоке,AI
7133,тип постройки,"способ, каким построено здание",AI
7134,котлован,выемка в грунте для строительства с рабочими зонами и креплением,AI
7135,руководитель строительства,"лицо, ответственное за строительство",AI
7136,Бавария,персонифицированный символ Баварии в образе женщины,AI
7137,настойчивость,свойство быть настойчивым,AI
7138,инвалидка,женщина с сильным и длительным физическим/психическим ограничением участия,AI
7139,сохранение,отсутствие изменений,AI
7140,ставка взноса,ставка для взносов.,AI
7141,степень известности,уровень известности,AI
7142,выносливость,свойство выдерживать нагрузку,AI
7143,бельведер,парадное здание с красивым видом,AI
7144,поведение,совокупность манер и поведения,AI
7145,озеленение,посадка растений,AI
7146,горный мир,горы и их особенности,AI
7147,выбор профессии,"решение, какую профессию выбрать",AI
7148,заселение,процесс поселения и размножения живых существ,AI
7149,рассудительность,"сдержанность, отсутствие поспешности",AI
7150,обсуждение,подробный разговор по делу,AI
7151,похороны,торжественное погребение,AI
7152,список бестселлеров,перечень товаров с высокими продажами,AI
7153,Вифлеем,город в Палестине.,AI
7154,свобода движения,возможность свободно двигаться,AI
7155,сбор доказательств,получение доказательств,AI
7156,добропорядочный обыватель,"человек, который чопорный, добропорядочный, часто чрезмерно приличный и лояльный, мещанский; обозначение человека, который много о себе мнит, но этим требованиям в сущности не соответствует; человек, живущий двойной моралью",AI
7157,образовательное учреждение,"учреждение или институт, служащий образованию или подготовке населения",AI
7158,образовательный центр,центр для образования и обучения,AI
7159,биолог (жен.),"ученая, занимающаяся живой природой (биологией)",AI
7160,контейнер для биоотходов,"контейнер для органических отходов, которые образуются в быту",AI
7161,кусок,"количество твердой пищи, которое можно разом взять в рот или откусить",AI
7162,фокус,"центр внимания, центральная точка",AI
7163,удар молнии,удар молнии,AI
7164,донорство крови,добровольная сдача здоровыми людьми венозной крови для изготовления консервов крови,AI
7165,футбольная площадка,площадка для игры в футбол,AI
7166,прибой,разбивающиеся волны,AI
7167,пивовар,"человек, который в процессе варки производит пиво",AI
7168,молодожены,две персоны в день заключения брака,AI
7169,массовый спорт,совокупность спортивных занятий для фитнеса и удовольствия,AI
7170,бранч,"обильная трапеза, объединяющая завтрак и обед",AI
7171,буковый лес,"лес, состоящий преимущественно из буков",AI
7172,федеральный министр юстиции (жен.),руководительница федерального министерства юстиции,AI
7173,Федеральное ведомство по картелям,"федеральный орган, защищающий конкуренцию",AI
7174,депутат Бундестага,избранный представитель в Бундестаге,AI
7175,федеральный министр окружающей среды,руководитель федерального министерства окружающей среды и охраны природы,AI
7176,федеральное министерство транспорта,министерство федерации по вопросам транспорта,AI
7177,федеральный председатель,"мужчина, руководящий и несущий ответственность за союз, партию или организацию на федеральном уровне",AI
7178,федеральный центр,центральное учреждение федерации,AI
