id,translate,translate_description,source
3201,ключевая ставка,"ставка, устанавливаемая центральным банком",AI
3202,рулевое колесо,устройство для управления транспортным средством,AI
3203,Латвия,государство в Балтии,AI
3204,Либ,фамилия,AI
3205,недвижимость,земельные участки и здания,AI
3206,липа,листопадное дерево рода Tilia,AI
3207,маршрутный автобус,автобус определенного маршрута,AI
3208,левый поворот,"кривая, изгибающаяся влево",AI
3209,Линукс,название свободного ядра операционной системы,AI
3210,локомотив,локомотив,AI
3211,иприт,боевое отравляющее вещество (горчичный газ),AI
3212,лото,числовая лотерея,AI
3213,Лугано,город в Швейцарии,AI
3214,Лион,город во Франции,AI
3215,желудок,орган пищеварения,AI
3216,трапеза,совместный прием пищи,AI
3217,живопись,произведение художника,AI
3218,клиент,заказчик адвоката или налогового консультанта,AI
3219,Марбург,город в Гессене,AI
3220,марихуана,наркотик из цветков конопли,AI
3221,товарный знак,юридически защищенный знак,AI
3222,Марокко,государство в Северной Африке,AI
3223,петля,петля из нити или проволоки,AI
3224,магистр,академическая степень,AI
3225,материя,"первичная субстанция, вещество",AI
3226,мат,"шахматная позиция, где король не может сделать ход",AI
3227,каменщик,"строительный рабочий, занимающийся кладкой",AI
3228,максимум,наивысшая величина,AI
3229,механизм,"система элементов, работающих по определенным правилам",AI
3230,сообщение СМИ,опубликованный в СМИ отчет,AI
3231,мука,порошок из молотых зерен,AI
3232,НДС,налог на добавленную стоимость,AI
3233,Мельбурн,город в Австралии,AI
3234,толпа,большое скопление людей,AI
3235,метеоролог,специалист по метеорологии,AI
3236,Мика,имя собственное,AI
3237,мягкость,черта характера: кротость,AI
3238,милиция,нерегулярные вооруженные силы,AI
3239,Миннесота,штат США,AI
3240,мисс,победительница конкурса красоты,AI
3241,сопричастность,причастность к ущербу,AI
3242,полдень,время около 12 часов,AI
3243,Центральная Европа,регион Европы,AI
3244,средний бизнес,совокупность малых и средних предприятий,AI
3245,травля,психологическое давление с целью вынудить уйти с работы,AI
3246,мобильный телефон,"телефон, работающий через радиосеть",AI
3247,монитор,экран компьютера,AI
3248,монтаж,сборка предметов,AI
3249,мораль,нравственные представления,AI
3250,образование рода,образование женских/мужских форм от существительных,AI
3251,автоспорт,"вид спорта, связанный с моторными транспортными средствами",AI
3252,музыкальное общество,объединение людей для музыки,AI
3253,мю,12-я буква греческого алфавита,AI
3254,соседка,женщина-сосед,AI
3255,наследство,"все, что оставил умерший",AI
3256,центральный банк,центральный банк государства,AI
3257,тренер сборной,тренер национальной команды,AI
3258,навигация,управление и ведение транспорта по маршруту,AI
3259,Неаполь,город в Италии,AI
3260,гнездо,место выращивания потомства и жилище животных,AI
3261,оператор сети,"компания, управляющая инфраструктурой сети, например мобильной",AI
3262,переориентация,новая стратегическая направленность,AI
3263,переработка,новое оформление или дизайн,AI
3264,рассылка,регулярное сообщение по e-mail о новостях,AI
3265,нижнебаварца,родительный падеж единственного числа существительного Niederbayer,AI
3266,Нигерия,государство в Западной Африке,AI
3267,никс,водяной дух,AI
3268,Северная Германия,северный регион Германии,AI
3269,Северная Ирландия,часть Соединенного Королевства,AI
3270,ностальгия,"тосковитое, благоговейное обращение к прошлому",AI
3271,эмиссионный банк,"банк, уполномоченный государством выпускать банкноты",AI
3272,тяжелое положение,"трудная, угрожающая ситуация",AI
3273,новелла,короткий рассказ об одном необычном событии,AI
3274,высшая лига,надрегиональный или региональный дивизион,AI
3275,бедро,часть ноги между коленом и тазом,AI
3276,председательница,"женщина, возглавляющая объединение, партию или организацию",AI
3277,опека,защитный надзор над кем-либо,AI
3278,Одесса,город в Украине,AI
3279,олимпийский чемпион,"спортсмен или команда, выигравшие соревнование на Олимпийских играх",AI
3280,дедушка,дед; отец отца или матери,AI
3281,оппозиционная партия,"партия, члены которой не участвуют в правительстве",AI
3282,организатор,"человек, подготавливающий мероприятия или процессы",AI
3283,орган,крупный музыкальный инструмент с мануалами и педалью,AI
3284,староста,"лицо, возглавляющее населенный пункт",AI
3285,дворец,большое представительное жилое или официальное здание,AI
3286,палитра,доска для смешивания красок,AI
3287,параграф,знак § для разделения нумерованных текстов,AI
3288,паркет,напольное покрытие из уложенных деревянных элементов,AI
3289,паркинг,многоэтажное здание для парковки,AI
3290,парламентские выборы,"выборы, определяющие состав парламента",AI
3291,пациентка,"женщина, проходящая лечение",AI
3292,нехватка персонала,дефицит работников,AI
3293,сковорода,плоская посуда для жарки,AI
3294,перец,"растение рода Piper, семейства перечных",AI
3295,пластырь,клейкая лента для фиксации повязок и т.п.,AI
3296,страхование на случай ухода,"страхование, дающее финансовую поддержку при потребности в уходе",AI
3297,обязательный матч,"игра в рамках официального соревнования, турнира или чемпионата",AI
3298,гриб,организм царства грибов без хлорофилла,AI
3299,трубопровод,"крупная, часто трансграничная труба для газа, нефти и других жидкостей",AI
3300,планета,"круглое небесное тело, обращающееся вокруг звезды",AI
