id,translate,translate_description,source
13301,прядение,процесс получения нитей,AI
13302,ключевая фигура,человек с выдающимися достижениями,AI
13303,отколовшаяся группа,"группа, отделившаяся от большей",AI
13304,спортклуб,спортивный клуб,AI
13305,спортивная федерация,объединение спортивных клубов,AI
13306,ответственный за спорт,"человек, отвечающий за спортинвентарь",AI
13307,регламентация речи,официальная формулировка,AI
13308,микроэлемент,вещество в очень малой концентрации,AI
13309,рывок,короткое ускорение,AI
13310,государственный банк,банк государства,AI
13311,государственная библиотека,библиотека государства,AI
13312,Госдума,парламент в России,AI
13313,государственный гость,официально принятый представитель,AI
13314,госполиция,полиция государства,AI
13315,государство,общественный строй государства,AI
13316,городской дворец,дворцовый комплекс в городе,AI
13317,депутат города,член городского совета,AI
13318,сталинизм,эпоха и система Сталина,AI
13319,постоянный клиент,"клиент, регулярно покупающий",AI
13320,статист,актер немой роли,AI
13321,вакансия,предложение работы,AI
13322,стереосистема,устройство для стереозвука,AI
13323,налоговые поступления,доходы государства от налогов,AI
13324,налоговое облегчение,снижение налогового бремени,AI
13325,налоговая задолженность,долг по налогам,AI
13326,штоллен,рождественская выпечка,AI
13327,безнаказанность,отсутствие наказания,AI
13328,карательная пошлина,повышенная пошлина,AI
13329,порция ласки,определенная мера внимания и ласки через нежный телесный контакт,AI
13330,спичка,"деревянная палочка с головкой, воспламеняющаяся при трении",AI
13331,борец,"человек, настойчиво отстаивающий что‑то",AI
13332,распыленная доля акций,рассеянный акционерный капитал,AI
13333,чучело из соломы,человеческая фигура из соломы,AI
13334,чулок,"вязаное изделие, покрывающее стопу и часть ноги",AI
13335,колготки,"одежда из двух чулок, плотно покрывающая нижнюю часть тела",AI
13336,студенческая служба,организация для студентов,AI
13337,учебная поездка,путешествие в образовательных целях,AI
13338,специальность,выбранное направление обучения,AI
13339,субконтинент,"крупная часть континента, обладающая относительной самостоятельностью",AI
13340,искатель,"человек, который ищет",AI
13341,пьянство,запой или алкоголизм,AI
13342,сумма,сумма; латинское выражение,AI
13343,синергия,совместная энергия для выполнения задач,AI
13344,выговор,воспитательная мера для коррекции поведения,AI
13345,тактик,"человек, действующий целенаправленно или на победу",AI
13346,тамильский язык,язык тамилов,AI
13347,заправщик,"сотрудник заправки, обслуживающий колонки",AI
13348,тарифная автономия,возможность сторон вести переговоры без вмешательства государства,AI
13349,тарифная комиссия,комиссия по тарифным договорам,AI
13350,тарифные переговоры,переговоры о размере оплаты труда,AI
13351,карманник,"человек, крадущий вещи из непосредственного окружения другого",AI
13352,таксист,"человек, водящий такси",AI
13353,дистанционная работа,работа через телекоммуникации,AI
13354,телефонная линия,инфраструктура от оператора для работы телефона,AI
13355,телефонная линия,линия для передачи телефонных разговоров,AI
13356,член,часть математической формулы,AI
13357,результат теста,итог проверки,AI
13358,тематический вечер,"вечер, посвященный теме",AI
13359,тунец,рыба тунец,AI
13360,любитель животных,"человек, любящий животных",AI
13361,совет,подсказка,AI
13362,титульный лист,лист в начале книги с автором и названием,AI
13363,ущелье,"узкая долина, глубокий разрез рельефа",AI
13364,некролог,сообщение о смерти человека,AI
13365,торпеда,самоходное подводное оружие,AI
13366,тори,"член английской партии, предшественницы консерваторов",AI
13367,пляска смерти,художественное изображение танца смерти,AI
13368,крыло здания,"часть здания, вытянутая в определенном направлении",AI
13369,транспортный самолет,самолет для перевозки материалов и грузов,AI
13370,сплетни,"разговоры о делах других, отсутствующих людей",AI
13371,законодатель моды,"человек, задающий новую моду",AI
13372,линия раздела,"линия, отделяющая одно от другого",AI
13373,доверительное управление,"организация или институт, действующий как доверительный управляющий",AI
13374,воронка,коническая трубка для переливания,AI
13375,вор-мошенник,"человек, совершающий кражу с помощью трюков",AI
13376,тротуар,пешеходная дорожка вдоль улицы,AI
13377,тюльпан,цветковое растение семейства лилейных,AI
13378,кроссовок,обувь для спорта в зале,AI
13379,цикл,"регулярный ритм, периодичность",AI
13380,тиран,абсолютный правитель без ограничений,AI
13381,НЛО,неопознанный летающий объект,AI
13382,результат опроса,"данные по теме, полученные опросом",AI
13383,разговорная речь,языковая форма между литературной нормой и диалектом,AI
13384,увеличение выручки,рост выручки,AI
13385,объем оборота,общая сумма выручки от продаж,AI
13386,прирост оборота,увеличение оборота,AI
13387,сенатор по экологии,"сенатор в городе‑государстве, отвечающий за экологию",AI
13388,экотехнологии,технические направления для природоохранных мер,AI
13389,бесконечность,неограниченное состояние,AI
13390,разногласие,различие мнений,AI
13391,подрайон,часть района,AI
13392,субарендатор,"человек, снимающий жилье у арендатора",AI
13393,основание,нижняя часть; подставка,AI
13394,нижний слой,"слой, находящийся ниже других",AI
13395,подданный,"человек, подчиненный правителю",AI
13396,Урал,горный массив между Европой и Азией,AI
13397,вандал,представитель древнего германского народа,AI
13398,велодром,закрытая велотрековая арена,AI
13399,удешевление,снижение цены,AI
13400,конституционный иск,обращение за защитой в конституционный суд,AI
