id,translate,translate_description,source
4401,железная дорога,транспорт на рельсах и его инфраструктура,AI
4402,лось,"крупнейший представитель оленей, живущий в тундре и болотных лесах",AI
4403,слон,крупное наземное млекопитающее с бивнями и большими ушами,AI
4404,окончательный результат,"результат, который больше нельзя изменить",AI
4405,финальный раунд,последний круг в соревновании из нескольких раундов,AI
4406,энергетическая политика,"политика, связанная с энергоснабжением",AI
4407,инжиниринг,англ. термин для инженерного дела,AI
4408,внучка,дочь сына или дочери,AI
4409,изъятие,действие по извлечению чего‑то из запаса,AI
4410,принятие решения,"процесс, в ходе которого принимается решение",AI
4411,помощь развитию,поддержка экономически отстающих стран,AI
4412,рецепт успеха,оптимальная концепция достижения цели,AI
4413,разведка,действие для получения уверенности/знания,AI
4414,расследование,деятельность для выяснения неизвестного,AI
4415,завоевание,насильственное присвоение чужой территории,AI
4416,достижение,достижение,AI
4417,ожидания,"установка, определяемая ожиданиями",AI
4418,производство,"создание, изготовление",AI
4419,экспо,"сокращение от выставки, особенно Всемирной выставки",AI
4420,превосходство,особое качество или отличная способность,AI
4421,врач‑специалист,"врач, прошедший специализацию и сдавший экзамен",AI
4422,сфера,определенная предметная область,AI
4423,высшая школа прикладных наук,вуз с преимущественно практико‑ориентированными программами,AI
4424,специалист,"человек, обученный в определенной области и обладающий знаниями",AI
4425,разыскник,"человек, ведущий розыск по поручению уполномоченной организации",AI
4426,время в пути,продолжительность поездки,AI
4427,водитель,водитель транспортного средства,AI
4428,ферма,крупное сельхозхозяйство в США и других англоязычных странах,AI
4429,карнавал,праздничный период перед постом с соответствующими обрядами,AI
4430,роль фаворита,роль с высокой вероятностью успеха,AI
4431,перо,"перо птицы из кератина, образующее оперение",AI
4432,фальстарт,несанкционированный преждевременный старт,AI
4433,полевой путь,"узкая, часто грунтовая дорога между полями",AI
4434,шерсть,волосяной покров животного,AI
4435,оконное стекло,плоская стеклянная часть окна,AI
4436,праздничный зал,зал для праздников и мероприятий,AI
4437,установление,действие по точному определению и закреплению,AI
4438,площадка для праздников,место для ярмарок или праздников,AI
4439,скрипач,"человек, играющий на скрипке",AI
4440,кинофестиваль,"регулярное мероприятие с показом, обсуждением и награждением фильмов",AI
4441,финиш,последний отрезок соревнования,AI
4442,фа‑диез,"нота на полтона выше F, с частотой 367 Гц",AI
4443,авиадвижение,совокупность процессов воздушного движения,AI
4444,жеребенок,детеныш лошади,AI
4445,исследовательница,"женщина‑ученый, изучающая научные связи",AI
4446,научная группа,группа людей с общей исследовательской задачей,AI
4447,исследовательский проект,"проект, направленный на исследование",AI
4448,лесничество,лесной массив под управляемым лесным хозяйством,AI
4449,лесное хозяйство,плановая хозяйственная деятельность в лесу,AI
4450,анкета,бланк для сбора ответов,AI
4451,председатель фракции,"человек, возглавляющий фракцию",AI
4452,франк,представитель германского племени франков,AI
4453,доля женщин,доля женщин в группе мужчин и женщин,AI
4454,Фрауэнфельд,город в Швейцарии,AI
4455,соглашение о свободной торговле,договор между государствами о свободной торговле,AI
4456,вина третьих,"вина, вызванная третьими лицами",AI
4457,частота,число событий за единицу времени,AI
4458,Нобелевская премия мира,"премия за заслуги в деле мира, учреждена Альфредом Нобелем",AI
4459,прическа,способ стрижки и укладки волос,AI
4460,дар,"способность/талант, например гениальность или спортивность",AI
4461,гарант,"тот, кто обеспечивает надежность чего‑либо",AI
4462,гардероб,верхняя одежда человека,AI
4463,хозяйка,"женщина‑хозяин, принимающая гостей",AI
4464,гостевой двор,сельская гостиница с рестораном и местами для ночлега,AI
4465,горный массив,связная группа гор,AI
4466,защищенность,состояние безопасности и уюта,AI
4467,поминальная церемония,торжество в память о личности или событии,AI
4468,стихотворение,лирическое произведение в строфах и стихах,AI
4469,ответный гол,"гол, забитый соперником после вашего",AI
4470,сопротивление,защитная реакция при воздействии,AI
4471,упряжка,"несколько животных, связанных упряжью",AI
4472,департамент здравоохранения,госорган по вопросам здравоохранения,AI
4473,винтовка,огнестрельное оружие длиной от 30 см,AI
4474,победительница,"женщина, выигравшая соревнование",AI
4475,получение,процесс получения,AI
4476,жадность,неумеренное желание,AI
4477,гигабайт,единица данных: 1 000 000 000 байт (десятичная) или 1 073 741 824 (двоичная),AI
4478,решетка,"переплетение из проволоки, стали или дерева",AI
4479,гламур,"роскошная, пышная внешность",AI
4480,стекловолокно,длинное тонкое волокно из стекла,AI
4481,Глазго,город в Шотландии,AI
4482,глория,часть латинского славословия Богу,AI
4483,основной порядок,порядок как определяющий принцип,AI
4484,тюрьма,комплекс зданий для содержания обвиняемых и осужденных,AI
4485,живая изгородь,ограда из кустарника или живая изгородь,AI
4486,перерыв,пауза после половины игрового времени,AI
4487,срок годности,длительность пригодности продукта,AI
4488,ручной труд,"работа, выполняемая вручную без машин",AI
4489,торговый день,"день, когда биржа открыта",AI
4490,заяц,"млекопитающее рода Lepus, например заяц‑русак",AI
4491,капюшон,головной убор,AI
4492,главная актриса,"актриса, исполняющая главную роль",AI
4493,главный вход,"важнейший вход, обычно на фасаде здания",AI
4494,Хаузер,фамилия,AI
4495,бюджетный комитет,"группа, отвечающая за бюджет публичной структуры",AI
4496,наружная стена,внешняя стена дома,AI
4497,армия,совокупность сухопутных войск государства,AI
4498,героиня,женщина‑герой,AI
4499,Хельсинки,столица Финляндии,AI
4500,издатель,"лицо или группа, ответственная за выпуск произведения",AI
