id,translate,translate_description,source
8201,Мэриленд,штат США,AI
8202,массовое производство,производство товара в больших количествах стандартизированными операциями,AI
8203,матрица,табличное представление данных или значений,AI
8204,слякоть,грязная влажная земля,AI
8205,кладка,каменная кладка стены,AI
8206,медиакомпания,компания медиаиндустрии,AI
8207,мемори,настольная игра на поиск пар,AI
8208,выставочный зал,зал для выставок,AI
8209,метафора,образное выражение,AI
8210,микроскоп,прибор для увеличенного наблюдения,AI
8211,непорядок,плохое состояние,AI
8212,вотум недоверия,заявление о лишении доверия,AI
8213,сувенир,"небольшой подарок, привезенный с визита",AI
8214,число членов,количество участников,AI
8215,Центральная Америка,регион между Северной и Южной Америкой,AI
8216,пилотный проект,проект для тестирования,AI
8217,показ мод,демонстрация одежды,AI
8218,мораторий,"отсрочка, установленная договором или законом",AI
8219,суд по делу об убийстве,судебное разбирательство по убийству,AI
8220,рассвет,первая фаза утреннего света,AI
8221,мото,сокр. от мотоцикла,AI
8222,многопрофильный талант,человек с множеством способностей,AI
8223,образцовый пример,пример в чистом виде,AI
8224,материнская компания,"компания, контролирующая дочерние",AI
8225,соседний населенный пункт,поселение по соседству,AI
8226,репетиторство,дополнительные занятия,AI
8227,новостной журнал,регулярное издание с новостями,AI
8228,дополнение,добавление к уже завершенному,AI
8229,ночной покой,"время, когда следует избегать шума",AI
8230,ночная смена,работа ночью,AI
8231,молодой игрок,молодой игрок,AI
8232,зона отдыха,природная или близкая к природе территория рядом с городом для отдыха населения,AI
8233,шрам,заживающая рана или видимый след раны,AI
8234,стихийное бедствие,"катастрофа, вызванная природными силами",AI
8235,неонацист,сторонник нацизма после падения Третьего рейха,AI
8236,любопытство,"желание узнать то, чего еще не знаешь",AI
8237,переориентация,"измененная направленность, перспектива, цели",AI
8238,бездействие,поведение без активности,AI
8239,никотин,"нервный яд, содержащийся в табаке; нейромедиатор",AI
8240,Нормандия,регион во Франции,AI
8241,глава центрального банка,руководитель центрального банка,AI
8242,котировка,биржевая котировка или запись,AI
8243,аварийная посадка,вынужденная преждевременная посадка из-за острой опасности,AI
8244,экстренная операция,операция для предотвращения угрозы жизни и спасения из бедственного состояния,AI
8245,необходимая оборона,"самозащита, которая остается безнаказанной из-за наличия угрозы",AI
8246,нулевой номер,"выпуск газеты или журнала, предшествующий первому и обычно не продающийся",AI
8247,номерной знак,табличка на транспортном средстве для его идентификации,AI
8248,бык,самец крупного рогатого скота,AI
8249,раскрытие,раскрытие или обнародование тайны либо намерения,AI
8250,Олимпийская арена,зал для олимпийских мероприятий,AI
8251,апельсиновый сок,"сок, полученный выжиманием апельсинов",AI
8252,выезд на место,встреча участников на месте события,AI
8253,местный клуб,"клуб или объединение, расположенное в одном месте",AI
8254,восточная сторона,"сторона, обращенная на восток",AI
8255,активности на открытом воздухе,занятия на природе,AI
8256,выходные данные,"выход, результат",AI
8257,картон,жесткий многослойный бумажный материал,AI
8258,скамейка в парке,место для сидения в зеленой зоне,AI
8259,партийная политика,"политика, проводимая партией",AI
8260,поиск партнера,"поиск партнера, особенно спутника жизни",AI
8261,пассаж,относительно короткий отрывок текста,AI
8262,пенсионный возраст,возраст выхода на пенсию,AI
8263,пенсионная касса,"учреждение, обеспечивающее пенсионные выплаты",AI
8264,свисток,устройство для издания звуков,AI
8265,этап планирования,"первый этап проекта, когда разрабатывается концепция",AI
8266,панельный дом,"тип жилья из сборных панелей, распространенный во второй половине XX века",AI
8267,доминирующая фигура,"человек, который доминирует",AI
8268,абонентский ящик,ячейка почты для получения отправлений,AI
8269,сравнение цен,сопоставление цен у разных поставщиков,AI
8270,первый ученик,устар.: лучший ученик в классе,AI
8271,пользующийся,"человек, извлекающий выгоду",AI
8272,программист,автор компьютерной программы,AI
8273,пункт программы,отдельный пункт программы,AI
8274,проекция,"увеличенное изображение, например на экран",AI
8275,руководитель проекта,"женщина, ведущая проект",AI
8276,психотерапевт,женщина-специалист по психотерапии,AI
8277,попытка путча,неудавшийся путч,AI
8278,дым,плотный неприятный дым от огня,AI
8279,ртуть,химический элемент с номером 80,AI
8280,велогонка,гонка на велосипедах,AI
8281,рамбо,физически сильный агрессивный мужчина,AI
8282,растерянность,"состояние, когда не знаешь, что делать",AI
8283,Раушер,фамилия,AI
8284,правовое заключение,юридическое заключение о правовой ситуации,AI
8285,хоровод,старинный круговой танец,AI
8286,чистая прибыль,прибыль после вычета всех расходов,AI
8287,туристические перевозки,перевозки путешественников,AI
8288,рекордное время,время-рекорд,AI
8289,смирение,отказ от активности из-за безнадежности,AI
8290,возврат,обратная отправка,AI
8291,рецептура,указания по изготовлению лекарства,AI
8292,Рейнгау,регион на правом берегу Рейна в Гессене,AI
8293,огромный успех,очень большой успех,AI
8294,борец,спортсмен по борьбе,AI
8295,мантия,торжественное платье,AI
8296,рок-музыка,"жанр, развившийся из рок-н-ролла",AI
8297,рубин,минерал красного цвета,AI
8298,крах,полный финансовый или моральный упадок,AI
8299,объективность,нейтральная позиция без личных интересов,AI
8300,салями,сильно приправленная сыровяленая колбаса,AI
