id,translate,translate_description,source
6001,контракт,юридическое соглашение,AI
6002,концепция,"замысел, основная идея проекта",AI
6003,концертный зал,здание для проведения концертов,AI
6004,координация,согласование действий,AI
6005,головной убор,"предмет одежды, носимый на голове",AI
6006,корреспондент,"журналист, работающий вне редакции",AI
6007,коридор,проход внутри здания,AI
6008,косметика,меры по сохранению или улучшению красоты,AI
6009,пища,"продукты, которые употребляют в пищу",AI
6010,больничный,период отсутствия на работе по болезни,AI
6011,галстук,"узкая лента ткани, завязываемая на шее",AI
6012,творение,"то, что создано; изобретение",AI
6013,районная лига,"лига, ограниченная спортивным округом",AI
6014,круиз,путешествие на круизном судне,AI
6015,кувшин,цилиндрический сосуд для напитков,AI
6016,культурная столица,"звание, присвоенное городу или региону",AI
6017,министр культуры,глава министерства культуры,AI
6018,художественное общество,объединение для поддержки искусства,AI
6019,рост курса,повышение курса,AI
6020,курортный город,город с курортной деятельностью,AI
6021,лак,жидкое покрытие для защиты или улучшения вида,AI
6022,кража в магазине,кража товаров в розничной торговле,AI
6023,взлетно-посадочная полоса,"полоса, на которую садятся самолеты",AI
6024,земельный банк,публично-правовой банк земли,AI
6025,земельная церковь,церковная организация на уровне земли,AI
6026,земельный список,список кандидатов для земельных выборов,AI
6027,земельный музей,музей земли,AI
6028,земельный съезд,съезд делегатов партии на уровне земли,AI
6029,оборона страны,военная защита страны от внешней агрессии,AI
6030,министерство сельского хозяйства,ведомство сельского хозяйства,AI
6031,тряпка,небольшой кусок ткани или кожи,AI
6032,подиум,узкий приподнятый проход,AI
6033,лавина,"большая масса снега или льда, сходящая с гор",AI
6034,макет,композиция текста и изображений,AI
6035,обучение,обучение (англ.),AI
6036,этап жизни,временной отрезок жизни,AI
6037,Ледерер,фамилия; также кожевник,AI
6038,легитимация,подтверждение права на что-либо,AI
6039,спинка,часть сиденья для опоры,AI
6040,спорт высших достижений,интенсивные тренировки ради соревнований,AI
6041,руководящая линия,общая целевая установка,AI
6042,трактовка,вариант прочтения или толкования текста,AI
6043,Лима,столица Перу,AI
6044,литературный дом,учреждение для поддержки литературы,AI
6045,осмотр на месте,судебный осмотр на месте происшествия,AI
6046,местный герой,"известный в местности человек, особенно в спорте",AI
6047,люкс,единица освещенности,AI
6048,злоупотребление властью,использование власти во вред другим,AI
6049,памятник-мемориал,"памятник, напоминающий о трагедии",AI
6050,майское дерево,"украшенное дерево, устанавливаемое 1 мая",AI
6051,дефект,недостаток или изъян,AI
6052,клиентка,женщина-заказчик адвоката или налогового консультанта,AI
6053,манера,способ выполнения,AI
6054,мануфактура,историческое производство с ручным трудом,AI
6055,наблюдатель рынка,"человек, следящий за рынком",AI
6056,Массачусетс,штат США,AI
6057,матчбол,"розыгрыш, который может завершить матч",AI
6058,математик,"человек, профессионально занимающийся математикой",AI
6059,матура,"выпускной экзамен, дающий право на вуз",AI
6060,падение стены,падение Берлинской стены в 1989 году,AI
6061,максима,принцип или правило поведения,AI
6062,формирование мнения,процесс создания собственного мнения,AI
6063,институт общественного мнения,"учреждение, исследующее мнения населения",AI
6064,мастер,женщина-мастер,AI
6065,меланхолия,состояние глубокой грусти,AI
6066,меморандум,служебная записка по важной теме,AI
6067,здравый смысл,обычная оценка вещей человеком,AI
6068,метан,бесцветный горючий газ,AI
6069,метрополитенский регион,плотно застроенная агломерация,AI
6070,мясная лавка,предприятие по продаже мяса,AI
6071,мексиканец,гражданин Мексики,AI
6072,мимика,выражение лица,AI
6073,арендованный автомобиль,"машина, берущаяся напрокат",AI
6074,миллилитр,тысячная доля литра,AI
6075,Средиземноморье,регион вокруг Средиземного моря,AI
6076,средний слой,социальный слой между крайними,AI
6077,мобильная связь,беспроводная связь для мобильных устройств,AI
6078,монарх,глава государства в монархии,AI
6079,утренняя газета,утренний выпуск газеты,AI
6080,мозаика,изображение из мелких цветных камней,AI
6081,мусульманин,приверженец ислама,AI
6082,родной язык,"язык, усвоенный в детстве",AI
6083,день матери,день в честь матерей,AI
6084,ночная жизнь,ночные развлечения,AI
6085,Намибия,государство на юге Африки,AI
6086,шрамы,именительный падеж множественного числа существительного Narbe,AI
6087,национальный праздник,"обычно официальный праздник, отмечающий государство или нацию",AI
6088,национализм,"идеология, ставящая в центр славу, благополучие, мощь и превосходство своей нации",AI
6089,знаменатель,в обыкновенной дроби число или выражение под чертой,AI
6090,упоминание,упоминание или перечисление,AI
6091,Непал,государство в Гималаях,AI
6092,нервная система,совокупность всех нервных и глиальных клеток организма,AI
6093,чистая прибыль,прибыль после вычета затрат,AI
6094,новогодний концерт,концерт к смене года,AI
6095,новая задолженность,задолженность из-за новых кредитов,AI
6096,племянница,"дочь сестры или брата, также зятя или невестки",AI
6097,обычный случай,обычная преобладающая или наступающая ситуация либо оценка положения,AI
6098,временное убежище,временное жилье,AI
6099,Оденвальд,среднегорье в Германии,AI
6100,раскрытие,публикация или обнародование,AI
6101,пощечина,удар ладонью по лицу,AI
6102,Орегон,штат США,AI
6103,организм,живое существо как система всех его органов,AI
6104,местное отделение,"объединение на муниципальном уровне, часть иерархической структуры",AI
6105,пальма,растение из семейства пальмовых,AI
6106,однопартиец,человек из той же партии,AI
6107,город-побратим,"город, участвующий в партнерстве городов",AI
6108,прохожая,"женщина, случайно проходящая мимо",AI
6109,страсти,страдания Иисуса Христа,AI
6110,патос,страстное воодушевление или поведение,AI
6111,пенсионер,человек на пенсии,AI
6112,сокращение персонала,сокращение рабочих мест,AI
6113,приход,приходская административная единица,AI
6114,фармацевтическая промышленность,"отрасль, производящая медикаменты",AI
6115,пикник,"прием пищи на воздухе, часто группой",AI
6116,нижненемецкий,"нижненемецкий, платтдойч",AI
6117,страховой полис,документ о заключенном страховом договоре,AI
6118,полька,гражданка Польши,AI
6119,фарфор,"тонкая хрупкая керамика из каолина, полевого шпата и кварца",AI
6120,прагматизм,"философская школа, оценивающая истину по полезности",AI
6121,позорный столб,устройство для публичного позора наказанного,AI
6122,Пратер,парк в Вене,AI
6123,частный вещатель,частный радиовещательный канал,AI
6124,протагонист,главный персонаж,AI
6125,протекционизм,защита экономики от иностранной конкуренции,AI
6126,комиссия,"вознаграждение за посредничество, комиссия",AI
6127,начало процесса,начало судебного процесса,AI
6128,процессия,торжественное шествие по правилам,AI
6129,публицист,"журналист, влияющий на общественное мнение",AI
6130,путч,попытка насильственного свержения власти,AI
6131,квалификационный раунд,раунд квалификации,AI
6132,квалификация,обучение или квалификация,AI
6133,велоспорт,вид спорта на велосипеде,AI
6134,правый популист,сторонник правого популизма,AI
6135,редактор,женщина-редактор,AI
6136,срок сдачи,"время, после которого правки не принимаются",AI
6137,судья,"человек, следящий за соблюдением правил",AI
6138,докладчица,"женщина, выступающая с докладом",AI
6139,рефлекс,непроизвольное движение,AI
6140,участие в правительстве,"участие в коалиции, формирующей правительство",AI
6141,правительственный квартал,"район столицы, где находится правительство",AI
6142,региональная электричка,поезд регионального сообщения,AI
6143,региональный союз,объединение на региональном уровне,AI
6144,региональный поезд,поезд регионального сообщения,AI
6145,туроператор,"компания, организующая поездки",AI
6146,рекрутирование,набор людей на службу,AI
6147,реликт,остаток прошлого,AI
6148,гонщик,"спортсмен, участвующий в гонках",AI
6149,пенсионная касса,страховой фонд пенсий,AI
6150,реванш,возмездие за поражение,AI
6151,ресепшен,"зона приема в отеле, стойка и персонал",AI
6152,Рейнхессен,регион в Рейнланд-Пфальце,AI
6153,правильность,состояние быть правильным,AI
6154,гигантский слалом,лыжная дисциплина с широко расставленными воротами,AI
6155,рок-группа,"группа, играющая рок",AI
6156,пользователь коляски,"человек, передвигающийся на коляске",AI
6157,розовый понедельник,"понедельник перед пепельной средой, пик карнавала",AI
6158,красный карандаш,"карандаш, пишущий красным",AI
6159,стая,группа животных,AI
6160,Рудольф,фамилия или имя,AI
6161,руины,разрушенное строение,AI
6162,обзор,обзор; новостной журнал,AI
6163,русская,женщина — гражданка России,AI
6164,гол сезона,"гол, забитый в сезоне",AI
6165,цель сезона,цель на сезон,AI
6166,зальцбурженка,жительница земли Зальцбург,AI
6167,песчаный пляж,пляж из песка,AI
6168,Сардиния,остров Италии,AI
6169,спутник,искусственное тело на орбите,AI
6170,ход,разрешенное перемещение фигуры в шахматах,AI
6171,пена,газовые пузырьки в жидкости,AI
6172,железнодорожная сеть,совокупность рельсовых линий,AI
6173,шланг,гибкая трубка для подачи веществ,AI
6174,вывод,логическое заключение,AI
6175,дымоход,канал для вывода дыма,AI
6176,шлагбаум,заграждение,AI
6177,обувь,вид или набор обуви,AI
6178,начало учебы,"время, когда школа официально начинается",AI
6179,учебный день,"день, когда идут занятия",AI
6180,обучение,мероприятие по обучению,AI
6181,школьный центр,комплекс школ,AI
6182,убежище,место для защиты при опасности,AI
6183,брат супруга,брат мужа или жены,AI
6184,Швайгер,фамилия,AI
6185,чума свиней,заразная болезнь свиней,AI
6186,гравитация,сила притяжения,AI
6187,размах,широкий замах,AI
6188,парус,ткань для движения судна ветром,AI
6189,канатчик,"мастер, изготавливающий канаты",AI
6190,укол,косвенный удар или укол,AI
6191,самопомощь,помощь собственными силами,AI
6192,самоубийство,умышленное лишение себя жизни,AI
6193,самоуправление,самостоятельное управление,AI
6194,дальность видимости,расстояние видимости,AI
6195,серия побед,ряд побед,AI
6196,триумфальное шествие,цепь побед,AI
6197,симулятор,установка для моделирования,AI
6198,символ,образное представление идеи,AI
6199,скептик,"человек, склонный сомневаться",AI
6200,снег,снег (англ.),AI
6201,цоколь,основание или блок,AI
6202,срочная помощь,помощь сразу после бедствия,AI
6203,солнечная установка,система на солнечной энергии,AI
6204,летний сезон,основной сезон теплых месяцев,AI
6205,летний день,день летом,AI
6206,летний отпуск,отпуск летом,AI
6207,спеццена,цена ниже обычной,AI
6208,песенник,автор песен,AI
6209,солнечная энергия,энергия солнечного излучения,AI
6210,проблемный ребенок,"ребенок, доставляющий много забот",AI
6211,опека,право принимать решения за детей,AI
6212,поле напряжения,область столкновения противоположных сил,AI
6213,программа экономии,план по снижению расходов,AI
6214,пустые страницы,пустые страницы в печатной форме,AI
6215,копье,оружие для метания и колющих ударов,AI
6216,мяч,мяч для игры,AI
6217,начало игры,момент старта игры,AI
6218,играющий тренер,"спортсмен, совмещающий роль тренера",AI
6219,удовольствие от игры,радость игры,AI
6220,ход игры,динамика игры,AI
6221,спорт высших достижений,спорт на высшем уровне,AI
6222,прозвище,неформальное имя,AI
6223,спортивный комплекс,сооружения для спорта,AI
6224,ролик,короткая вставка на радио/ТВ,AI
6225,взрывное устройство,заряд взрывчатки для разрушения,AI
6226,пословица,народное изречение,AI
6227,гостелевидение,"телевидение, контролируемое государством",AI
6228,территория государства,территория государства,AI
6229,жезл,длинный цилиндрический предмет,AI
6230,градостроительство,планирование развития города,AI
6231,городской транспорт,перевозки в городе,AI
6232,квартал,часть города,AI
6233,штаб-квартира,место основания и главный офис,AI
6234,стопка,упорядоченная куча,AI
6235,место для хранения,пространство для размещения вещей,AI
6236,водохранилище,"озеро, созданное дамбой",AI
6237,стейк,кусок мяса для жарки или гриля,AI
6238,горный мастер,надсмотрщик в горном деле,AI
6239,горный козел,высокогорное животное с длинными загнутыми рогами (ибекс),AI
6240,помощь при умирании,"процедура, облегчающая умирание человека",AI
6241,звездное небо,ночное небо со звездами,AI
6242,азот,химический элемент,AI
6243,консервация,прекращение работы учреждения или установки,AI
6244,подкос,наклонная опора,AI
