id,translate,translate_description,source
1101,масса,"величина, определяющая инерцию и тяжесть материи; эквивалент энергии в теории относительности",AI
1102,матч,соревнование двух игроков или команд,AI
1103,материал,"сырье и компоненты, из которых что-то изготовляют",AI
1104,медицина,наука о лечении,AI
1105,милевой камень,камень с указанием расстояния,AI
1106,чемпионат,соревнование за звание лучшего,AI
1107,сообщение,передача информации,AI
1108,метод,способ достижения цели,AI
1109,арендатор,"человек, арендуемый объект",AI
1110,миллиард,тысяча миллионов (10^9),AI
1111,министр,женщина-министр,AI
1112,министерство,высший орган исполнительной власти,AI
1113,недостача,недостаток при расчете,AI
1114,смесь,процесс и результат смешивания,AI
1115,злоупотребление,использование не по назначению,AI
1116,миссия,важная задача или поручение,AI
1117,помощь,совместная помощь,AI
1118,центр поля,средняя часть игрового поля,AI
1119,полночь,24:00,AI
1120,мобиль,подвесная подвижная конструкция,AI
1121,мода,"привычка, обычай",AI
1122,модератор,"человек, ведущий обсуждение или программу",AI
1123,модератор,"женщина, ведущая обсуждение или программу",AI
1124,луна,"небесное тело, обращающееся вокруг планеты",AI
1125,вечер понедельника,вечер понедельника,AI
1126,утро понедельника,утро понедельника,AI
1127,убийство,преднамеренное убийство при квалифицирующих обстоятельствах,AI
1128,мотив,стимул или причина действия,AI
1129,мотивация,воля достигнуть цели,AI
1130,двигатель,приводная машина,AI
1131,мотоцикл,двухколесное транспортное средство с двигателем,AI
1132,мотоциклист,"человек, ездящий на мотоцикле",AI
1133,образец,повторяющаяся структура,AI
1134,преемственность,смена должности или роли,AI
1135,устойчивость,долговременное воздействие,AI
1136,компенсированное время,добавленное время в футболе,AI
1137,потомство,"дети семьи, потомки, также у животных",AI
1138,нос,орган обоняния и дыхания в середине лица,AI
1139,сборная,название национальной команды,AI
1140,национальная сборная,сборная спортсменов для международных соревнований,AI
1141,игрок сборной,игрок национальной команды,AI
1142,туман,"смесь мелких капелек жидкости или льда в газах, обычно в воздухе",AI
1143,негатив,"изображение с инвертированной яркостью, из которого делают отпечатки",AI
1144,негативы,именительный падеж множественного числа существительного Negativ,AI
1145,сеть,сетевая связь людей или объектов,AI
1146,новое поступление,"человек или вещь, которые недавно добавились",AI
1147,эталон,мера или масштаб для калибровки и контроля других мер или масштабов,AI
1148,нормаль,"прямая, образующая прямой угол с другим объектом",AI
1149,Норвегия,государство в Северной Европе,AI
1150,нужда,состояние недостатка или отсутствия жизненно важного,AI
1151,экстренный вызов,сигнал или звонок для вызова помощи при чрезвычайной ситуации,AI
1152,необходимость,"неизбежное действие или бездействие, решение либо предмет",AI
1153,наступление,наступательные действия против противника,AI
1154,операция,хирургическое вмешательство в организм,AI
1155,оппозиция,противостоящая правительству партия или сила,AI
1156,опция,"вариант выбора, возможность выбора между предложениями",AI
1157,ориентация,способность ориентироваться в пространстве,AI
1158,район,часть города или общины со своим названием,AI
1159,местное время,время для мест в определенной временной зоне,AI
1160,Оскар,"премия Академии, статуэтка кинонаграды",AI
1161,Балтийское море,море в Северной Европе,AI
1162,посылка,упаковка для защиты и объединения предметов,AI
1163,Пакистан,государство в Южной Азии,AI
1164,партнер,женщина-партнер или организация,AI
1165,партнерство,совместное сотрудничество организаций или групп,AI
1166,вечеринка,неформальная встреча или празднование,AI
1167,Пекин,столица Китая,AI
1168,перформанс,художественная акция или выступление,AI
1169,перспектива,"точка зрения, способ рассмотрения",AI
1170,пастор,"священнослужитель, ведущий богослужения и приход",AI
1171,уход,забота и обслуживание людей или животных,AI
1172,обязанность,"то, что нужно сделать, чего требуют или ожидают",AI
1173,полицейская инспекция,подразделение полиции,AI
1174,пресс-секретарь полиции,"лицо, выступающее от имени полиции",AI
1175,полицейский,сотрудник полиции,AI
1176,портал,"ворота, вход, архитектурно оформленный проход",AI
1177,Португалия,государство в Южной Европе,AI
1178,пункт,часть общей суммы,AI
1179,Потсдам,город в Бранденбурге,AI
1180,премьер,премьер-министр; глава правительства,AI
1181,премьер-министр,глава правительства в парламентских странах,AI
1182,пресс,устройство для прессования,AI
1183,пресс-релиз,сообщение для журналистов с анонсами и информацией,AI
1184,принц,сын короля,AI
1185,принцесса,женщина из монархической семьи,AI
1186,принцип,основной принцип поведения,AI
1187,продукт,результат производства или услуги,AI
1188,профессор,преподаватель и ученый в вузе,AI
1189,профи,"человек, отлично владеющий делом",AI
1190,прогноз,предсказание будущих событий,AI
1191,промилле,одна тысячная часть,AI
1192,протест,"действия, выражающие несогласие",AI
1193,провинция,административная единица государства,AI
1194,квалификация,право или получение права участия в соревновании,AI
1195,радио,электронное устройство для приема радиопрограмм,AI
1196,газон,"ухоженная, обычно коротко стриженная травяная поверхность",AI
1197,совет,"рекомендация, как поступить",AI
1198,счет,"счет за услуги, например в ресторане или отеле",AI
1199,регулирование,упорядочивание,AI
1200,глава правительства,"политик, возглавляющий правительство",AI
