id,translate,translate_description,source
6001,контракт,юридическое соглашение,AI
6002,концепция,"замысел, основная идея проекта",AI
6003,концертный зал,здание для проведения концертов,AI
6004,координация,согласование действий,AI
6005,головной убор,"предмет одежды, носимый на голове",AI
6006,корреспондент,"журналист, работающий вне редакции",AI
6007,коридор,проход внутри здания,AI
6008,косметика,меры по сохранению или улучшению красоты,AI
6009,пища,"продукты, которые употребляют в пищу",AI
6010,больничный,период отсутствия на работе по болезни,AI
6011,галстук,"узкая лента ткани, завязываемая на шее",AI
6012,творение,"то, что создано; изобретение",AI
6013,районная лига,"лига, ограниченная спортивным округом",AI
6014,круиз,путешествие на круизном судне,AI
6015,кувшин,цилиндрический сосуд для напитков,AI
6016,культурная столица,"звание, присвоенное городу или региону",AI
6017,министр культуры,глава министерства культуры,AI
6018,художественное общество,объединение для поддержки искусства,AI
6019,рост курса,повышение курса,AI
6020,курортный город,город с курортной деятельностью,AI
6021,лак,жидкое покрытие для защиты или улучшения вида,AI
6022,кража в магазине,кража товаров в розничной торговле,AI
6023,взлетно-посадочная полоса,"полоса, на которую садятся самолеты",AI
6024,земельный банк,публично-правовой банк земли,AI
6025,земельная церковь,церковная организация на уровне земли,AI
6026,земельный список,список кандидатов для земельных выборов,AI
6027,земельный музей,музей земли,AI
6028,земельный съезд,съезд делегатов партии на уровне земли,AI
6029,оборона страны,военная защита страны от внешней агрессии,AI
6030,министерство сельского хозяйства,ведомство сельского хозяйства,AI
6031,тряпка,небольшой кусок ткани или кожи,AI
6032,подиум,узкий приподнятый проход,AI
6033,лавина,"большая масса снега или льда, сходящая с гор",AI
6034,макет,композиция текста и изображений,AI
6035,обучение,обучение (англ.),AI
6036,этап жизни,временной отрезок жизни,AI
6037,Ледерер,фамилия; также кожевник,AI
6038,легитимация,подтверждение права на что-либо,AI
6039,спинка,часть сиденья для опоры,AI
6040,спорт высших достижений,интенсивные тренировки ради соревнований,AI
6041,руководящая линия,общая целевая установка,AI
6042,трактовка,вариант прочтения или толкования текста,AI
6043,Лима,столица Перу,AI
6044,литературный дом,учреждение для поддержки литературы,AI
6045,осмотр на месте,судебный осмотр на месте происшествия,AI
6046,местный герой,"известный в местности человек, особенно в спорте",AI
6047,люкс,единица освещенности,AI
6048,злоупотребление властью,использование власти во вред другим,AI
6049,памятник-мемориал,"памятник, напоминающий о трагедии",AI
6050,майское дерево,"украшенное дерево, устанавливаемое 1 мая",AI
6051,дефект,недостаток или изъян,AI
6052,клиентка,женщина-заказчик адвоката или налогового консультанта,AI
6053,манера,способ выполнения,AI
6054,мануфактура,историческое производство с ручным трудом,AI
6055,наблюдатель рынка,"человек, следящий за рынком",AI
6056,Массачусетс,штат США,AI
6057,матчбол,"розыгрыш, который может завершить матч",AI
6058,математик,"человек, профессионально занимающийся математикой",AI
6059,матура,"выпускной экзамен, дающий право на вуз",AI
6060,падение стены,падение Берлинской стены в 1989 году,AI
6061,максима,принцип или правило поведения,AI
6062,формирование мнения,процесс создания собственного мнения,AI
6063,институт общественного мнения,"учреждение, исследующее мнения населения",AI
6064,мастер,женщина-мастер,AI
6065,меланхолия,состояние глубокой грусти,AI
6066,меморандум,служебная записка по важной теме,AI
6067,здравый смысл,обычная оценка вещей человеком,AI
6068,метан,бесцветный горючий газ,AI
6069,метрополитенский регион,плотно застроенная агломерация,AI
6070,мясная лавка,предприятие по продаже мяса,AI
6071,мексиканец,гражданин Мексики,AI
6072,мимика,выражение лица,AI
6073,арендованный автомобиль,"машина, берущаяся напрокат",AI
6074,миллилитр,тысячная доля литра,AI
6075,Средиземноморье,регион вокруг Средиземного моря,AI
6076,средний слой,социальный слой между крайними,AI
6077,мобильная связь,беспроводная связь для мобильных устройств,AI
6078,монарх,глава государства в монархии,AI
6079,утренняя газета,утренний выпуск газеты,AI
6080,мозаика,изображение из мелких цветных камней,AI
6081,мусульманин,приверженец ислама,AI
6082,родной язык,"язык, усвоенный в детстве",AI
6083,день матери,день в честь матерей,AI
6084,ночная жизнь,ночные развлечения,AI
6085,Намибия,государство на юге Африки,AI
6086,шрамы,именительный падеж множественного числа существительного Narbe,AI
6087,национальный праздник,"обычно официальный праздник, отмечающий государство или нацию",AI
6088,национализм,"идеология, ставящая в центр славу, благополучие, мощь и превосходство своей нации",AI
6089,знаменатель,в обыкновенной дроби число или выражение под чертой,AI
6090,упоминание,упоминание или перечисление,AI
6091,Непал,государство в Гималаях,AI
6092,нервная система,совокупность всех нервных и глиальных клеток организма,AI
6093,чистая прибыль,прибыль после вычета затрат,AI
6094,новогодний концерт,концерт к смене года,AI
6095,новая задолженность,задолженность из-за новых кредитов,AI
6096,племянница,"дочь сестры или брата, также зятя или невестки",AI
6097,обычный случай,обычная преобладающая или наступающая ситуация либо оценка положения,AI
6098,временное убежище,временное жилье,AI
6099,Оденвальд,среднегорье в Германии,AI
6100,раскрытие,публикация или обнародование,AI
