id,translate,translate_description,source
3301,место,место или ранг,AI
3302,удаление,удаление с поля или площадки как наказание,AI
3303,плеер,устройство для воспроизведения аудио- и видеоконтента,AI
3304,поляризация,процесс ориентации частиц или электромагнитных волн,AI
3305,поляк,гражданин Польши,AI
3306,полицейский участок,служебное подразделение полиции,AI
3307,полицейская станция,здание или помещения полиции,AI
3308,полицейская,женщина-сотрудник полиции,AI
3309,кошелек,небольшой футляр для денег,AI
3310,позиционирование,определение позиции,AI
3311,церемония награждения,мероприятие по вручению наград,AI
3312,свобода прессы,право прессы публиковать информацию без цензуры,AI
3313,пресс-секретарь,"лицо, представляющее организацию в СМИ",AI
3314,пресс-секретарь,"женщина, представляющая организацию в СМИ",AI
3315,проблематика,совокупность проблем,AI
3316,профессор,женщина-профессор,AI
3317,руководитель проекта,"человек, ведущий проект",AI
3318,проституция,оказание сексуальных услуг за вознаграждение,AI
3319,психология,наука о психических процессах человека,AI
3320,психолог,женщина с образованием в психологии,AI
3321,психотерапия,методы лечения психических и поведенческих расстройств,AI
3322,пуловер,одежда с длинными рукавами для верхней части тела,AI
3323,пульс,волна давления в артериях при систоле,AI
3324,квадратный километр,единица площади: квадрат со стороной 1 км,AI
3325,квартет,музыкальная группа из четырех,AI
3326,викторина,игра вопросов и ответов,AI
3327,радар,система обнаружения с электромагнитными волнами,AI
3328,ралли,соревнование по этапам вне трассы,AI
3329,рейтинг,список по рангу,AI
3330,вороной,лошадь с черной мастью,AI
3331,советник,"человек, дающий советы",AI
3332,глава мэрии,руководитель городской администрации,AI
3333,грабеж,насильственное отнятие; ограбление,AI
3334,космонавтика,полет пилотируемого аппарата вне атмосферы,AI
3335,опьянение,состояние эйфории или спутанности при действии веществ,AI
3336,облава,внезапный рейд; военная или полицейская операция,AI
3337,вычислитель,устройство для вычислений,AI
3338,переработка,повторное использование отходов,AI
3339,оратор,"человек, выступающий с речью",AI
3340,референдум,народное голосование,AI
3341,формирование правительства,создание состава правительства,AI
3342,правительственная коалиция,"союз партий, формирующих правительство",AI
3343,регистрация,процесс внесения в реестр,AI
3344,богатство,большое материальное состояние,AI
3345,порядок,упорядоченная последовательность,AI
3346,пункт назначения,"место, куда направляется путешествие",AI
3347,гоночная трасса,специально подготовленная трасса,AI
3348,ремонт,восстановление здания,AI
3349,репертуар,"набор произведений, исполняемых постоянно",AI
3350,резиденция,официальная резиденция главы государства,AI
3351,резолюция,заявление с требованиями,AI
3352,территория,"участок, который животное защищает",AI
3353,риад,дом с атриумом или внутренним садом (Марокко),AI
3354,директива,обязательная инструкция без статуса закона,AI
3355,робинзон,"человек, живущий в одиночестве на острове",AI
3356,романец,"мужчина, говорящий на романском языке",AI
3357,розарий,форма молитвы — розарий,AI
3358,Роттердам,город в Нидерландах,AI
3359,слава,известность и признание,AI
3360,саботаж,скрытое разрушение или повреждение инфраструктуры,AI
3361,мешок,емкость для переноса и хранения из грубой ткани,AI
3362,начало сезона,начало сезона,AI
3363,сезонная игра,игра в рамках сезона,AI
3364,коллекционер,"человек, собирающий предметы",AI
3365,седельный автопоезд,тягач с полуприцепом,AI
3366,устав,письменная основа организации,AI
3367,чистота,гигиеническое состояние,AI
3368,кислород,элемент с окислительными свойствами,AI
3369,сауна,горячее помещение для потения,AI
3370,стыд,чувство стыда из-за нарушения норм,AI
3371,позор,"сильное унижение, вред репутации",AI
3372,витрина,окно для демонстрации товаров,AI
3373,амбар,"хозяйственное здание для хранения, особенно зерна",AI
3374,зонт,предмет для защиты или прикрытия,AI
3375,инсульт,острое нарушение кровообращения мозга,AI
3376,снегопад,падение снега,AI
3377,ломтик,кусок нарезанного мяса,AI
3378,писец,"человек, который пишет",AI
3379,письменность,система знаков для речи,AI
3380,писательница,женщина-писатель,AI
3381,надпись,характерное написание текста,AI
3382,толчок,"сила, вызывающая ускорение",AI
3383,обувь,внешняя обувь для ног,AI
3384,учебное время,время учебных занятий,AI
3385,пловец,"человек, который умеет или занимается плаванием",AI
3386,сенатор,член сената,AI
3387,Сеул,столица Южной Кореи,AI
3388,саржа,ткань саржевого переплетения,AI
3389,магазин,небольшой розничный магазин,AI
3390,обстановка безопасности,состояние безопасности,AI
3391,политика безопасности,государственная политика безопасности,AI
3392,точка зрения,оценка с определенного ракурса,AI
3393,поселенец,"человек, осевший в новом месте",AI
3394,награждение победителей,церемония награждения,AI
3395,победительница,"женщина или команда, одержавшая победу",AI
3396,скульптура,"трехмерное произведение, созданное путем резьбы или высекания",AI
3397,слалом,трасса с частыми сменами направления,AI
3398,слоган,короткая рекламная фраза,AI
3399,София,столица Болгарии,AI
3400,Золинген,город в Северном Рейне-Вестфалии,AI
