id,translate,translate_description,source
2901,строительный проект,запланированное возведение здания с установленными сроками,AI
2902,строительный замысел,планирование строительства,AI
2903,способ строительства,способ выполнения строительства или конструктивная схема,AI
2904,внимание,замечание и внимание к чему-либо,AI
2905,чиновник,госслужащий с властными задачами и особыми правами,AI
2906,уполномоченная,"женщина, уполномоченная выполнить поручение",AI
2907,план застройки,обязательное определение использования земельных участков и параметров строительства,AI
2908,стакан,"сосуд, часто с ручкой, для хранения жидкостей",AI
2909,осмотрительность,сегодня употребляется только в устойчивых выражениях,AI
2910,похороны,торжественное захоронение останков,AI
2911,освобождающий рывок,кратковременный выход из тяжелой ситуации,AI
2912,граница,обозначенный или физически отделяющий край,AI
2913,экспертиза,выдача профессиональной оценки,AI
2914,аплодисменты,звуковое выражение одобрения,AI
2915,присутствие,"ситуация, когда кто-то присутствует",AI
2916,объявление,"устное или письменное сообщение, информирующее публику",AI
2917,бельгиец,гражданин Бельгии,AI
2918,Белград,столица Сербии.,AI
2919,обеспечение,обеспечение наличия/доступности,AI
2920,горнодобыча,добыча минерального сырья из недр,AI
2921,горноспасательная служба,организация для спасения людей в горах,AI
2922,профессиональная жизнь,"часть жизни, связанная с работой",AI
2923,ускорение,увеличение скорости процесса,AI
2924,владелица,"женщина, владеющая вещью",AI
2925,тревога,длительное тревожное чувство из‑за неприятных ожиданий,AI
2926,определение,процесс определения,AI
2927,бестселлер,"товар, который продается очень хорошо",AI
2928,участница,"женщина, участвующая в чем‑то",AI
2929,рассмотрение,процесс наблюдения и рассмотрения,AI
2930,куратор,"человек, сопровождающий, ухаживающий или помогающий другим",AI
2931,оценка,"оценивание, суждение",AI
2932,доказательство,"средство, подтверждающее преступление",AI
2933,жительница,"женщина, живущая в здании или районе",AI
2934,Библия,"название книги, собрания священных текстов в христианстве",AI
2935,пивной сад,"место на открытом воздухе при заведении, где можно пить пиво",AI
2936,блюз,афроамериканский музыкальный жанр,AI
2937,Болонья,город в Италии,AI
2938,бонус,разовая премия,AI
2939,Босния,регион в Юго-Восточной Европе,AI
2940,противопожарная защита,"совокупность профилактических мер безопасности, предотвращающих пожар или ограничивающих его последствия",AI
2941,бразилец,гражданин Бразилии,AI
2942,обычай,привычная или традиционная модель поведения в обществе,AI
2943,доска,"длинный ровно обрезанный кусок древесины, значительно длиннее своей толщины и ширины",AI
2944,голосование по почте,подача голоса на выборах по почте,AI
2945,валовой внутренний продукт,стоимость всех произведенных внутри страны товаров и услуг за год,AI
2946,книжный магазин,"розничный магазин, где продают книги",AI
2947,залив,участок водной поверхности внутри вреза береговой линии,AI
2948,федеральное агентство,государственное учреждение федерального уровня,AI
2949,Федеральный банк Германии,центральный банк ФРГ,AI
2950,Федеральный суд Германии,высший суд в системе общей юрисдикции ФРГ,AI
2951,федеральный бюджет,"средства, доступные федеративному государству",AI
2952,федеральное министерство внутренних дел,"федеральное министерство, отвечающее за внутренние дела государства",AI
2953,федеральное министерство,высший орган федеративного государства под руководством министра,AI
2954,депутат Бундестага (жен.),избранная представительница в Бундестаге,AI
2955,кемпер,"человек, живущий какое-то время в палатке или автодоме для отдыха",AI
2956,Канны,город во Франции,AI
2957,чемпион,лучший спортсмен или команда в виде спорта,AI
2958,чат,интернет‑технология общения в реальном времени,AI
2959,главный редактор,"руководитель редакции, который отбирает и редактирует материалы перед публикацией",AI
2960,чиф,"шеф, лидер (англ.)",AI
2961,чип,электронная схема на полупроводнике в миниатюрном виде,AI
2962,комедия,развлекательная юмористическая телепередача или сценическое выступление,AI
2963,контролер,"сотрудник, отвечающий за контроль и управление определенными областями в компании",AI
2964,кушетка,широкий диван с двумя и более местами,AI
2965,обложка,титульная страница печатного издания,AI
2966,стропильная система,каркас крыши,AI
2967,дамба,"вал из насыпной земли, камней и т. п.",AI
2968,палуба,платформа над трюмом судна; также пространство между палубами,AI
2969,укрытие,"защита объектом от того, чтобы быть замеченным и/или атакованным",AI
2970,защита памятников,государственно обеспечиваемая защита культурных ценностей,AI
2971,катастрофа,"роковая беда, тяжелое несчастье",AI
2972,девиз,"краткий лозунг, слоган",AI
2973,диакония,"поддержка нуждающихся (например бедных, больных)",AI
2974,плотность,распределение величины или признака в пространстве,AI
2975,поэт,автор художественного словесного произведения,AI
2976,разница,разность двух чисел или величин,AI
2977,диктатура,"власть, основанная на неограниченных полномочиях лица или группы",AI
2978,дилемма,"ситуация с двумя вариантами, оба ведут к нежелательному результату",AI
2979,ужин,вечерний основной прием пищи,AI
2980,дирижер,"художественный руководитель ансамбля, задающий темп и интерпретацию",AI
2981,дискотека,танцевальный клуб с постоянной музыкой,AI
2982,Доха,столица Катара,AI
2983,проволока,"тонкий гибкий металлический стержень, обычно круглого сечения",AI
2984,грязь,"грязь, нежелательная субстанция",AI
2985,ход,внезапная идея; способ или возможность решить проблему,AI
2986,поворотная лестница,большая лестница на поворотном основании,AI
2987,торговля наркотиками,незаконная купля‑продажа наркотических средств,AI
2988,джунгли,густой тропический или субтропический болотный лес,AI
2989,благородный металл,"металл, с трудом вступающий в реакцию, с положительным нормальным потенциалом",AI
2990,честность,свойство быть искренним и честным,AI
2991,собственный капитал,"капитал компании, предоставленный владельцами или заработанный",AI
2992,личная ответственность,обязательство отвечать за последствия своих действий,AI
2993,интеграция,"включение, интеграция",AI
2994,въезд,въезд во что‑то,AI
2995,входная зона,пространство прямо перед и за входом,AI
2996,классификация,действие включения в систему,AI
2997,руководитель операции,"командир операции полиции, армии, пожарной службы и т. п.",AI
2998,протест,"заявление несогласия, попытка предотвратить что‑то",AI
2999,запись,"письменная запись, например в журнале",AI
3000,иммигрант,"человек, переселяющийся из другой страны в новую",AI
