id,translate,translate_description,source
12201,письмо с угрозой,письменное сообщение с угрозой,AI
12202,угловой камень,важный опорный камень на углу стены,AI
12203,почетный председатель (жен.),почетная председательница,AI
12204,почетный председатель,почетный председатель,AI
12205,особенность,отдельная специфическая особенность,AI
12206,самодинамика,"динамика, происходящая без внешнего влияния",AI
12207,странность,"особенность, необычность",AI
12208,собственная композиция,самостоятельно написанное произведение,AI
12209,право собственности,право на собственность,AI
12210,предел дохода,граница дохода,AI
12211,таблица умножения,"базовые знания умножения, изучаемые в школе",AI
12212,заключение,"изоляция, запирание; заключение",AI
12213,поденки,отряд насекомых около 2800 видов,AI
12214,электротехническая промышленность,"часть экономики, производящая электротовары",AI
12215,слоновая кость,"материал из зубов и костей животных, главным образом из бивней слонов",AI
12216,совет одиннадцати,"комитет из 11 человек, организующий мероприятия",AI
12217,инициатива родителей,инициатива родителей,AI
12218,отава,"корм для скота, полученный со второго и последующих укосов",AI
12219,ощущение,"сенсорное восприятие, телесное чувство",AI
12220,энергетический налог,налог на энергию,AI
12221,энергоснабжающая компания,компания по энергоснабжению,AI
12222,разделение,разделение взаимных связей,AI
12223,утилизатор,"человек или компания, утилизирующие отходы",AI
12224,соответствие,"то, что сопоставимо с другой вещью",AI
12225,программа развития,программа по развитию,AI
12226,проект развития,проект по развитию,AI
12227,наследственная болезнь,"болезнь, передающаяся по наследству",AI
12228,горох,семя бобового растения,AI
12229,рекреационная зона,природная территория для отдыха населения,AI
12230,обновитель,"человек, который обновляет",AI
12231,запчасть,часть для замены неисправной детали,AI
12232,эрцгерцог,наследственный дворянский титул в Австрии,AI
12233,эссеист,"человек, пишущий эссе",AI
12234,экскурс,"вставка темы в текст, слабо связанная с основной",AI
12235,экзотика,впечатление от очень далеких и чуждых регионов,AI
12236,экспрессионизм,художественное направление XX века,AI
12237,экстракт,"вещество, полученное экстракцией",AI
12238,басня,"повествование, где поведение людей перенесено на животных ради морали",AI
12239,цех,"зал, где производят продукцию",AI
12240,профессиональный посетитель,отраслевой посетитель,AI
12241,специализированный магазин,крупный магазин самообслуживания с большим ассортиментом одной категории,AI
12242,стоимость проезда,плата за поездку,AI
12243,фанатик,"человек, упорно придерживающийся идеи без учета последствий",AI
12244,фанфара,ярко звучащий медный духовой инструмент без вентилей,AI
12245,фистбол,"вид спорта, где две команды отбивают мяч предплечьем или кулаком",AI
12246,шалости,"дурачества, нелепые выходки",AI
12247,домашняя птица,птицы как сельхозживотные и домашние питомцы,AI
12248,торжественность,достойная серьезность момента,AI
12249,трус,"пугливый, трусливый человек",AI
12250,полководец,"человек, командующий войском",AI
12251,дальняя поездка,"путешествие вдаль, далеко от дома",AI
12252,телезритель,"человек, смотрящий телевизор",AI
12253,укрепление,"стабилизация, упрочнение",AI
12254,оратор,"человек, произносящий торжественную речь",AI
12255,письменное закрепление,письменная фиксация,AI
12256,торжественное мероприятие,праздничное мероприятие,AI
12257,фетиш,"культовый предмет, которому приписывают особые свойства",AI
12258,кинематографист,"человек, который снимает или производит фильмы",AI
12259,производство фильма,создание фильма,AI
12260,кинопродюсер,"человек, управляющий и финансирующий производство кино",AI
12261,ноготь,изогнутая роговая пластина на верхней стороне кончика пальца,AI
12262,название фирмы,официально зарегистрированное имя компании,AI
12263,пресс‑секретарь,представитель компании,AI
12264,лов рыбы,лов рыбы,AI
12265,фьорд,вытянутая узкая морская бухта со скалистыми берегами,AI
12266,диспетчер,"человек, контролирующий взлеты и посадки самолетов",AI
12267,форель,популярная пресноводная хищная рыба,AI
12268,группа исследователей,группа ученых,AI
12269,женская группа,группа разных женщин,AI
12270,женская клиника,"клиника, предназначенная для женщин",AI
12271,самоубийство,осознанное прекращение собственной жизни,AI
12272,полиция по иностранцам,"полиция, отвечающая за иностранцев",AI
12273,фруктовый сок,"сок, отжатый из фруктов",AI
12274,Габлер,фамилия,AI
12275,гал,единица ускорения,AI
12276,галоп,"быстрый аллюр четвероногих, особенно лошадей",AI
12277,скаковая дорожка,дорожка для скачек галопом,AI
12278,садовый гном,глиняная или пластиковая фигурка гнома для сада,AI
12279,газовый взрыв,внезапное расширение объема при воспламенении газа,AI
12280,газовая камера,закрытое помещение для убийства людей газом,AI
12281,страна‑гость,"страна, представленная как гость на международном событии",AI
12282,газовый завод,техустановка для подготовки газа (например городского),AI
12283,гау,ландшафт у воды,AI
12284,ход мыслей,последовательность мыслей,AI
12285,сборник стихов,книга со стихами одного или разных авторов,AI
12286,денежный источник,финансовый источник; приток денег,AI
12287,супруга,"женщина, состоящая в браке",AI
12288,глава общины,швейцарское обозначение руководителя общины,AI
12289,генеральный викарий,представитель епископа по административным вопросам,AI
12290,геном,совокупность различных ДНК‑последовательностей организма,AI
12291,член кооператива,участник кооператива,AI
12292,род,семейный союз в Древнем Риме,AI
12293,гер,германское метательное копье,AI
12294,германист,ученый или учитель германистики,AI
12295,пиво,"напиток из хмеля, солода и воды",AI
12296,общий совет предприятия,совет работников для нескольких подразделений,AI
12297,историография,письменное изложение исторических процессов,AI
12298,суд присяжных,"суд, в котором участвуют присяжные",AI
12299,общественный строй,"совокупность признаков общества в экономике, социуме и идеологии",AI
12300,законодательная инициатива,предложение закона,AI
