id,translate,translate_description,source
11301,Фоглер,фамилия,AI
11302,исполнитель,"лицо, приводящее решение в исполнение",AI
11303,предусловие,условие до начала действия,AI
11304,отборочный матч,матч на предварительном этапе,AI
11305,прогноз роста,прогноз экономического роста,AI
11306,вафля,сладкое хрустящее печенье,AI
11307,арсенал,большой запас оружия,AI
11308,склад оружия,место хранения оружия,AI
11309,правдивость,склонность говорить правду,AI
11310,настенная картина,картина на стене,AI
11311,универмаг,магазин с товарами разных отраслей,AI
11312,ожидание на линии,телефонное ожидание с музыкой,AI
11313,зал ожидания,помещение для ожидания,AI
11314,стакан,стеклянный сосуд для воды,AI
11315,смена ситуаций,чересование ситуаций,AI
11316,виноградарь,винодел,AI
11317,всемирное наследие,"объекты, значимые для человечества",AI
11318,рекламист,"человек, создающий и ведущий рекламу",AI
11319,западник,человек из Западной Германии,AI
11320,конкурентный недостаток,минус в соревновании,AI
11321,бог погоды,божество погоды,AI
11322,формирование воли,процесс формирования воли,AI
11323,скорость ветра,скорость движения воздуха,AI
11324,ветроэлектростанция,"установка, превращающая энергию ветра в электричество",AI
11325,экономический эксперт,специалист по экономике,AI
11326,деловой журнал,иллюстрированный журнал или передача о бизнесе,AI
11327,профессор экономики,преподаватель экономических наук,AI
11328,экономическая система,тип организации экономической жизни страны,AI
11329,жилой блок,отдельная жилищная единица,AI
11330,Волга,марка российского автомобиля,AI
11331,словарный запас,совокупность слов языка,AI
11332,корень,корень,AI
11333,отбой,время начала ночного покоя,AI
11334,царь,исторический титул правителя,AI
11335,времяпрепровождение,"занятие, чтобы скоротать время",AI
11336,город палаток,крупное поселение из палаток,AI
11337,внутренний разлад,раздвоенность личности,AI
11338,сигара,"табак, завернутый в табачный лист",AI
11339,олово,химический элемент номер 50,AI
11340,гражданский суд,суд по гражданским делам,AI
11341,чан,большая открытая бочка,AI
11342,регистрационный орган,ведомство по регистрации,AI
11343,зрительный зал,помещение для зрителей,AI
11344,дом на две семьи,"здание, где могут жить две разные семьи",AI
11345,второе место жительства,"место проживания, где человек живет не преимущественно",AI
11346,внутренний конфликт,внутренний конфликт с самим собой,AI
11347,межвоенный период,"период между двумя войнами, особенно мировыми",AI
11348,промежуточный счет,текущий статус в ходе процесса,AI
11349,Абхазия,регион на Кавказе.,Ilia
11350,Запад/Западная Европа,"географический регион, сформированный античностью и христианством: Запад",Ilia
11351,проведение,проведение мероприятия.,Ilia
11352,трактат,глубокое письменное изложение темы,Ilia
11353,отвращение/неприязнь,сильная неприязнь к кому-то или чему-то,Ilia
11354,выпускница,"женщина, завершившая обучение (например школьное или вузовское)",AI
11355,кандидат на вылет,"человек или команда, которые из-за слабых результатов могут перейти в более низкую лигу",AI
11356,абстракция,"обобщение, генерализация, рассмотрение с более высокого уровня",AI
11357,акрил,"бесцветный пластик из полиакрилонитрила, используемый для производства текстиля и красок",AI
11358,адаптация,приспособление.,AI
11359,прощай,слово прощания,AI
11360,прилагательное,"слово, описывающее качество, состояние или отношение человека, предмета или явления",AI
11361,адресат,"получатель сообщения, особенно в почтовом деле",AI
11362,аффект,"сильная эмоциональная реакция, бурное душевное состояние, внутреннее возбуждение",AI
11363,клен,лиственное дерево с лопастными листьями (род Acer),AI
11364,аккорд,одновременное гармоничное звучание нескольких тонов,AI
11365,аккредитация,предоставление кредита,AI
11366,программа действий,программа с мерами.,AI
11367,альпинист,горный восходитель в высокогорье,AI
11368,срок полномочий,длительность пребывания в должности.,AI
11369,отстранение от должности,позорное увольнение из должности,AI
11370,район выращивания,"географическая область, где что-то выращивают",AI
11371,рынок облигаций,рынок облигаций.,AI
11372,автоответчик,"устройство, которое принимает звонки и позволяет оставить сообщение",AI
11373,антропология,"наука о человеке, его сущности и развитии",AI
11374,антибиотик,"лекарство, которое подавляет обмен веществ микроорганизмов, прекращая их размножение или выживание, и лечит бактериальные инфекции",AI
11375,апартаменты,небольшая комфортная квартира,AI
11376,рабочие,коллектив работников,AI
11377,представительство работников,"орган, представляющий работников.",AI
11378,коллега по работе,"человек, с которым работают вместе",AI
11379,политика рынка труда,совокупность политических мер по регулированию рынка труда,AI
11380,ария,"сольное вокальное произведение, обычно в сопровождении оркестра",AI
11381,Арканзас,штат США.,AI
11382,армада,"военный флот, состоящий из множества кораблей",AI
11383,помощница врача,"сотрудница практики, помогающая врачу в административной работе и лечении",AI
11384,пепельница,чаша для табачного пепла,AI
11385,аскеза,"строгое воздержание, образ жизни",AI
11386,атом,"наименьшая частица, не делящаяся химически, с нейтральным зарядом",AI
11387,сфера задач,"область задач, обычно связанная с рабочим местом",AI
11388,постановка задачи,"тема или проблематика, над которой нужно работать",AI
11389,искренность,"позиция, в которой человек честно выражает свое мнение/знание",AI
11390,надзорный орган,орган для надзора.,AI
11391,визит из вежливости,визит из вежливости,AI
11392,место обучения,место/позиция в компании для обучения,AI
11393,способ выражения,манера устного или письменного выражения,AI
11394,компенсационная выплата,платеж для компенсации.,AI
11395,раскопки,"место, где были открыты руины или окаменелости",AI
11396,временный помощник,помощь в затрудненной ситуации,AI
11397,пребывание за границей,временное пребывание за рубежом,AI
11398,исключительный случай,"случай, являющийся исключением",AI
11399,верховая прогулка,выезд верхом на лошади,AI
11400,восклицание,обычно непроизвольное короткое эмоциональное высказывание,AI
