id,translate,translate_description,source
13501,анаболик,"вещество, стимулирующее анаболизм",AI
13502,неграмотный,"человек, не умеющий читать или писать; страдающий неграмотностью",AI
13503,анданте,умеренно медленный музыкальный темп.,AI
13504,приятность,"обстоятельство, приносящее пользу или удовлетворение",AI
13505,открытка,"почтовая карточка с изображением здания, места и т. п. на обороте",AI
13506,антрополог,"ученый, занимающийся антропологией",AI
13507,прирост,"увеличение, рост.",AI
13508,яблочное вино,вино из ферментированных яблок,AI
13509,афоризм,"краткое, меткое высказывание или мысль; короткий афористичный фрагмент",AI
13510,условие труда,"обстоятельство, в котором выполняется работа",AI
13511,область деятельности,тематическая область профессиональной деятельности,AI
13512,реформа рынка труда,реформа рынка труда.,AI
13513,аркада,"арка, поддерживаемая колоннами или столбами",AI
13514,арматура,узел управления транспортом; набор приборов контроля машины,AI
13515,приют для бедных,жилье для нуждающихся,AI
13516,сородич,представитель того же вида,AI
13517,артикуляция,образование звуков с помощью органов артикуляции,AI
13518,страховая компания,"организация, компенсирующая ущерб при наступлении оговоренных событий; страховщик",AI
13519,беженец,"человек, который просит убежища или получил право на убежище",AI
13520,ядерный реактор,"реактор, где ядра делятся в цепной реакции, часто для выработки энергии",AI
13521,транспортировка ядерных материалов,перевозка ядерного материала.,AI
13522,ядерный эксперимент,испытание ядерных зарядов,AI
13523,компания по трудоустройству,компания для приема сотрудников.,AI
13524,шанс на повышение,возможность профессионального роста,AI
13525,расходы,добровольная имущественная жертва в чужих интересах,AI
13526,очерк очевидца,"описание того, что автор видел сам",AI
13527,зарубежная инвестиция,"инвестиция, сделанная за границей",AI
13528,беспорядки,серия актов насилия толпы,AI
13529,член комитета,"лицо, входящее в комитет",AI
13530,разъезд,возможность разъехаться со встречным движением,AI
13531,нарост,разрастание ткани у организмов,AI
13532,автокомпания,"компания, производящая или продающая автомобили",AI
13533,автовзломщик,"человек, вскрывающий и грабящий автомобили",AI
13534,автономный регион,территория с самоуправлением.,AI
13535,авангардист,представитель авангарда,AI
13536,лазурь,голубой цвет безоблачного неба,AI
13537,агломерация,крупный городской регион с высокой плотностью населения,AI
13538,балтийский народ,представитель балтийского народа,AI
13539,директор банка,руководитель банка.,AI
13540,банковская компания,банковская организация.,AI
13541,банковский кредит,кредит банка.,AI
13542,базисный пункт,единица из финансовой сферы: 1/100 процентного пункта,AI
13543,незаконнорожденный,"внебрачный ребенок, особенно от высокопоставленного отца",AI
13544,Бастилия,укрепленный замок во Франции,AI
13545,строительный элемент,"отдельная часть, используемая в строительстве",AI
13546,пенсия чиновника,пенсия для чиновников.,AI
13547,вожделение,интенсивно переживаемое желание чего-либо,AI
13548,страна-кандидат,"страна, вступающая.",AI
13549,переговоры о вступлении,переговоры о вступлении.,AI
13550,бензол,"простейший ароматический углеводород, C6H6",AI
13551,горняк,"человек, добывающий сырье в шахте",AI
13552,спасательные работы,работы по спасению из опасной ситуации,AI
13553,профессиональная академия,академия с трехлетним обучением и договором с фирмой,AI
13554,профессиональная армия,профессиональная армия.,AI
13555,коллега по профессии,человек той же профессии,AI
13556,обвинение,заявление о чьей‑то вине,AI
13557,статус владения,состояние владения или права.,AI
13558,касса предприятия,медстраховка предприятия.,AI
13559,трофейное искусство,искусство как военная добыча.,AI
13560,районный юрист,юристический представитель района.,AI
13561,депутат района,депутат районного уровня.,AI
13562,победитель,"человек, который кого‑то/что‑то одолел",AI
13563,банка пива,банка для хранения пива,AI
13564,страна с низкими зарплатами,"страна, где в основном платят низкую зарплату",AI
13565,воронка,впадина над обрушившейся штольней,AI
13566,биоэтика,"этика, ориентированная на автономию индивида или понятие жизни, пытающаяся задавать цели наших действий по отношению к жизни",AI
13567,голубой шлем,солдат миротворческих сил Организации Объединенных Наций,AI
13568,препарат крови,"определенный продукт крови, обычно концентрат эритроцитов",AI
13569,земельная реформа,перераспределение собственности на землю,AI
13570,наземные войска,"подразделение, действующее на земле",AI
13571,болид,особенно яркий метеор,AI
13572,подрывник,"человек, который закладывает бомбу в месте, где она должна взорваться",AI
13573,кора,"самый внешний, грубо структурированный слой у деревьев",AI
13574,Борнео,остров в Юго-Восточной Азии,AI
13575,широта,положение точки на поверхности Земли между экватором и одним из полюсов,AI
13576,топливный элемент,источник энергии в ядерном реакторе,AI
13577,топливный стержень,топливный стержень в ядерных реакторах,AI
13578,письмо-бомба,"взрывное устройство, спрятанное в почтовом отправлении",AI
13579,валовой доход,"деньги, оговоренные за период до вычета налогов и взносов",AI
13580,фиксированная цена на книги,"вертикальная фиксация цен в книжной торговле: книги продаются по цене, установленной издателем",AI
13581,книжное издательство,"издательство, выпускающее книги",AI
13582,буддист,последователь буддизма,AI
13583,крик «бу»,"возглас «бу», прежде всего для выражения недовольства или чтобы напугать",AI
13584,федеральный прокурор,адвокат или прокурор федерации,AI
13585,федеральная пограничная охрана,пограничная полиция ФРГ; сейчас называется Федеральная полиция,AI
13586,клуб Бундеслиги,клуб футбольной Бундеслиги,AI
13587,Федеральная почта,"Deutsche Bundespost, государственное предприятие в сфере почты",AI
13588,операция Бундесвера,применение Бундесвера,AI
13589,банджи,эластичный трос для банджи-джампинга,AI
13590,байпас,"обходной путь, параллельный основному потоку, для обхода участка",AI
13591,перевозчик,"носитель, транспортировщик",AI
13592,реализация моментов,использование голевых моментов в спорте,AI
13593,хаотик,"человек, неуправляемый, недисциплинированный, неорганизованный; действует без плана; создает и распространяет хаос",AI
13594,каноник,член капитула собора,AI
13595,хромосома,"структура ДНК, носитель наследственной информации",AI
13596,киноман,"ценитель киноискусства и знаток истории кино, интересующийся дискурсом о кино",AI
13597,компьютерная фирма,"компания, работающая в сфере компьютеров",AI
13598,производитель компьютеров,"компания, которая разрабатывает, собирает и продает компьютеры",AI
13599,компьютерный концерн,крупный производитель компьютеров,AI
13600,компьютерная сеть,"система соединенных установок, которые главным образом вычисляют и обрабатывают данные",AI
