id,translate,translate_description,source
3801,ужас,"сильный страх, содрогание",AI
3802,"горячий, модный","горячий, модный (англ.)",AI
3803,Хантер,охотник; английское имя,AI
3804,кашель,"простудное заболевание, при котором часто сильно кашляют",AI
3805,гимн,сокращение от национального или регионального гимна,AI
3806,Ибица,остров Балеарских островов,AI
3807,идеальный случай,"ситуация, лучше которой не бывает; идеальный случай",AI
3808,идентификация,"установление, кто или что это; состояние идентифицированности",AI
3809,рынок недвижимости,совокупность действий по продаже и развитию недвижимости,AI
3810,импорт,ввоз товаров и услуг из-за рубежа,AI
3811,индикатор,"средство, показывающее достижение или изменение состояния",AI
3812,промзона,"территория, где разрешено только промышленное использование",AI
3813,информатика,наука о информации и ее автоматической обработке,AI
3814,инженер,выпускник инженерного образования,AI
3815,владелица,"женщина, которая владеет определенной вещью",AI
3816,задержание,арест человека,AI
3817,процедура банкротства,процедура при неплатежеспособности,AI
3818,ошибка,непреднамеренное ложное предположение,AI
3819,Ямайка,островное государство в Карибском море,AI
3820,йогурт,кисломолочный продукт из пастеризованного молока с молочнокислой ферментацией,AI
3821,служба по делам молодежи,"ведомство, отвечающее за общественную помощь молодежи",AI
3822,помощь молодежи,меры помощи для молодежи,AI
3823,молодежная организация,учреждение или организация специально для молодежи,AI
3824,министр юстиции,глава министерства юстиции,AI
3825,Кабул,столица Афганистана,AI
3826,Каир,столица Египта,AI
3827,какао,семена какао-дерева,AI
3828,кролик,"животное, похожее на зайца, но меньше и с короткими ушами",AI
3829,кромка,острый край; также кант одежды,AI
3830,корка,наружный твердый слой хлеба,AI
3831,кантональный совет,орган законодательной власти кантона,AI
3832,канцлер,глава правительства (жен.),AI
3833,кандидат в канцлеры,"человек, выдвинутый на пост канцлера",AI
3834,кепка,плотно облегающий головной убор,AI
3835,Страстная пятница,"пятница Страстной недели, день памяти распятия Иисуса",AI
3836,картон,плотный бумажный материал,AI
3837,Каспер,смешная главная фигура кукольного театра,AI
3838,каталог,систематический перечень предметов или людей; товарный список,AI
3839,официант,"работник общепита, обслуживающий гостей",AI
3840,знаток,"человек, хорошо разбирающийся в области",AI
3841,маркировка,процесс нанесения обозначений,AI
3842,кинофильм,"фильм, предназначенный для показа в кинотеатре",AI
3843,ящик,"прочный контейнер, обычно из дерева",AI
3844,классика,искусство и литература эпохи Августа,AI
3845,копытная болезнь,болезнь копытных животных,AI
3846,маленький ребенок,ребенок до шести лет,AI
3847,малый фургон,небольшой транспорт для перевозки,AI
3848,кондиционер,устройство для регулирования температуры и влажности воздуха,AI
3849,чеснок,пряное и лекарственное растение семейства луковых,AI
3850,углекислый газ,бесцветный газ без запаха,AI
3851,коллапс,внезапная потеря работоспособности организма или системы,AI
3852,коллектив,социальная группа,AI
3853,комик,"человек, вызывающий смех",AI
3854,комментатор,"человек, который комментирует и оценивает",AI
3855,муниципальный политик,"политик, работающий на уровне общины",AI
3856,комплимент,"высказывание, оцененное собеседником положительно",AI
3857,консистенция,целостность и устойчивость,AI
3858,глава концерна,руководитель концерна,AI
3859,головной платок,"ткань, носимая на голове",AI
3860,копия,воспроизведение оригинала,AI
3861,космос,вселенная,AI
3862,скандал,громкая ссора,AI
3863,воротник,"часть одежды, охватывающая шею",AI
3864,медсестра,медсестра по уходу за больными,AI
3865,царапина,небольшое повреждение от контакта с острым предметом,AI
3866,корова,самка домашнего крупного рогатого скота,AI
3867,культурный центр,"здание или комплекс, где рядом находятся музеи, залы, библиотеки",AI
3868,приятель,"человек, который нравится и с которым есть общие интересы",AI
3869,обслуживание клиентов,регулярные или дополнительные услуги для клиента,AI
3870,смеющийся,"человек, который смеется",AI
3871,костер,открытый огонь на открытом воздухе,AI
3872,печень,важный орган обмена веществ,AI
3873,живое существо,организованное живое существо,AI
3874,водительница,"женщина, управляющая транспортным средством",AI
3875,весна,весеннее время,AI
3876,сбор урожая,"сбор плодов, особенно винограда",AI
3877,маяк,"башня, подающая световые сигналы",AI
3878,луч надежды,что-то обнадеживающее в трудной ситуации,AI
3879,любовная история,повествование о любви,AI
3880,любовник,мужчина в любовной связи,AI
3881,воздушная атака,военное нападение с воздуха,AI
3882,влажность воздуха,содержание водяного пара в воздухе,AI
3883,легкие,орган дыхания,AI
3884,борьба за власть,соперничество за господство,AI
3885,личинка,личинка мухи,AI
3886,магний,химический элемент с атомным номером 12,AI
3887,кукуруза,ботаника: кукуруза,AI
3888,Малайзия,государство в Юго-Восточной Азии,AI
3889,Мальта,островное государство в Средиземном море,AI
3890,менеджер,женщина-руководитель,AI
3891,Манхэттен,коктейль из виски и сладкого вермута,AI
3892,пальто,длинная верхняя одежда с рукавами,AI
3893,маржа,"разница, запас",AI
3894,рыночная община,община с правом проводить рынок,AI
3895,рыночная капитализация,стоимость компании по биржевому курсу,AI
3896,участник рынка,участник рыночной деятельности,AI
3897,Марсель,город во Франции,AI
3898,машиностроение,инженерная наука о машинах,AI
3899,герой матча,"игрок, решивший исход матча",AI
3900,Максвелл,фамилия,AI
