id,translate,translate_description,source
8801,горло,часть шеи под подбородком; также горло/пищевод,AI
8802,официантка,женщина-официант,AI
8803,ключевая компетенция,"особые навыки или ресурсы, дающие преимущество",AI
8804,воспитание детей,воспитание несовершеннолетних,AI
8805,детский праздник,праздничное мероприятие для детей,AI
8806,детский центр,учреждение по уходу за детьми,AI
8807,детский дом,"учреждение, где живут дети, не живущие в семье",AI
8808,союз защиты детей,организация по защите детей,AI
8809,детская игра,игра для детей,AI
8810,подбородок,выступ под ртом,AI
8811,приходской совет,руководство прихода,AI
8812,кирш,"краткое название киршвассера, вишневого бренди",AI
8813,кларнет,деревянный духовой инструмент с цилиндрическим каналом,AI
8814,класс,комната для занятий,AI
8815,клейкая лента,лента с клейким слоем,AI
8816,клей,вещество для соединения деталей,AI
8817,скалолаз,"человек или животное, хорошо лазящее",AI
8818,скалодром,искусственная стена для лазания,AI
8819,скала,крупный скальный выступ у берега,AI
8820,глава фракции,председательница фракции,AI
8821,кодекс,совокупность норм и правил общества,AI
8822,угарный газ,"очень ядовитый бесцветный газ, образующийся при неполном сгорании",AI
8823,коллаборация,сотрудничество с врагом,AI
8824,колосс,огромная статуя,AI
8825,рота,воинское подразделение 100–250 солдат,AI
8826,компромиссное предложение,предложение ради достижения компромисса,AI
8827,консульство,представительство государства за рубежом,AI
8828,защита потребителей,защита потребителей,AI
8829,негатив,отрицательное последствие или эффект,AI
8830,контрабас,самый большой и низкий струнный инструмент,AI
8831,булыжная мостовая,мощение округлыми камнями,AI
8832,сцепление,механическое или мысленное соединение,AI
8833,давление затрат,"давление, заставляющее снижать расходы",AI
8834,пособие по болезни,выплата от страховой при временной нетрудоспособности,AI
8835,клиническая картина,совокупность симптомов болезни,AI
8836,председатель округа,председатель округа (жен.),AI
8837,крейсер,быстрое среднее бронированное военное судно,AI
8838,крида,финансовое причинение ущерба кредиторам при банкротстве,AI
8839,криминализация,отнесение к преступлениям,AI
8840,критик,женщина-критик,AI
8841,крокодил,рептилия отряда Crocodilia,AI
8842,шариковая ручка,"ручка, пишущая с помощью шарика",AI
8843,культовая фигура,"человек, вызывающий безусловное восхищение",AI
8844,управление культуры,ведомство по культуре,AI
8845,сенатор по культуре,сенатор по культурным вопросам,AI
8846,рынок искусства,совокупность участников торговли искусством,AI
8847,курорт,"место, где проходят лечебные курсы",AI
8848,обвал курса,сильное падение курса,AI
8849,убыток от падения курса,убыток из-за падения биржевого курса,AI
8850,мягкая игрушка,"игрушка из мягкого материала, похожая на животное",AI
8851,катер,одномачтовый морской парусник,AI
8852,магазинный вор,"человек, крадущий товары в магазине",AI
8853,заход на посадку,последняя фаза полета перед посадкой,AI
8854,посадочная площадка,малый аэропорт или площадка для вертолетов,AI
8855,земельное первенство,чемпионат на уровне земли,AI
8856,земельная партия,партийная организация на уровне земли,AI
8857,охраняемая ландшафтная территория,"крупные территории, где сохраняют традиционный ландшафт",AI
8858,ланца,оружие для ближнего или дальнего боя,AI
8859,грузовик,моторное транспортное средство для перевозки грузов,AI
8860,лазарет,госпиталь для больных и раненых,AI
8861,возраст,возраст человека к определенному моменту,AI
8862,жизненный опыт,"знания, приобретенные жизненными событиями",AI
8863,глина,"кварцевый, не содержащий извести глинистый материал",AI
8864,учительская должность,"должность, которую занимают учителя",AI
8865,наставник,"человек, обучающий теории и практике",AI
8866,сожаление,чувство сожаления,AI
8867,ориентир,"образец, идеал",AI
8868,лейтмотив,"художественный прием, повторяющийся в произведении",AI
8869,Лесли,имя собственное,AI
8870,латыш,"житель Латвии, краткая форма",AI
8871,связь,соединение или связь между партнерами,AI
8872,либерализм,"идеология свободы личности, автономии и ответственности",AI
8873,гирлянда огней,несколько ламп на одном носителе,AI
8874,любовные страдания,уныние из-за неудачной любви,AI
8875,Ломбардия,регион в Северной Италии,AI
8876,атмосферное давление,"сила, с которой атмосфера давит на поверхность",AI
8877,лирика,литературный жанр (стихи),AI
8878,мачо,"мужчина, демонстрирующий чрезмерную мужественность",AI
8879,молочная железа,орган выработки молока у млекопитающих,AI
8880,церковь Марии,"церковь, посвященная Деве Марии",AI
8881,марионетка,кукла на нитях,AI
8882,мрамор,очень твердая известняковая порода,AI
8883,мученичество,тяжелые страдания,AI
8884,массаж,процедура расслабления или лечения,AI
8885,морская вода,соленая вода морей,AI
8886,дополнительная нагрузка,добавочная нагрузка,AI
8887,правозащитник,"человек, защищающий права человека",AI
8888,сообщение,сообщение (англ.),AI
8889,выставочный город,"город, где регулярно проходят выставки",AI
8890,мессия,обетованный спаситель,AI
8891,медовуха,пряный ферментированный медовый напиток,AI
8892,ремесло,область профессиональной деятельности,AI
8893,ассоциация арендаторов,объединение арендаторов,AI
8894,микрограмм,одна миллионная грамма,AI
8895,должность министра,пост министра,AI
8896,средний класс,средний социальный или технический класс,AI
8897,совместная ответственность,соответственность,AI
8898,мак,род растений семейства маковых,AI
8899,молокозавод,предприятие по переработке молока,AI
8900,месячная зарплата,оклад за месяц,AI
