id,translate,translate_description,source
2501,земельная лига,межрегиональный спортивный дивизион,AI
2502,земельный союз,объединение на уровне земли,AI
2503,Латинская Америка,регион от Мексики до Южной Америки,AI
2504,рейка,длинный деревянный брусок,AI
2505,лютня,струнный инструмент с грушевидным корпусом,AI
2506,громкоговоритель,устройство для преобразования электрической энергии в звук,AI
2507,ожидаемая продолжительность жизни,оценка длительности жизни,AI
2508,радость жизни,позитивное отношение к жизни,AI
2509,год жизни,один год в жизни человека,AI
2510,жизненное пространство,"пространство, где возможна жизнь",AI
2511,стиль жизни,характерное сочетание моделей поведения,AI
2512,пустота,"состояние, когда ничего нет",AI
2513,тело,живое тело человека или животного,AI
2514,легкость,малый вес,AI
2515,дорожное ограждение,защитное ограждение вдоль дороги,AI
2516,диспетчерский центр,"подразделение, из которого организуют определенные процессы",AI
2517,Лихтенштейн,княжество в Альпах,AI
2518,лимит,установленное предельное значение,AI
2519,левая партия,политическая партия левого толка,AI
2520,Лиссабон,столица Португалии,AI
2521,лицензия,официальное разрешение,AI
2522,ослабление,действие по разрыхлению или смягчению,AI
2523,логика,учение о законах мышления,AI
2524,логистика,планирование и управление потоками товаров и информации,AI
2525,люк,откидная дверь или закрываемое отверстие,AI
2526,деятель,"человек, который активно действует или создает",AI
2527,магия,предполагаемое сверхъестественное воздействие,AI
2528,художник,"человек, пишущий картины",AI
2529,манипуляция,нежелательное или запрещенное изменение,AI
2530,рыночная стоимость,стоимость товара на рынке,AI
2531,маска,предмет для сокрытия лица или защиты,AI
2532,массовое убийство,убийство большого числа людей,AI
2533,математика,наука об абстрактных структурах и их свойствах,AI
2534,лекарство,препарат для лечения или профилактики,AI
2535,чемпионский титул,"звание, получаемое за победу",AI
2536,человеческая жизнь,длительность жизни человека,AI
2537,микрофон,устройство для записи звуков,AI
2538,миллиметр,тысячная часть метра,AI
2539,недоверие,сомнение по отношению к кому-либо,AI
2540,общее собрание,собрание членов организации,AI
2541,соучастник игры,участник игры,AI
2542,соратник,"человек, борющийся за ту же цель",AI
2543,обед,прием пищи в полдень,AI
2544,Средневековье,средняя эпоха истории,AI
2545,средняя школа,школа между гимназией и основной школой,AI
2546,режим,"способ, образ действий",AI
2547,монстр,сказочное чудовище,AI
2548,следственная группа,подразделение уголовной полиции по убийствам,AI
2549,музыкант,женщина-музыкант,AI
2550,музыкальная школа,учебное заведение для обучения музыке,AI
2551,мусульмане,множественное число слова мусульманин,AI
2552,миф,предание о прошлом народа и его богах,AI
2553,сосед,"человек, живущий поблизости",AI
2554,преемница,женщина-преемник,AI
2555,доказательство,доказательство или подтверждение утверждения либо теории,AI
2556,ноготь,роговое образование из кератиновых пластинок на пальцах рук и ног,AI
2557,вода,вода,AI
2558,национальный парк,природная территория для охраны экосистем и отдыха или просвещения,AI
2559,национал-социализм,"идеология, основанная на расизме и антисемитизме, возникшая в Германии после Первой мировой войны",AI
2560,национальная сборная,сборная спортсменов для международных соревнований,AI
2561,сеть,система взаимосвязанных компьютеров,AI
2562,новое начало,повторное начало деятельности,AI
2563,переиздание,повторный выпуск печатного произведения,AI
2564,нововведение,новое изменение,AI
2565,любопытство,стремление к новому и неизвестному,AI
2566,Нижний Рейн,регион на нижнем Рейне,AI
2567,осадки,"вода, выпадающая на землю после достижения точки росы в виде дождя, снега, росы, тумана, инея, града или снежной крупы",AI
2568,номинирование,состояние быть номинированным (предложенным или назначенным),AI
2569,высший земельный суд,"суд, расположенный между земельным судом и федеральным судом",AI
2570,печь,устройство для нагрева или сжигания,AI
2571,ох,выражение удивления,AI
2572,олимпийский стадион,"стадион, где проходят Олимпийские игры",AI
2573,оптика,"раздел физики, изучающий распространение света",AI
2574,управление порядка,муниципальное ведомство по обеспечению порядка,AI
2575,населенный пункт,связная территория поселения,AI
2576,Восточная Германия,восточная часть Германии,AI
2577,Восточная Европа,регион Европы,AI
2578,наряд,совокупность одежды и создаваемый образ,AI
2579,овал,овальная форма или поверхность,AI
2580,океан,большой связный водный массив Земли,AI
2581,рай,сад Эдем; место блаженных после смерти,AI
2582,смола,остаток при производстве дегтя,AI
2583,персоналия,официальные сведения о лице,AI
2584,Перу,государство в Южной Америке,AI
2585,перцовый спрей,средство самообороны с раздражающей жидкостью,AI
2586,растение,"эукариотический организм, способный к фотосинтезу",AI
2587,дом престарелых,место стационарного ухода за нуждающимися,AI
2588,физика,наука о фундаментальных законах природы,AI
2589,пилотный проект,показательный или испытательный проект для будущих проектов,AI
2590,писта,слабо укрепленная дорога,AI
2591,плакат,большой лист с изображением и информацией,AI
2592,тент,плотное покрывало для защиты от дождя и солнца,AI
2593,определенность планирования,уверенность и стабильность для планов,AI
2594,пьедестал,"возвышение, хорошо видимое для всех",AI
2595,политик,"женщина, профессионально занимающаяся политикой",AI
2596,полицейский отчет,доклад о происшествии или преступлении,AI
2597,полицейская дирекция,вышестоящее полицейское ведомство,AI
2598,полицейский патруль,патрулирование участка полицейскими,AI
2599,порция,определенное количество,AI
2600,Прага,столица Чехии,AI
2601,призовые деньги,"денежная сумма, выдаваемая как приз",AI
2602,священник,посредник между человеком и божеством,AI
2603,производитель,"лицо или предприятие, создающее продукцию",AI
2604,протокол,письменная запись по определенной форме,AI
2605,провокация,"действие, вызывающее реакцию",AI
2606,психиатрия,область медицины о психических расстройствах,AI
2607,квартира,"место проживания, квартал",AI
2608,бордюрная клумба,узкое декоративное цветочное насаждение,AI
2609,велосипедистка,"женщина, едущая на велосипеде",AI
2610,радикал,частица с неспаренным электроном,AI
2611,адвокат,"юрист, допущенный к консультации и представительству",AI
2612,правый экстремизм,"идеологии, отвергающие демократию и стремящиеся к «народному сообществу»",AI
2613,правовое государство,"государство, где власть связана законом",AI
2614,судебный спор,судебное разбирательство,AI
2615,снижение,уменьшение количества или масштаба,AI
2616,уменьшение,процесс сокращения,AI
2617,правительственная программа,планы и цели правительства,AI
2618,правительственный советник,титул высшего чиновника,AI
2619,режиссер,"женщина, осуществляющая художественное руководство",AI
2620,раздражитель,внешнее или внутреннее воздействие,AI
2621,релевантность,важность в данном контексте,AI
2622,пенсионное страхование,"страхование, выплачивающее пенсию",AI
2623,ремонт,меры по восстановлению работоспособности,AI
2624,резонанс,колебание системы под внешним воздействием,AI
2625,спасатель,"человек, оказывающий помощь",AI
2626,проверка,"пересмотр, контроль",AI
2627,рецессия,период отрицательного экономического роста,AI
2628,риторика,искусство убедительной речи,AI
2629,борьба,"вид спорта, основанный на захватах",AI
2630,трещина,"разрыв, раскол материала",AI
2631,скутер,мотороллер,AI
2632,инвалидная коляска,средство передвижения для людей с ограничениями,AI
2633,рутина,"привычное, отработанное действие",AI
2634,мастер,человек с большим опытом,AI
2635,весло,стержень с лопастью для гребли,AI
2636,обход,маршрут с возвращением к началу,AI
2637,обстоятельства,факты и их связи,AI
2638,сезонная победа,победа в сезоне,AI
2639,Сауэр,река в Германии и Люксембурге,AI
2640,Зауэрланд,регион в Северном Рейне-Вестфалии,AI
2641,скорлупа,"твердая оболочка, например у плодов",AI
2642,сокровище,скрытая коллекция драгоценностей,AI
2643,драма,театральная пьеса,AI
2644,развод,юридическое расторжение брака,AI
2645,слой,геологическая формация между другими слоями,AI
2646,рельс,стальной профиль для движения поездов,AI
2647,спальня,комната для сна,AI
2648,обмен ударами,чередование ударов,AI
2649,задний фонарь,огонь на задней части машины,AI
2650,Шотландия,страна в составе Великобритании,AI
2651,ужас,сильное потрясение,AI
2652,письменный стол,стол для письма,AI
2653,директор школы,руководитель школы,AI
2654,деревенский староста,исторический глава деревни,AI
2655,огнестрельное оружие,оружие для стрельбы,AI
2656,Шварцвальд,среднегорье в Баден-Вюртемберге,AI
2657,бассейн,место для купания и плавания,AI
2658,сегмент,часть целого,AI
2659,тоска,сильное желание чего-либо,AI
2660,боковая линия,линия края поля,AI
2661,смена сторон,переход команд на другую половину поля,AI
2662,самоопределение,свобода распоряжаться собственной судьбой,AI
2663,уверенность в себе,самооценка и самоуверенность,AI
2664,редкость,свойство быть редким,AI
2665,сенсация,"событие, вызывающее ажиотаж",AI
2666,поселение,населенный пункт с домами,AI
2667,новогодняя ночь,ночь с 31 декабря на 1 января,AI
2668,лыжный курорт,район с горнолыжными трассами,AI
2669,диван,мягкая мебель для сидения,AI
2670,солдат,военнослужащий,AI
2671,сорт,вид внутри рода,AI
2672,разделение,разделение под воздействием,AI
2673,первый копок,первое втыкание лопаты в землю,AI
2674,игрок,женщина-участник игры,AI
2675,игровое поле,площадка для игры,AI
2676,вид спорта,отдельная спортивная дисциплина,AI
2677,спортзал,зал для занятий спортом,AI
2678,спортплощадка,открытая площадка для спорта,AI
2679,прыгун,"человек, выполняющий прыжок",AI
2680,изречение,краткая формула слов,AI
2681,глава государства,человек во главе государства,AI
2682,стабилизация,укрепление против внешних влияний,AI
2683,стадия,этап развития,AI
2684,стойло,помещение для животных,AI
2685,штириец,житель Штирии,AI
2686,сокращение штата,уменьшение числа сотрудников,AI
2687,значимость,важность позиции,AI
2688,штевень,деталь корпуса судна у носа и кормы,AI
2689,укол,прокол острым предметом,AI
2690,контрольная дата,установленный крайний срок,AI
2691,ключевое слово,слово для поиска в словаре,AI
2692,заявление о преступлении,сообщение о преступлении в полицию или прокуратуру,AI
2693,забастовка,коллективное прекращение работы для давления в трудовом споре,AI
2694,строгость,жесткое и бескомпромиссное следование правилам,AI
2695,отключение электроэнергии,неплановое прерывание электроснабжения,AI
2696,электросеть,сеть станций и линий для снабжения потребителей,AI
2697,электроснабжение,обеспечение и поставка электричества,AI
2698,самоубийство,лишение себя жизни по собственной воле,AI
2699,место в таблице,позиция в таблице спортивной лиги,AI
2700,ежедневная газета,"газета, выходящая по рабочим дням",AI
2701,тактика,целенаправленный или ориентированный на победу способ действий,AI
2702,тариф,установленная цена за услугу,AI
2703,клавиатура,устройство ввода с нажимаемыми клавишами,AI
2704,такси,автомобиль для платной перевозки пассажиров,AI
2705,тесто,"формуемая масса из ингредиентов, основа выпечки",AI
2706,территория,ограниченная область с притязаниями на власть,AI
2707,террор,насилие группы ради достижения целей,AI
2708,терроризм,"применение насилия ради политических, военных или криминальных целей",AI
2709,подорожание,рост цен,AI
2710,тематика,совокупность тем,AI
2711,тезис,"утверждение, еще не доказанное",AI
2712,Тургau,кантон в Швейцарии,AI
2713,подземный паркинг,подземный гараж для автомобилей,AI
2714,причина смерти,причина наступления смерти,AI
2715,допуск,допустимое отклонение от нормы,AI
2716,бочка,"круглый контейнер, часто металлический",AI
2717,Тони,мужское имя,AI
2718,инструмент,программа для специфических задач,AI
2719,гастроли,тур артистов с выступлениями,AI
2720,тренер,женщина‑тренер,AI
2721,транзакция,"последовательность операций, выполняемая полностью или никак",AI
2722,транспарант,широкий плакат на ткани или бумаге с сообщением для демонстраций,AI
2723,погонщик,"человек, направляющий животных",AI
2724,лестница,подъем и спуск по ступеням,AI
2725,трюк,"хитрость или прием, непонятный посторонним",AI
2726,питьевая вода,"вода, пригодная для питья по стандартам",AI
2727,утешение,"действие или жест, облегчающий страдание",AI
