id,translate,translate_description,source
14001,жизненное обстоятельство,обстоятельство жизни,AI
14002,учебное заведение,учреждение для обучения,AI
14003,преподавательское поручение,право и обязанность проводить занятия,AI
14004,вакансия учителя,место для педагогического работника,AI
14005,платежный баланс,баланс внешнеэкономической деятельности,AI
14006,летнер,"перегородка, отделяющая хор от нефа в церкви",AI
14007,ливанец,гражданин Ливана,AI
14008,световой год,"расстояние, которое проходит свет за год",AI
14009,любимая тема,"тема, о которой охотно говорят",AI
14010,роман,временная интимная связь,AI
14011,договор поставки,договор о поставках,AI
14012,участник лиги,член лиги,AI
14013,лимит,"предел, верхняя граница",AI
14014,липицанер,порода лошадей из Липицы,AI
14015,литератор,"человек, занимающийся письмом",AI
14016,требование повышения зарплаты,требование более высокого оклада,AI
14017,переговоры о зарплате,переговоры между профсоюзами и работодателями,AI
14018,местное дерби,матч между местными соперниками,AI
14019,лолита,юная на вид женщина с эротической привлекательностью,AI
14020,лоцман,"моряк, проводящий суда по сложным водам",AI
14021,Луммер,фамилия,AI
14022,парк удовольствий,сад для отдыха,AI
14023,комедия,веселое театральное представление,AI
14024,Луксор,город в Египте,AI
14025,махинация,тайный сомнительный сговор,AI
14026,претензия на власть,заявление права на власть,AI
14027,Македония,регион/государство в Юго-Восточной Европе,AI
14028,макулатура,дефектные или непригодные печатные листы,AI
14029,конкурс рисунка,соревнование по рисованию,AI
14030,мамонт,вымерший род слонов,AI
14031,Манагуа,столица Никарагуа,AI
14032,персональный опекун,"в футболе: игрок, плотно опекающий соперника",AI
14033,манекенщица,"женщина, демонстрирующая одежду",AI
14034,товарищ по команде,человек из той же команды,AI
14035,командное первенство,чемпионат для команд,AI
14036,брендовый товар,качественный товар известной марки,AI
14037,рыночная возможность,шанс на рынке,AI
14038,маркиз,французский дворянский титул,AI
14039,марксист,сторонник марксизма,AI
14040,массовое издание,газета или журнал для очень широкой аудитории,AI
14041,массовое увольнение,одновременное прекращение работы у многих сотрудников,AI
14042,массовое бегство,бегство большого числа людей,AI
14043,оружие массового поражения,оружие с разрушительными последствиями для большого числа людей,AI
14044,матовый экран,пластина для ручной фокусировки изображения,AI
14045,мавр,представитель берберских племен Северной Африки,AI
14046,Маутнер,фамилия,AI
14047,студент-медик,"человек, изучающий медицину",AI
14048,мегагерц,единица частоты: 1 млн герц,AI
14049,дополнительные расходы,сверхплановые расходы,AI
14050,дополнительные доходы,доходы сверх ожидаемого,AI
14051,решение большинства,"решение, принятое большинством",AI
14052,мажоритарная система,выборы по принципу большинства,AI
14053,правозащитная группа,"группа, занимающаяся правами человека",AI
14054,нарушение прав человека,нарушение одного или нескольких прав,AI
14055,измеренное значение,результат измерения в виде числа,AI
14056,метадон,опиоидное обезболивающее,AI
14057,доход от аренды,доход от сдачи в аренду,AI
14058,микроорганизм,"организм, видимый только под микроскопом",AI
14059,микропроцессор,малый процессор на одном кристалле,AI
14060,молочный продукт,"продукт, изготовленный из молока",AI
14061,мим,актер в античном Риме; автор мимов,AI
14062,недополученные доходы,потеря доходов,AI
14063,минерал,"неорганическое вещество, необходимое организму",AI
14064,советник министерства,высокий чиновник в министерстве,AI
14065,месса,римско-католическая месса и ее музыкальное оформление,AI
14066,членский взнос,ежегодный взнос членов,AI
14067,среднее предприятие,компания среднего размера,AI
14068,пясть,средняя часть кисти,AI
14069,посредник,"человек, примиряющий стороны",AI
14070,модернизатор,"человек, проводящий модернизацию",AI
14071,коктейль Молотова,самодельное зажигательное средство,AI
14072,монополист,владелец монополии,AI
14073,монотонность,утомительная однообразность,AI
14074,моралист,"человек, отстаивающий принципы морали",AI
14075,комар,тропический кровососущий комар,AI
14076,мулла,титул исламского ученого,AI
14077,селевой поток,сход земли и камней в горах,AI
14078,музыкант,женщина-музыкант,AI
14079,любитель музыки,"человек, любящий музыку",AI
14080,музыкальная жизнь,совокупность музыкальной деятельности,AI
14081,мушкетер,солдат XVI–XVII веков,AI
14082,прецедентное дело,судебное дело как пример для других,AI
14083,государство-преемник,новое государство после распада,AI
14084,розыск,попытка что-то выяснить,AI
14085,послевоенный год,год после окончания войны,AI
14086,справочник,сборник сведений,AI
14087,ночной час,час в ночное время,AI
14088,молодой специалист,"молодая, новая сила",AI
14089,любитель природы,"человек, который любит природу",AI
14090,приток,"река, впадающая в более крупный водоток",AI
14091,получатель,"человек, который что-то принимает",AI
14092,нервная клетка,"клетка, проводящая возбуждение",AI
14093,новый наем,новый набор персонала,AI
14094,новая эмиссия,выпуск новых ценных бумаг,AI
14095,новое приобретение,вновь приобретенный предмет,AI
14096,Новая Гвинея,остров в Океании,AI
14097,невроз,"психическое расстройство, осознаваемое больным, с функциональными изменениями",AI
14098,нейтрон,"нейтральный нуклон, частица атомного ядра",AI
14099,первичная регистрация,первое разрешение на эксплуатацию автомобиля,AI
14100,нечлен,"человек или организация, не входящие в группу",AI
