id,translate,translate_description,source
901,взрыв,внезапное расширение объема с громким хлопком и ростом температуры и давления,AI
902,розыск,поиск людей по ордеру или распоряжению,AI
903,водительница,женщина‑водитель,AI
904,велосипед,"транспорт на двух колесах, приводимый педалями",AI
905,направление движения,"направление, в котором движется транспорт",AI
906,фактор,"множитель, часть произведения",AI
907,ловушка,устройство для ловли диких животных,AI
908,фанат,увлеченный поклонник чего‑то или кого‑то,AI
909,цвет,определенный участок видимого спектра света,AI
910,фаворит,"тот, кого предпочитают",AI
911,вывод,"итог, резюме",AI
912,праздник,торжественное мероприятие по определенному поводу,AI
913,телевидение,"аналоговая и цифровая передача, прием и техника передачи изображения и звука",AI
914,задержание,задержание лица на правовом основании,AI
915,фигура,"форма тела, человеческий облик",AI
916,министр финансов,руководитель финансового министерства,AI
917,палец,подвижный член руки у высших приматов,AI
918,рыбак,"человек, профессионально занимающийся ловлей рыбы",AI
919,мясо,мышечная и часто жировая ткань,AI
920,полет,движение тела в воздухе с использованием аэродинамики,AI
921,самолет,"летательный аппарат тяжелее воздуха, использующий подъемную силу",AI
922,река,большой текущий водоем,AI
923,фонд,денежный резерв для определенных целей,AI
924,формат,"форма и размер, например бумаги, книг, файлов",AI
925,формула,буквенное равенство для расчета величины,AI
926,прогресс,положительное развитие общества,AI
927,продолжение,продолжение,AI
928,форум,реальное или виртуальное место для обмена мнениями,AI
929,фракция,объединение депутатов для продвижения политических интересов,AI
930,открытый бассейн,плавательный бассейн под открытым небом,AI
931,Фрайбург,город в Баден‑Вюртемберге,AI
932,освобождение,выход из-под стражи или несвободы,AI
933,свободное государство,"государство, где власть исходит от народа",AI
934,дружба,отношения между друзьями,AI
935,свежесть,приятный охлаждающий эффект,AI
936,срок,период для достижения цели или выполнения дела,AI
937,фронт,граница воздушных масс,AI
938,находка,"предмет, найденный кем‑то",AI
939,хозяин,"человек, приглашающий гостя",AI
940,гастрономия,сфера профессионального питания и обслуживания гостей,AI
941,роды,момент рождения,AI
942,терпение,способность долго ждать,AI
943,местность,"регион, нечетко ограниченная часть земной поверхности",AI
944,предмет,"материальная вещь, объект",AI
945,настоящее,текущее время между прошлым и будущим,AI
946,встречный поезд,"поезд, идущий в обратном направлении по той же линии",AI
947,тайна,скрытое действие или информация,AI
948,мозг,"часть центральной нервной системы, расположенная в голове у позвоночных",AI
949,денежный штраф,штраф за нарушение правил или закона,AI
950,разрешение,выдача или наличие разрешения на действие,AI
951,Женева,город в Швейцарии,AI
952,справедливость,"принцип, при котором каждый получает то, что ему положено",AI
953,происходящее,"то, что происходит",AI
954,подарок,передача собственности без ожидания ответной услуги,AI
955,вкус,способность ощущать вкус; вкусовое восприятие,AI
956,проект закона,"предварительная, еще не принятая форма закона",AI
957,профсоюз,организация работников для защиты интересов,AI
958,победитель,"человек или организация, выигравшие состязание",AI
959,совесть,механизм оценки собственных действий по моральным нормам,AI
960,гроза,погодное явление с молнией и громом,AI
961,бог,"сверхъестественная личность, объясняющая необъяснимые явления",AI
962,грамм,"единица массы, равная тысячной доле килограмма",AI
963,комиссия,группа людей для консультаций или принятия решений,AI
964,Греция,государство в Юго‑Восточной Европе,AI
965,рукоятка,часть предмета для хватания,AI
966,начальная школа,школа для 1–4 (или 1–6) классов,AI
967,экспертное заключение,заключение специалиста по вопросу,AI
968,ордер на арест,обязательное распоряжение о заключении лица под стражу,AI
969,поллитра,пол‑литра пива в кружке,AI
970,полуфинал,"этап, где лучшие выходят в финал",AI
971,полугодие,половина года,AI
972,остановка,"станция транспорта, где он останавливается",AI
973,молоток,инструмент с ударной головкой и рукояткой,AI
974,ремесло,"традиционные профессии, связанные с ручной работой",AI
975,ненависть,сильное отвращение к кому‑то или чему‑то,AI
976,спешка,выполнение дел в высокой скорости с напряжением,AI
977,кожа,крупнейший орган чувств и защита организма,AI
978,домашний матч,игра на своем поле при домашних болельщиках,AI
979,гектар,единица площади 10 000 м²,AI
980,помощник,"человек, который помогает или поддерживает",AI
981,происхождение,откуда кто‑то или что‑то происходит,AI
982,производство,процесс изготовления,AI
983,точка зрения,употребляется в устойчивых выражениях: способ видеть,AI
984,высшая школа,научное учреждение высшего образования,AI
985,двор,"ограниченное пространство на участке, обычно окруженное зданиями",AI
986,древесина,"масса дерева, состоящая из целлюлозы и лигнина",AI
987,хубер,"хозяин хубы, управляющий земельным участком в южной Германии и Австрии",AI
988,вертолет,летательный аппарат с одним или несколькими горизонтальными роторами,AI
989,идеал,"цель, признанная высшей ценностью, стремление к совершенству",AI
990,индекс,"указатель или реестр, например алфавитный список",AI
991,информация,краткое информирующее сообщение,AI
992,содержание,"то, что составляет сущность вещи; из чего она состоит",AI
993,министр внутренних дел,"глава МВД, отвечающий за внутренние дела",AI
994,министерство внутренних дел,"ведомство, занимающееся внутренними делами государства",AI
995,инновация,"введение нового, ожидаемого как улучшение",AI
996,Инсбрук,город в Австрии,AI
997,несостоятельность,последствие неплатежеспособности,AI
998,установка,монтаж частей и обозначение готового оборудования,AI
999,институт,"учреждение для научной работы, исследований или обучения",AI
1000,инструмент,тонкий инструмент; прибор для научных измерений,AI
