id,translate,translate_description,source
8001,усмотрение,выбор между равноправными вариантами в административном/судебном решении,AI
8002,испытание,"тест, подтверждающий работоспособность",AI
8003,участник первой лиги,"человек или клуб, играющий в первой лиге",AI
8004,истеблишмент,"социальный слой, хорошо устроенный и влиятельный",AI
8005,победа на этапе,победа на отдельном этапе гонки,AI
8006,Евангелие,четыре основные книги Нового Завета,AI
8007,профильная группа,группа по определенной области,AI
8008,профессиональный жаргон,профессиональный язык с особыми терминами,AI
8009,фахверковый дом,здание с деревянным каркасом,AI
8010,инструктор по вождению,"человек, обучающий вождению и готовящий к экзамену",AI
8011,сокол,средний или небольшой хищный птица из семейства соколиных,AI
8012,ложное показание,"высказывание, не соответствующее истине",AI
8013,семейный праздник,праздник по семейному поводу,AI
8014,колористика,цветовое оформление,AI
8015,неудачный пас,"пас, не достигший адресата",AI
8016,гурман,человек с изысканным вкусом и любовью к тонкой кухне,AI
8017,скальная стена,круто поднимающаяся широкая скала,AI
8018,телевизионное обращение,"обращение, транслируемое по телевидению",AI
8019,установление,"действие, придающее обязательную силу определению",AI
8020,праздничный день,"день, посвященный празднованию события",AI
8021,праздничная неделя,неделя с праздничными событиями,AI
8022,зажигалка,портативное устройство для получения пламени,AI
8023,кинопремия,награда за художественные достижения в кино,AI
8024,кинозвезда,известный актер кино,AI
8025,финансовый сектор,"часть рынка, связанная с деньгами",AI
8026,сенатор по финансам,"сенатор, отвечающий за финансы в Берлине, Бремене или Гамбурге",AI
8027,финансовая инъекция,финансовая поддержка,AI
8028,налоговое управление,"органы, устанавливающие и взимающие налоги",AI
8029,намек,полезная подсказка,AI
8030,муха,летающее насекомое подотряда короткоусых,AI
8031,расписание рейсов,план рейсов и времени,AI
8032,русло,"углубление, по которому течет река",AI
8033,фольклор,"народные традиции в музыке, одежде и обычаях",AI
8034,размножение,произведение потомства,AI
8035,час вопросов,час вопросов в парламенте,AI
8036,старушка,(старая) женщина небольшого роста,AI
8037,квота женщин,доля женщин в компаниях или организациях,AI
8038,фрегат,военный корабль,AI
8039,необлагаемая сумма,"определенная сумма, не подпадающая под правило; часть дохода без налога",AI
8040,свободная торговля,торговля между государствами без барьеров,AI
8041,иностранный язык,"язык, не являющийся родным",AI
8042,место находки,"место, где что‑то найдено",AI
8043,радиобашня,высокое сооружение для беспроводной передачи информации,AI
8044,школа полного дня,школа с занятостью детей утром и днем,AI
8045,садовый забор,забор для отделения сада,AI
8046,газопровод,труба или система труб для транспорта газа,AI
8047,нёбо,"верхняя часть полости рта, переходящая от твердого к мягкому нёбу",AI
8048,пленный,"человек, лишенный свободы",AI
8049,ответная любовь,"реакция, означающая одобрение или принятие",AI
8050,ответный удар,удар в ответ на полученный удар,AI
8051,голос против,голос в опросе/выборе против предложения,AI
8052,денежный дождь,"большая сумма денег, полученная с радостью",AI
8053,генерал‑лейтенант,генеральское звание,AI
8054,судебный пристав,"чиновник, исполняющий решения суда",AI
8055,итоговый результат,результат по всем учтенным процессам,AI
8056,синтез искусств,"произведение, объединяющее разные виды искусства",AI
8057,победитель общего зачета,победитель по общей оценке,AI
8058,ловкость,способность быстро и легко выполнять дело,AI
8059,крики,шум от громких и продолжительных криков,AI
8060,выражение лица,мимика в конкретной ситуации,AI
8061,ходатайство,письмо в орган власти с просьбой о разрешении,AI
8062,промышленный парк,крупная зона для размещения предприятий,AI
8063,резкое падение прибыли,сильное снижение прибыли,AI
8064,гигант,"персонаж греческой мифологии (титан), желавший свергнуть олимпийцев",AI
8065,гильдия,средневековый союз для защиты общих интересов,AI
8066,лысина,область головы без волос,AI
8067,религиозная община,организация совместного исповедания религии,AI
8068,хождение по гребню,поход вдоль горного гребня,AI
8069,жестокость,склонность без сожаления причинять вред,AI
8070,грей,единица дозы ионизирующего излучения,AI
8071,основной продукт,важнейшая пища в культуре,AI
8072,основной принцип,принцип‑основа,AI
8073,победа в группе,первое место и победа в группе команд,AI
8074,гульден,прежняя золотая/серебряная монета в Европе,AI
8075,освобождение из‑под стражи,освобождение; прекращение тюремного срока,AI
