id,translate,translate_description,source
9201,игра слов,шутливая игра со словами,AI
9202,кандидат мечты,предпочтительный кандидат,AI
9203,Цабель,фамилия,AI
9204,колдовство,искусство магии,AI
9205,зебра,полосатое копытное животное из Африки,AI
9206,стрелка,"часть прибора или часов, показывающая значение",AI
9207,централизация,сведение управления в один центр,AI
9208,центральный совет,высший руководящий орган,AI
9209,центральное правительство,правительство централизованного государства,AI
9210,нервная игра,напряженный матч с неопределенным исходом,AI
9211,прирост,"увеличение, прибыль",AI
9212,упряжная лошадь,лошадь для тяги,AI
9213,перспектива,ожидаемое в будущем,AI
9214,совместное пребывание,дружеская встреча,AI
9215,зрительница,женщина‑зритель,AI
9216,раскрой,резка по шаблону или размеру,AI
9217,зритель,"человек, смотрящий мероприятие",AI
9218,назначение,"распределение, отнесение",AI
9219,вечернее платье,"особенно торжественное, элегантное, часто длинное в пол платье для вечера",Ilia
9220,вечерняя программа,"часть программы мероприятия, проходящая вечером",Ilia
9221,вечерняя газета,"газета, выходящая вечером",Ilia
9222,утилизация отходов,профессиональная и законная утилизация отходов,Ilia
9223,заключительный митинг,последний большой митинг.,Ilia
9224,спад,движение чего-либо вниз после подъема,Ilia
9225,отстойный путь,"железнодорожный путь, на котором отстаиваются вагоны",AI
9226,результат голосования,итог голосования,AI
9227,аббатство,монастырь с настоятелем-аббатом или настоятельницей-аббатисой,AI
9228,небольшой успех,"успех, который заслуживает признания, но не имеет большой значимости",AI
9229,африканец,житель африканского континента,AI
9230,подушка безопасности,"мешок в автомобиле, который при столкновении автоматически наполняется газом, чтобы защитить пассажиров от травм",AI
9231,милостыня,небольшая материальная помощь нуждающемуся человеку,AI
9232,макулатура,бумага или картон для переработки,AI
9233,амин,органическое производное аммиака с алкильным или арильным остатком,AI
9234,аммиак,резко пахнущий бесцветный ядовитый газ,AI
9235,процедура импичмента,процесс отстранения лица от должности,AI
9236,профиль требований,описание требуемых или желаемых характеристик,AI
9237,стартовое финансирование,стартовое финансирование проекта.,AI
9238,лик,передняя часть головы у человека и млекопитающих,AI
9239,аванс,оплата первой части общей суммы,AI
9240,яблоня,"плодовое дерево (Malus), дающее яблоки",AI
9241,рабочая благотворительная организация,немецкий благотворительный союз.,AI
9242,объединение работодателей,институциональное объединение работодателей для представления их интересов,AI
9243,трудозатраты,общий объем требуемой работы,AI
9244,трудовой отряд,"акция, когда человек или группа привлекаются к конкретной работе",AI
9245,страхование по безработице,"страховка от безработицы, обычно обязательная для работников в немецкоязычных странах",AI
9246,прекращение работы,отказ работников выполнять свою работу,AI
9247,архипелаг,область моря с множеством островов,AI
9248,наручные часы,"часы, закрепленные на ремешке",AI
9249,армянин,гражданин Армении,AI
9250,черта бедности,"уровень дохода, ниже которого невозможно обеспечить базовые потребности",AI
9251,артистика,"общее название выступлений в цирке, варьете и т. п.",AI
