id,translate,translate_description,source
501,передатчик,"устройство или лицо, отправляющее сигнал",AI
502,передача,радио- или телепередача,AI
503,сентябрь,девятый месяц года,AI
504,серия,упорядоченная последовательность событий,AI
505,шоу,зрелищная программа,AI
506,безопасность,состояние защищенности,AI
507,видимость,"то, что видно с определенной точки",AI
508,семь,число между шестью и восьмью,AI
509,сигнал,знак с определенным значением,AI
510,чувство,способность восприятия,AI
511,ситуация,совокупность текущих обстоятельств,AI
512,сиденье,место для сидения,AI
513,заседание,устное заседание суда,AI
514,сын,мужской потомок,AI
515,лето,самое теплое время года,AI
516,песня,музыкальная композиция,AI
517,солнце,"звезда, центр Солнечной системы",AI
518,воскресенье,день недели между субботой и понедельником,AI
519,тревога,чувство беспокойства,AI
520,Испания,государство в Южной Европе,AI
521,игра,деятельность ради удовольствия,AI
522,игрок,участник игры или спорта,AI
523,игровой день,день матчей,AI
524,острие,узкая верхняя часть,AI
525,спорт,физическая или интеллектуальная активность,AI
526,язык,способность говорить и общаться,AI
527,диктор,"человек, который говорит",AI
528,диктор,"женщина, которая говорит",AI
529,след,оставленный след,AI
530,государство,система управления людьми,AI
531,прокуратура,"орган, ведущий уголовное преследование",AI
532,стадион,крупное спортивное сооружение,AI
533,город,крупное поселение,AI
534,городской совет,муниципальный парламент,AI
535,район,часть города,AI
536,эстафета,единица или этап,AI
537,стойка,стояние или положение,AI
538,местоположение,место нахождения,AI
539,старт,начало действия,AI
540,вместо,замена; «на месте»,AI
541,Штефан,мужское имя,AI
542,должность,рабочее место,AI
543,фонд,учреждение для благотворительных целей,AI
544,голос,звук для общения,AI
545,настроение,эмоциональное состояние,AI
546,гордость,самоуважение,AI
547,стратегия,план действий,AI
548,отрезок пути,часть маршрута,AI
549,спор,острое столкновение интересов или мнений,AI
550,поток,"масса людей, информации, частиц или воды, движущаяся в направлении",AI
551,исследование,научное исследование,AI
552,час,"единица времени, одна двадцать четвертая суток",AI
553,Штутгарт,столица земли Баден‑Вюртемберг,AI
554,поиск,процесс нахождения нужного объекта,AI
555,зависимость,зависимость от веществ или деятельности,AI
556,сумма,результат сложения нескольких чисел,AI
557,система,"структура и совокупность объектов, объединенных принципом",AI
558,сцена,место действия драматического произведения,AI
559,деяние,"разовое действие, вызывающее добро или зло",AI
560,место преступления,"место, где совершено преступление",AI
561,команда,организация из нескольких людей с разными навыками,AI
562,техника,"овладение повторяемым, обучаемым навыком",AI
563,технология,наука о технике,AI
564,часть,элемент или часть целого,AI
565,участие,"вовлеченность, участие в чем‑то",AI
566,участник,"человек или группа, участвующие в событии",AI
567,темп,частота такта в музыке,AI
568,срок,"момент, когда что‑то происходит или должно произойти",AI
569,тест,проверка свойства или способности,AI
570,театр,сценическая площадка,AI
571,тема,смысловой центр,AI
572,циклон,область пониженного давления,AI
573,животное,"существо, не получающее энергию фотосинтезом и дышащее кислородом",AI
574,стол,предмет мебели с столешницей и ножками,AI
575,титул,название произведения или заголовок текста,AI
576,дочь,женский прямой потомок,AI
577,смерть,завершение процесса умирания,AI
578,тур,путешествие или путь с тем же началом и концом,AI
579,традиция,передача взглядов и поведения внутри группы,AI
580,тренер,"человек, обучающий спортсменов или команду",AI
581,тренировка,планомерные упражнения для улучшения навыков,AI
582,сон,"переживание, вызванное психической активностью во сне",AI
583,встреча,собрание людей или организаций для цели,AI
584,попадание,точное попадание в цель,AI
585,тренд,общая тенденция развития,AI
586,шаг,постановка ступни,AI
587,упрямство,упорное отстаивание своей позиции,AI
588,часы,прибор для измерения времени,AI
589,Украина,государство в Восточной Европе,AI
590,окружение,"совокупность природных, социальных и экономических условий",AI
591,опрос,опрос определенного числа людей,AI
592,отношения,общение с кем-то,AI
593,окрестность,территория вокруг места,AI
594,выручка,общая стоимость проданных товаров или услуг за период,AI
595,перевод,перевод чиновника на другую должность,AI
596,окружающая среда,среда обитания с влиянием на жизнь,AI
597,несчастный случай,"происшествие, при котором причиняется вред",AI
598,венгра,родительный падеж единственного числа от Ungar,AI
599,союз,объединение людей или организаций,AI
600,унтер,картинка в немецких картах между десяткой и обером,AI
601,предприятие,"организация, занимающаяся производством, торговлей или услугами",AI
602,предприниматель,владелец компании,AI
603,различие,несовпадение объектов или явлений,AI
604,исследование,подробное рассмотрение и проверка,AI
605,отпуск,предоставляемое работодателем свободное время,AI
606,причина,"предшествующий фактор, определяющий событие",AI
607,приговор,судебное решение,AI
608,отец,мужской родитель,AI
609,организатор,"лицо или организация, готовящая мероприятие",AI
610,мероприятие,организация и проведение события,AI
611,ответственность,обязанность отвечать за дело или человека,AI
612,союз,организация людей по общим интересам,AI
613,связь,"то, что соединяет",AI
614,запрет,строгое требование воздержаться от действия,AI
615,потребитель,"человек, покупающий и потребляющий товары",AI
616,подозрение,предположение без точных знаний,AI
617,клуб,организация людей с общими интересами,AI
618,процедура,способ выполнения чего‑то,AI
619,прошлое,"время, которое уже прошло",AI
620,сравнение,сопоставление объектов или идей,AI
621,поведение,"то, что человек делает и как",AI
622,продажа,акт продажи,AI
623,движение,"перемещение транспорта, людей, грузов или сообщений",AI
624,дорожное происшествие,инцидент в движении с ущербом,AI
625,ход,последовательность событий,AI
626,травма,повреждение ткани,AI
627,потеря,акт утраты,AI
628,версия,один из вариантов,AI
629,снабжение,обеспечение необходимым,AI
630,попытка,"проба, эксперимент",AI
631,защитник,"игрок обороны, мешающий игре соперника",AI
632,защита,оправдание или отражение критики,AI
633,договор,юридически обязательное соглашение,AI
634,доверие,уверенность в правильности действий или человека,AI
635,представитель,"человек, действующий от имени других",AI
636,администрация,организация и выполнение процессов в учреждениях,AI
637,видео,видеофильм или электронная последовательность кадров,AI
638,разнообразие,многообразие вещей или свойств,AI
639,четверка,число четыре,AI
640,подготовка,действие для обеспечения процесса,AI
641,инцидент,"необычное, часто негативное событие",AI
642,предварительная область,область или период перед чем‑то,AI
643,действия,определенный способ действовать,AI
644,проект,"то, что планируют осуществить",AI
645,прошлый год,предыдущий год,AI
646,предложение,"рекомендация, как поступить",AI
647,руководитель,лицо в руководстве компании,AI
648,представление,внутренний образ реальности,AI
649,преимущество,положительный аспект,AI
650,упрек,обвинительное высказывание,AI
651,рост,естественное увеличение организма,AI
652,прекращение огня,краткая пауза в боях,AI
653,телега,повозка на одном или нескольких осях,AI
654,выбор,решение между вариантами,AI
655,предвыборная борьба,агитация за голоса,AI
656,истина,"то, что действительно соответствует действительности",AI
657,лес,"большая площадь, покрытая деревьями",AI
658,вода,химическое соединение H₂O,AI
659,обмен,замена людей или предметов,AI
660,путь,простая дорога или тропа,AI
661,Рождество,праздник 25 декабря; в ряде стран 26 декабря тоже праздник,AI
662,мир,планета Земля,AI
663,произведение,результат труда; также деятельность над большим делом,AI
664,ценность,материальный эквивалент вещи,AI
665,запад,"сторона света, противоположная востоку",AI
666,соревнование,состязание участников в дисциплине,AI
667,сопротивление,способность не изменяться под воздействием,AI
668,Вена,столица Австрии,AI
669,ветер,направленное движение воздуха,AI
670,зима,время года между осенью и весной,AI
671,эффект,результат причины,AI
672,трактир,гостиница или ресторан,AI
673,знание,понимание фактов и информации,AI
674,неделя,период из 7 дней,AI
675,выходные,"конец недели, суббота и воскресенье",AI
676,благополучие,состояние хорошего самочувствия,AI
677,квартира,отдельное помещение для проживания,AI
678,шерсть,материал из шерсти животных,AI
679,слово,самостоятельная единица языка,AI
680,желание,стремление к чему‑то,AI
681,число,"числовое значение, количество",AI
682,десять,число десять,AI
