id,translate,translate_description,source
11901,комендантский час,время закрытия заведений,AI
11902,специалист,женщина-специалист,AI
11903,спецификация,точное описание характеристик,AI
11904,казино,заведение азартных игр,AI
11905,стукач,тайный информатор,AI
11906,максимальная ставка налога,высший процент налогообложения,AI
11907,спортивное ведомство,орган по вопросам спорта,AI
11908,спорттовар,товар для занятий спортом,AI
11909,спрей,"жидкость, распыляемая мелкими каплями",AI
11910,граффитчик,"человек, создающий граффити краской",AI
11911,боеголовка,часть боеприпаса со взрывчаткой,AI
11912,конкурист,всадник по прыжкам,AI
11913,Спутник,первый советский спутник,AI
11914,госархив,учреждение хранения документов,AI
11915,госслужащий,лицо с государственными полномочиями,AI
11916,враг государства,"человек, действующий против государства",AI
11917,чемпион страны,победитель национального первенства,AI
11918,национальное первенство,чемпионат страны,AI
11919,государственная премия,премия государства,AI
11920,госпредприятие,предприятие государства,AI
11921,прыжок с шестом,спорт с использованием шеста,AI
11922,обновление города,модернизация города,AI
11923,городской чемпионат,чемпионат на уровне города,AI
11924,план города,карта города,AI
11925,главный офис,основной офис компании,AI
11926,статуя,трехмерное изображение,AI
11927,преимущество места,условие конкурентоспособности,AI
11928,стартовый капитал,начальные средства,AI
11929,наместник,управляющий провинцией,AI
11930,ориентировка,описание разыскиваемого лица,AI
11931,крутой склон,резко обрывающийся склон,AI
11932,степь,обширная сухая равнина,AI
11933,стерео,стереофония,AI
11934,стереотип,упрощенное шаблонное мнение,AI
11935,Штеттин,немецкое название города Щецин,AI
11936,налоговый следователь,сотрудник по борьбе с уклонением,AI
11937,стилевое направление,конкретный стиль,AI
11938,сокращение,сжатие,AI
11939,заключенная,"женщина, отбывающая наказание",AI
11940,уголовная коллегия,орган судопроизводства,AI
11941,радиационная защита,меры защиты от излучения,AI
11942,контактный зоопарк,"зоопарк или его зона, где можно гладить животных",AI
11943,спорный вопрос,"вопрос, по которому нет согласия",AI
11944,упрямство,качество быть упрямым,AI
11945,султан,исламский титул правителя,AI
11946,симфонический оркестр,большой оркестр для классической музыки,AI
11947,синтез,построение сложного соединения из простых,AI
11948,систематика,планомерное изложение по классам и категориям,AI
11949,поднос,переносная плита с бортиком для подачи еды и напитков,AI
11950,ежедневная газета,ежедневная газета,AI
11951,талер,крупная серебряная монета с XVI века,AI
11952,танцевальный номер,короткое танцевальное выступление,AI
11953,танцевальный театр,театральная форма с танцем,AI
11954,книга в мягкой обложке,малый формат с мягкой обложкой,AI
11955,носовой платок,ткань для вытирания носа,AI
11956,пригодность,соответствие для функции или деятельности,AI
11957,технопарк,парк для технологических компаний,AI
11958,составная республика,относительно самостоятельная часть федерации,AI
11959,телефония,техника передачи речи на расстоянии,AI
11960,телекоммуникационная компания,компания в сфере телекоммуникаций,AI
11961,телевидение,средство передачи изображения и звука,AI
11962,теннисный турнир,соревнование по теннису,AI
11963,термин,слово специального языка области,AI
11964,театральный вечер,событие вечернего спектакля,AI
11965,тематический парк,парк развлечений с темами,AI
11966,тинг,германское народное и судебное собрание,AI
11967,Того,государство в Западной Африке,AI
11968,турист‑лыжник,"человек, совершающий горные походы, часто на лыжах",AI
11969,туристика,"организованные путешествия, трафик туристов",AI
11970,спортивный костюм,двухчастная спортивная одежда,AI
11971,тренировочная программа,план регулярных упражнений или тренировочных сессий,AI
11972,пункт повестки,предмет обсуждения на собрании,AI
11973,трансплантация,изъятие и пересадка органа другому живому существу,AI
11974,теплица,сооружение для выращивания растений,AI
11975,парниковый газ,"газ, ответственный за парниковый эффект",AI
11976,пьяница,"человек, регулярно пьющий алкоголь в больших количествах",AI
11977,тролль,сказочное злое существо-гигант или карлик,AI
11978,Тунис,столица Туниса,AI
11979,строительство туннелей,строительство туннелей,AI
11980,тюрбан,головной убор из намотанного платка,AI
11981,накидка,верхняя одежда без рукавов,AI
11982,контур,внешняя линия границы объекта,AI
11983,экологическая осознанность,внимание к важности сохранения природы,AI
11984,неузнаваемость,"состояние, когда что‑то нельзя распознать",AI
11985,руководство компании,управление компанией,AI
11986,предприятие,деятельность с определенной целью,AI
11987,сбор подписей,акция по сбору подписей,AI
11988,следственный судья,судья по расследованиям,AI
11989,подводная часть,область под поверхностью воды,AI
11990,поиск причин,исследование причин явлений,AI
11991,формула приговора,краткая часть приговора с решением,AI
11992,первобытность,ранний этап развития Земли,AI
11993,неистовство,"бурная, темпераментная напористость",AI
11994,бархат,самт,AI
11995,обеднение,потеря финансовых и иных средств,AI
11996,озлобление,"действие, делающее человека озлобленным",AI
11997,расширение,увеличение ширины,AI
11998,касса клуба,хранилище денег клуба,AI
11999,манера поведения,"то, как человек себя ведет",AI
12000,транспортная доступность,связь с транспортом,AI
