id,translate,translate_description,source
6301,сторонник,"человек или организация, поддерживающая дело",AI
6302,отравление,вред от принятия яда,AI
6303,торговый зал,помещение для продажи товаров,AI
6304,интенсивность движения,плотность или объем трафика,AI
6305,дорожная обстановка,текущая ситуация в движении,AI
6306,транспортное предприятие,"компания, осуществляющая перевозки",AI
6307,клевета,очернение ложными заявлениями,AI
6308,передышка,короткий отдых,AI
6309,расточительство,ненужный расход,AI
6310,оборонная политика,политические меры по защите страны,AI
6311,высший административный суд,верховный административный суд,AI
6312,родство,факт родственных отношений,AI
6313,отказ,отказ от желаемого,AI
6314,осуществление,воплощение в реальность,AI
6315,народная инициатива,инструмент внесения закона в парламент,AI
6316,народная речь,"разговорная, народная речь",AI
6317,народная музыка,традиционная музыка и песни народов,AI
6318,волейбольный мяч,мяч для игры в волейбол,AI
6319,прямое попадание,попадание точно в цель,AI
6320,профилактика,"предотвращающие меры, особенно болезней",AI
6321,уровень прошлого года,уровень предыдущего года,AI
6322,значение прошлого года,показатель прошлого года,AI
6323,умысел,намеренное совершение,AI
6324,предписание,обязательная инструкция,AI
6325,предупреждение,заранее сообщенная угроза,AI
6326,вооруженное насилие,насильственное применение оружия,AI
6327,поражение на выборах,проигрыш на выборах,AI
6328,победитель выборов,"тот, кто победил",AI
6329,сохранение,поддержание в целости,AI
6330,лист ожидания,список ожидающих,AI
6331,водопад,падение воды с высоты,AI
6332,гидроэнергия,энергия движения воды,AI
6333,Водолей,знак зодиака с 21 января по 19 февраля,AI
6334,уровень воды,высота воды в реках и озерах,AI
6335,водонапорная башня,сооружение для хранения воды и давления,AI
6336,ваттовое море,приливно‑отливная зона побережья,AI
6337,первопроходец,"человек, прокладывающий путь другим",AI
6338,уход,удаление с места,AI
6339,указатель,"знак, показывающий путь",AI
6340,рождественский праздник,25 или 26 декабря,AI
6341,виноградарство,выращивание лозы для вина,AI
6342,дальновидность,широкий взгляд и предвидение,AI
6343,дальнозоркость,свободный взгляд на большое расстояние,AI
6344,первая в мировом рейтинге,спортсменка №1 в рейтинге,AI
6345,конкурентное преимущество,преимущество над соперниками,AI
6346,соперничество,соревнование между сторонами,AI
6347,враг,"человек, активно противостоящий",AI
6348,перерождение,начало новой жизни после смерти,AI
6349,колыбель,"кроватка для младенца, которую качают",AI
6350,викинг,представитель северного германского племени,AI
6351,дикое место,территория обитания диких животных,AI
6352,спячка,состояние зимнего сна животных,AI
6353,спортсмен‑зимник,спортсмен зимних видов,AI
6354,экономическая мощь,производительная сила экономики,AI
6355,экономический регион,территория с общими экономическими связями,AI
6356,жилой квартал,часть города с жильем,AI
6357,деревянная клюшка,клюшка с деревянной головой,AI
6358,Вормс,город в Рейнланд‑Пфальце,AI
6359,дословный текст,точная форма высказывания,AI
6360,юань,валюта КНР,AI
6361,платежное средство,"то, чем можно платить",AI
6362,художник,"человек, рисующий изображения",AI
6363,указательный палец,второй палец руки между большим и средним,AI
6364,промежуток времени,определенный отрезок времени,AI
6365,скипетр,символ власти монарха,AI
6366,мишень,объект для стрельбы,AI
6367,процентная ставка,"процент, выражающий цену капитала",AI
6368,цирковой шатер,большой шатер цирка,AI
6369,лимонный сок,сок из лимонов,AI
6370,неприемлемое требование,"дерзость, нечто неприемлемое",AI
6371,собрание,встреча людей,AI
6372,встреча,столкновение людей,AI
6373,пас,направленная передача мяча,AI
6374,доставка,вручение отправления,AI
6375,приток,движение к цели,AI
6376,вынужденная пауза,непроизвольная пауза из‑за внешних обстоятельств,AI
6377,двухколесное средство,"транспорт с двумя колесами, например велосипед или мотоцикл",AI
6378,лук,съедобное культурное растение семейства луковых,AI
6379,близнец,один из двух одновременно развивавшихся эмбрионов и детей,AI
6380,рынок сбыта,"рынок, где продаются товары и услуги",Ilia
6381,заключение перед депортацией,содержание под стражей перед высылкой человека в другую страну,Ilia
6382,начальница отдела,"женщина, которая в учреждении или компании руководит подразделением, отделом",AI
6383,отток,"уход/уезд из места, клуба, страны и т. п.",AI
6384,публичное оскорбление,публичное словесное или письменное нападение либо обвинение,AI
6385,приобретение,покупка компании или долей для получения контроля над этой компанией,AI
6386,неделя акций,неделя с акциями.,AI
6387,сигнализация,"устройство, которое при срабатывании подает сигнал тревоги (обычно для сообщения о взломе)",AI
6388,аллергик,"человек, страдающий аллергией",AI
6389,дом престарелых,"учреждение, где пожилые люди живут и при необходимости получают уход и заботу",AI
6390,частичная занятость перед пенсией,"период перед началом пенсии, когда при сниженной оплате работают только половину обычного времени",AI
6391,амбиция,"честолюбие, стремление к большему",AI
6392,амфетамин,"синтетическое средство, стимулирующее центральную нервную систему и используемое как наркотик",AI
6393,ананас,тропический фрукт одноименного растения,AI
6394,начальный период,"отрезок времени, когда что-то начинается",AI
6395,заход на посадку,посадка самолета (или летающего существа),AI
6396,выгон,"небольшая свободная центральная площадь в деревне, обычно луг или пастбище общего пользования",AI
6397,закупка,приобретение ценностей,AI
6398,облигация,процентная ценная бумага; предприятие или государство занимает деньги у публики под проценты,AI
6399,адрес,"полные данные: страна, город, улица, дом — где можно найти человека или учреждение",AI
6400,заражение,передача болезни,AI
