id,translate,translate_description,source
3101,семейный врач,"врач, к которому обращаются в первую очередь",AI
3102,Гавайи,"штат США, состоящий из островов",AI
3103,святая,"женщина, почитаемая как святая",AI
3104,излечение,медицинские меры для преодоления болезни,AI
3105,яркость,достаточная или высокая сила света,AI
3106,светлых,род. падеж мн. числа от Helles,AI
3107,рубашка,"верхняя одежда для туловища, особенно мужская",AI
3108,претендент,"человек, бросающий вызов",AI
3109,очаг,центральное место для огня и готовки,AI
3110,жизнь,жизненная сила,AI
3111,инфаркт миокарда,омертвение участка сердечной мышцы из‑за прекращения кровотока,AI
3112,средство,"то, что помогает сделать дело легче",AI
3113,благотворительная организация,"организация, оказывающая помощь в ЧС",AI
3114,препятствие,"то, что мешает продвижению",AI
3115,олень,"жвачное животное с рогами, живущее в лесах",AI
3116,история,сборник прошлых событий; мировая история,AI
3117,высотка,здание с множеством этажей,AI
3118,хомбург,элегантная фетровая шляпа для мужчин с немного загнутыми полями и вмятиной посередине,AI
3119,оммаж,мероприятие или произведение как дань уважения или вдохновения,AI
3120,идентифицирование,идентификация или отождествление; процесс распознавания,AI
3121,еж,колючее млекопитающее из семейства ежовых,AI
3122,икона,культовый образ в православных церквях византийского обряда,AI
3123,иллюзия,"то, что кажется реальным; обман",AI
3124,перекус,краткий прием пищи вне основных трапез,AI
3125,Индонезия,государство в Юго-Восточной Азии,AI
3126,уровень инфляции,"процент, показывающий величину инфляции",AI
3127,вступление в силу,"процесс, когда правило становится действующим",AI
3128,арбитражный управляющий,назначенное судом лицо для управления банкротством,AI
3129,интендант,"художественный руководитель оперы, театра или радиостанции",AI
3130,отделение интенсивной терапии,больничное отделение для пациентов в опасном для жизни состоянии,AI
3131,взаимодействие,взаимное влияние участников или систем,AI
3132,интервенция,вмешательство ранее не участвующей стороны в конфликт,AI
3133,ирония,скрытая насмешка с разницей между буквальным и истинным смыслом,AI
3134,изоляция,материал с высоким сопротивлением электрическому току или теплопотерям,AI
3135,джекпот,общий игровой банк,AI
3136,сравнение по годам,сравнение значения одного года со значением другого,AI
3137,жасмин,"декоративный куст с желтыми, белыми или розовыми цветками",AI
3138,косяк,"сигарета, скрученная с гашишем или марихуаной",AI
3139,Иордания,государство на Ближнем Востоке,AI
3140,еврей,"человек, исповедующий иудаизм",AI
3141,младший,сын владельца фирмы,AI
3142,юрист,"человек, изучавший право",AI
3143,Камбоджа,государство в Юго-Восточной Азии,AI
3144,канцелярия,"офис учреждения, адвоката или нотариуса",AI
3145,капитализм,экономический строй с частной собственностью и производством для рынка,AI
3146,капитуляция,признание поражения в войне,AI
3147,конец карьеры,завершение профессионального пути,AI
3148,Казахстан,государство в Центральной Азии,AI
3149,защита от катастроф,комплекс мер по защите людей и среды при катастрофах,AI
3150,покупательная способность,"способность населения платить, выраженная доходом",AI
3151,залог,согласованное обеспечение,AI
3152,Кения,государство в Восточной Африке,AI
3153,хан,титул монгольского или тюркского правителя,AI
3154,киловатт-час,"единица работы и энергии, равная 1000 ватт-часам",AI
3155,детская коляска,коляска для перевозки детей,AI
3156,свалка,мусорная свалка или отвал,AI
3157,класс,комната для занятий,AI
3158,пивная,простая таверна,AI
3159,травма колена,"повреждение, затрагивающее колено",AI
3160,коалиционный комитет,неформальный орган из членов правительства и партий коалиции,AI
3161,капуста,овощное растение семейства крестоцветных,AI
3162,колонка,полоса печатного текста,AI
3163,комитет,руководящий комитет,AI
3164,командование,власть отдавать приказы,AI
3165,комиссар,уполномоченный правительства,AI
3166,муниципальная политика,политическая деятельность на уровне общины,AI
3167,компонент,элемент и часть целого,AI
3168,композитор,"человек, создающий музыкальные произведения",AI
3169,конфронтация,противопоставление вещей или людей,AI
3170,конкурент,"человек, преследующий ту же цель",AI
3171,консолидация,"укрепление, стабилизация",AI
3172,координация,согласование действий,AI
3173,корзина,плетеный открытый контейнер,AI
3174,электростанция,"техническое предприятие, где вырабатывают электричество",AI
3175,лавочник,"человек, владеющий маленькой лавкой",AI
3176,кран,устройство с подъемной стрелой для перемещения грузов,AI
3177,больная,"женщина, которая больна",AI
3178,скорая помощь,автомобиль для перевозки больных или раненых,AI
3179,гофрировка,ткань с волнами или складками,AI
3180,онкологическое заболевание,"болезненный процесс, вызванный раковыми клетками",AI
3181,кровообращение,циркуляция крови в организме,AI
3182,районный город,"город, где находятся власти округа",AI
3183,Крит,остров в Греции,AI
3184,разрыв крестообразной связки,частичный или полный разрыв крестообразной связки,AI
3185,начало войны,момент начала войны,AI
3186,государственный министр культуры,министр культуры на уровне государства,AI
3187,медь,"красный пластичный металл, хороший проводник",AI
3188,поцелуй,прикосновение губ к губам или другим частям тела,AI
3189,ярлык,"этикетка, наклейка с информацией о продукте",AI
3190,складской зал,большой зал для хранения,AI
3191,хранение,процесс складирования,AI
3192,земельный советник,член правительства земли в Австрии,AI
3193,соотечественник,житель одной страны,AI
3194,листва,совокупность листьев деревьев и кустарников,AI
3195,лидер,ведущая команда или спортсмен,AI
3196,продолжительность жизни,длительность жизни от рождения до смерти,AI
3197,дело жизни,совокупный труд или достижение человека,AI
3198,кожа,материал из выделанной шкуры,AI
3199,пустующее помещение,незанятое арендуемое помещение,AI
3200,тело умершего,тело покойного,AI
