id,translate,translate_description,source
6501,сценарист,автор сценария,AI
6502,кровообращение,обеспечение органов кровью,AI
6503,транзитный трафик,транзитный транспорт,AI
6504,угловая колонна,столб на углу здания,AI
6505,нержавеющая сталь,легированная или нелегированная сталь с низким содержанием серы и фосфора,AI
6506,Эдем,райское место,AI
6507,знак отличия,наградной знак,AI
6508,клятва,торжественное подтверждение обещания или заявления,AI
6509,рвение,"усердие, стремление к цели",AI
6510,владелец,"человек, являющийся собственником",AI
6511,созыв,приглашение на собрание,AI
6512,подача,подача документов или заявлений,AI
6513,деление,разделение вещей или людей,AI
6514,ледовая арена,зал для ледовых видов спорта,AI
6515,электродвигатель,"машина, преобразующая электрическую энергию в механическую",AI
6516,родительское пособие,гос. выплата родителям при уходе за ребенком,AI
6517,эмансипация,освобождение от зависимостей и обретение самостоятельности,AI
6518,эмир,"арабский титул для князя, принца или военачальника",AI
6519,заключительная фаза,"последняя часть периода, отмечающая завершение развития",AI
6520,производство энергии,"преобразование форм энергии в полезные виды (тепло, электричество)",AI
6521,источник энергии,возможность использовать форму энергии,AI
6522,энергетика,совокупность экономической деятельности по обеспечению энергии,AI
6523,исследователь,"человек, ищущий что‑то неизвестное",AI
6524,история возникновения,"развитие, которое привело к появлению чего‑то",AI
6525,сотрудничество в развитии,сотрудничество в целях помощи развитию,AI
6526,генетический материал,совокупность наследственной информации в ДНК,AI
6527,освежение,"действие, снимающее усталость, и его результат",AI
6528,задержание,арест разыскиваемого/беглого,AI
6529,достижение,"результат, добытый с трудом",AI
6530,вручение,формальная передача,AI
6531,пристройка,строительство для расширения,AI
6532,сущность,"самый ядро, суть вещи",AI
6533,установление,"создание, учреждение чего‑то",AI
6534,выборы в Европарламент,выборы членов Европейского парламента,AI
6535,крайний случай,предельный случай,AI
6536,специализированный журнал,журнал с материалами по определенной области,AI
6537,специализированная торговля,"торговля, специализирующаяся на определенных направлениях",AI
6538,специалист,"человек, специально обученный для своей области работы",AI
6539,смена расписания,замена действующего расписания на новое,AI
6540,автошкола,учреждение для обучения поведению на дорогах и получения прав,AI
6541,слабость,"предпочтение, склонность, слабость к чему‑то",AI
6542,фальшивые деньги,незаконно изготовленные монеты или банкноты,AI
6543,бабочка,представитель богатого видами отряда насекомых,AI
