id,translate,translate_description,source
13801,вред здоровью,ущерб здоровью,AI
13802,гетто,"район, где еврейское население было отделено стенами",AI
13803,коммерческое предприятие,"предприятие, ведущее деятельность ради прибыли",AI
13804,лидер профсоюза,руководитель профсоюза,AI
13805,член профсоюза,"человек, состоящий в профсоюзе",AI
13806,съезд профсоюза,собрание членов профсоюза,AI
13807,тяжелоатлет,"человек, занимающийся тяжелой атлетикой",AI
13808,фиксация прибыли,реализация прибыли,AI
13809,токсичное вещество,ядовитое химическое соединение или смесь,AI
13810,кульминация,"то, что особенно впечатляет",AI
13811,звездный час,период пика возможностей,AI
13812,гласность,политическая открытость в СССР середины 1980‑х,AI
13813,золотой запас,финансовый резерв из золота,AI
13814,окопная война,бой в траншеях,AI
13815,поздравляющий,"человек, выражающий поздравления",AI
13816,пограничник,часовой на границе,AI
13817,пограничный солдат,"солдат, несущий службу на границе",AI
13818,пограничные войска,войска для охраны границы,AI
13819,гримаса,намеренно искаженное выражение лица,AI
13820,умственные способности,когнитивные способности,AI
13821,фундамент,нижняя несущая часть сооружения,AI
13822,базовое знание,основные знания по теме,AI
13823,фундаментная стенка,"часть кладки в земле, на которой стоит здание",AI
13824,базовое значение,базовое значение,AI
13825,основные черты,важнейшие основные пункты,AI
13826,гранж,"рок‑музыка, возникшая на северо‑западе США в 1980‑х",AI
13827,работа в группе,работа в группе,AI
13828,партизан,"участник отряда, ведущего партизанскую войну",AI
13829,хабилитация,"высшая вузовская квалификация, подтверждающая право преподавания",AI
13830,торговые отношения,связи для продажи/покупки товаров и услуг,AI
13831,рукоприкладство,физическая стычка,AI
13832,наручник,стальной запираемый браслет на запястья,AI
13833,хэппенинг,импровизированное событие с участием зрителей,AI
13834,Хараре,столица Зимбабве,AI
13835,хардкор,"жесткая, экстремальная форма",AI
13836,гармониум,"клавишный инструмент с язычками, звучащими от воздуха",AI
13837,доспех,рыцарская броня для защиты в бою,AI
13838,палаш,шпага XVII века с двумя лезвиями для рубки,AI
13839,центральный союз,центральное объединение,AI
13840,обсуждение бюджета,встреча политиков для обсуждения бюджета,AI
13841,подъем,перемещение снизу вверх,AI
13842,войско,часть действующих вооруженных сил,AI
13843,интенсивность,сильная интенсивность процесса,AI
13844,Армия спасения,христианская свободная церковь с сильной социальной деятельностью,AI
13845,выдача героина,контролируемая выдача героина,AI
13846,подсобный рабочий,человек без специального образования,AI
13847,гуманитарный груз,товары для поддержки нуждающихся,AI
13848,гуманитарная поставка,поставка предметов помощи адресатам,AI
13849,задний корпус,часть здания позади основного,AI
13850,выпускник вуза,"человек, окончивший вуз",AI
13851,закон о вузах,"закон, регулирующий высшие учебные заведения",AI
13852,пиковая фаза,"пик, период максимальной производительности",AI
13853,гость отеля,"человек, проживающий в отеле",AI
13854,хуба,"историческая мера земли, достаточная для содержания семьи",AI
13855,поклонение,знак преданности,AI
13856,проститутка,"женщина, оказывающая сексуальные услуги за деньги",AI
13857,гимн,торжественная хвалебная песнь,AI
13858,ипотечный банк,"банк, основной деятельностью которого являются ипотечные кредиты",AI
13859,ибис,различные птицы из подсемейства ибисов семейства Threskiornithidae,AI
13860,идеалист,сторонник идеализма,AI
13861,идиома,своеобразная речь группы людей,AI
13862,впечатление,"ощущение, полученное чувствами или эмоциями",AI
13863,импрессионист,представитель импрессионизма,AI
13864,индио,коренной житель Латинской Америки,AI
13865,несдержанность,умышленное разглашение личной или секретной информации,AI
13866,индивидуалист,"человек, требующий большой самостоятельности в мыслях и действиях",AI
13867,индустриальное общество,"общество, главным образом определяемое промышленностью",AI
13868,индустриальное государство,высокоразвитое государство с значимой для экономики промышленностью,AI
13869,инфаркт,омертвение ткани из-за недостатка кислорода вследствие плохого или прекращенного кровотока,AI
13870,информационное общество,общество с фокусом на информации,AI
13871,инициатор,"человек, который начинает что-то",AI
13872,внутренняя пресса,пресса страны,AI
13873,инструкция,"руководство, чтобы сделать кого-то знакомым с новым",AI
13874,инструменталист,"человек, который профессионально играет на инструменте",AI
13875,Интеррегио,бывшая категория поездов,AI
13876,инцест,половая связь между ближайшими кровными родственниками,AI
13877,смена тысячелетия,переход в новое тысячелетие,AI
13878,жалюзи,оконный светозащитный механизм с ламелями,AI
13879,жаргон,особая манера речи определенных социальных или профессиональных групп,AI
13880,джоггинг,легкий равномерный бег как вид спорта,AI
13881,иорданец,гражданин Иордании,AI
13882,молодежная музыка,музыка подростков или для подростков,AI
13883,югослав,бывший гражданин Югославии,AI
13884,молодой фермер,молодой земледелец,AI
13885,детская группа,детская или молодежная группа,AI
13886,молодой социалист,юный социалист,AI
13887,младшая,дочь владельца фирмы,AI
13888,сенатор по юстиции,"сенатор, отвечающий за правовые вопросы",AI
13889,спикер по юстиции,представительница по вопросам юстиции,AI
13890,член кабинета,член правительственного кабинета,AI
13891,переформирование кабинета,перестановки в составе правительства,AI
13892,кади,судья в некоторых арабских государствах,AI
13893,калейдоскоп,"игрушка-трубка с зеркалами, создающая симметричные узоры",AI
13894,калиф,"преемник пророка Мухаммеда, глава мусульманской общины",AI
13895,калория,количество тепла для повышения температуры 1 г воды на 1 °C,AI
13896,боевые действия,сознательное участие в текущем бою,AI
13897,боевое отравляющее вещество,"вещество, применяемое в войнах и опасное для людей",AI
13898,каннибал,"человек, питающийся человеческим мясом",AI
13899,каноист,"человек, занимающийся каноэ",AI
13900,доход от капитала,"прибыль от вложений, например проценты или дивиденды",AI
