id,translate,translate_description,source
7001,нетерпение,недостаток терпения ждать,AI
7002,неприятность,неприятность или досада,AI
7003,неравное обращение,разный подход к людям,AI
7004,неясность,состояние неконкретности,AI
7005,предплечье,часть руки между локтем и кистью,AI
7006,целостность,состояние без повреждений,AI
7007,период отпусков,"время, когда берут отпуск",AI
7008,транспорт,"транспортное средство, часто пренебрежительно",AI
7009,вентилятор,"устройство, перемещающее воздух вращением лопастей",AI
7010,календарь мероприятий,календарь мероприятий,AI
7011,обязательность,свойство быть обязательным,AI
7012,порча,становление пищи непригодной,AI
7013,клубная жизнь,совокупность активностей клуба,AI
7014,период сравнения,временной промежуток для сравнения,AI
7015,модель поведения,повторяющийся образец поведения,AI
7016,позиция в переговорах,позиция при переговорах,AI
7017,транспортная политика,политические меры в сфере транспорта,AI
7018,костюм,одежда для перевоплощения,AI
7019,уменьшение,"изменение, делающее объект меньше",AI
7020,травматическое невезение,невезение из‑за травм,AI
7021,розыгрыш,процедура определения выигрышей по билетам,AI
7022,процедура согласования,заявление кантона или группы по проекту закона,AI
7023,слияние,процесс слияния,AI
7024,вопрос доверия,политический инструмент проверки поддержки правительства,AI
7025,загрязнение,состояние или процесс загрязнения,AI
7026,путаница,принятие одного за другое,AI
7027,просрочка,задержка в исполнении обязательств,AI
7028,кузен,сын брата отца,AI
7029,видеоконференция,совещание с видео и аудио связью,AI
7030,видеоигра,игра на приставке или компьютере,AI
7031,виньетка,картинный стикер,AI
7032,фиолетовый,название фиолетового цвета,AI
7033,витрина,стеклянный шкаф,AI
7034,референдум,голосование всех граждан по важному вопросу,AI
7035,народное решение,референдум по законопроекту,AI
7036,полная борода,борода на всем лице и подбородке,AI
7037,доверенность,полномочие действовать от имени другого,AI
7038,право первоочередной покупки,преимущественное право купить перед другими,AI
7039,роль первопроходца,"позиция того, кто идет первым",AI
7040,бдительность,внимательное наблюдение,AI
7041,воскресенье выборов,"день выборов, обычно в воскресенье",AI
7042,избирательный бюллетень,форма для отметки голоса,AI
7043,вальс,танец в размере три четверти,AI
7044,щека,внешняя часть щеки,AI
7045,температура воды,температура воды,AI
7046,потребление воды,расход воды,AI
7047,метелка,приспособление для удаления пыли,AI
7048,пруд,небольшое стоячее водоем,AI
7049,Рождество,ночь с 24 на 25 декабря и праздник 25 декабря,AI
7050,рождественское торжество,празднование Рождества,AI
7051,рождественский подарок,подарок на Рождество,AI
7052,рождественский день,25 или 26 декабря,AI
7053,всемирная выставка,международная выставка достижений,AI
7054,Всемирный банк,"организация, созданная для восстановления после ВМВ",AI
7055,всемирная история,история всех народов и культур,AI
7056,культурное наследие,"культурные объекты, охраняемые ЮНЕСКО",AI
7057,мировая держава,государство с глобальным влиянием,AI
7058,титул чемпиона мира,звание чемпиона мира,AI
7059,рекламная кампания,интенсивная публичная реклама,AI
7060,рекламный ролик,короткая аудио‑ или видеореклама,AI
7061,рекламная шумиха,интенсивное привлечение внимания,AI
7062,виски,алкогольный напиток из солода,AI
7063,венка,жительница Вены,AI
7064,кабан,дикая форма домашней свиньи,AI
7065,зимний спорт,спортивные занятия зимой,AI
7066,экономист‑ученый,ученый в области экономики,AI
7067,ученая,женщина‑ученый,AI
7068,водка,крепкий спиртной напиток,AI
7069,благосклонность,положительное отношение,AI
7070,жилая застройка,застройка жильем,AI
7071,список желаний,лист с перечнем желаний,AI
7072,Загреб,столица Хорватии,AI
7073,узда,приспособление для управления животным,AI
7074,затраты времени,"время, необходимое для дела",AI
7075,новейшая история,"история, пережитая современниками",AI
7076,палаточный лагерь,временное поселение из палаток,AI
7077,свидетельские показания,"сообщение, данное свидетелем",AI
7078,пункт назначения,"место, выбранное целью",AI
7079,процент,плата за пользование капиталом,AI
7080,коса,сплетенные пряди волос,AI
7081,пристройка,добавленная часть здания,AI
7082,разведение,контролируемое разведение растений или животных,AI
7083,тягач,моторное средство для буксировки,AI
7084,цех,профессиональная группа,AI
7085,ингредиент,составная часть блюда,AI
7086,слишком много,чрезмерное количество,AI
7087,принудительный труд,"работа, к которой заставляют под угрозой наказания",AI
7088,целевой союз,объединение общин для совместного выполнения коммунальных задач,AI
7089,цинизм,"мировоззрение, принижающее ценности других",AI
7090,искатель приключений,"человек, который ищет/переживает опасные вызовы",Ilia
7091,отрасль обращения с отходами,"совокупность предприятий и компаний, которые перерабатывают отходы в вторсырье и сортируют/утилизируют мусор",Ilia
7092,выходное пособие/возмещение,компенсационная выплата при уходе с рабочего места,Ilia
7093,вывоз/отгрузка,"отвоз, транспортировка чего-либо",Ilia
7094,абитур,"выпускной экзамен в старшей школе, успешная сдача которого дает право на обучение в вузе",Ilia
7095,итоговый отчет,"последний отчет, в котором сообщаются все собранные к настоящему моменту знания",Ilia
7096,аграрная политика,"политика, связанная с сельским хозяйством",AI
7097,аятолла,почетный титул духовных лиц,AI
7098,акционизм,чрезмерное развертывание множества активностей без надобности,AI
7099,Александрия,город в Египте.,AI
7100,панацея,(не существующее) лекарство от всех возможных болезней,AI
