id,translate,translate_description,source
7601,регби,командная игра с овальным мячом,AI
7602,руна,древний германский знак письма,AI
7603,горка,сооружение для скатывания,AI
7604,специалист,"сотрудник, ведущий определенный участок",AI
7605,сафари,поездка по Африке для охоты или наблюдения,AI
7606,сага,древнеисландский прозаический рассказ,AI
7607,гол сезона,"попадание или гол, сделанный в сезон",AI
7608,пиджак,мужская верхняя одежда с пуговицами,AI
7609,соленая вода,вода с растворенной солью,AI
7610,квашеная капуста,"капуста, заквашенная молочной кислотой",AI
7611,шейх,глава семьи или племени,AI
7612,прожекторный свет,свет от прожекторов,AI
7613,робость,робкая сдержанность,AI
7614,арбитраж,частный суд с силой судебного решения,AI
7615,спальное место,место для сна,AI
7616,грязевая битва,игра на грязной поверхности,AI
7617,поражение,поражение (как Niederlage),AI
7618,надувная лодка,лодка с надувным корпусом,AI
7619,ущелье,узкий и крутой разлом в долине,AI
7620,заключительная треть,последняя треть,AI
7621,морда,выступающая часть морды животных,AI
7622,снюс,вдыхание вещества через нос,AI
7623,работа школы,функционирование школы,AI
7624,уровень долга,размер долга,AI
7625,должник,"лицо или организация, которые должны деньги",AI
7626,травма плеча,повреждение плеча,AI
7627,перестрелка,обмен выстрелами,AI
7628,защитная зона,зона безопасности,AI
7629,ласточка,певчая птица семейства ласточек,AI
7630,шведка,гражданка Швеции,AI
7631,невестка,жена сына или дочери,AI
7632,парусная лодка,лодка на ветровой тяге,AI
7633,мыло,моющее средство,AI
7634,секта,"малое религиозное сообщество, отделившееся",AI
7635,самообраз,представление о себе,AI
7636,сомнения в себе,неуверенность в своих действиях,AI
7637,последовательность,ряд сходных элементов,AI
7638,гарантия безопасности,обещание защиты,AI
7639,превентивное заключение,заключение после срока для защиты общества,AI
7640,сито,предмет с отверстиями для просеивания,AI
7641,силуэт,контур на фоне,AI
7642,симфония,крупное оркестровое произведение,AI
7643,горнолыжная трасса,склон для спуска на лыжах,AI
7644,конспект,записанный текст или конспект,AI
7645,срочная программа,программа немедленных мер,AI
7646,солдат,женщина-военнослужащая,AI
7647,спецпосланник,посланник по особым задачам,AI
7648,спецкомиссия,комиссия для конкретной задачи,AI
7649,солнечный ожог,ожог кожи от солнца,AI
7650,социальная работа,помощь в сложных жизненных ситуациях,AI
7651,социальный работник,женщина-специалист по соцпомощи,AI
7652,социал-демократ,женщина-сторонник социал-демократии,AI
7653,социальный партнер,участник социального партнерства,AI
7654,социальная сфера,совокупность соцучреждений,AI
7655,спагетти,длинные тонкие макароны,AI
7656,Спарта,древний город в Греции,AI
7657,жестянщик,мастер по металлу,AI
7658,отражение,изображение в зеркале,AI
7659,игровое сообщество,группа для совместной игры,AI
7660,паук,маленькое восьминогое животное,AI
7661,шпион,тайный наблюдатель,AI
7662,спортсоюз,объединение спортивных организаций,AI
7663,употребление языка,использование языка,AI
7664,полтергейст,необъяснимый тревожный феномен,AI
7665,государственный совет,совет при государстве,AI
7666,госпереворот,насильственный переворот,AI
7667,межгосударственный договор,договор между государствами,AI
7668,начальник штаба,руководитель штаба,AI
7669,городской архив,хранилище документов города,AI
7670,городская автострада,автомагистраль в городе,AI
7671,район города,часть города,AI
7672,граница города,территориальная граница,AI
7673,городской дом,городское здание,AI
7674,сталелитейный завод,завод по производству стали,AI
7675,тропа,узкая дорога в горах,AI
7676,каменный век,доисторический период каменных орудий,AI
7677,смерть,устар. форма «умирание»,AI
7678,колядующие «три короля»,"дети в образе волхвов, поют и собирают пожертвования",AI
7679,обсерватория,место для наблюдения космоса,AI
7680,налоговая политика,политика в области налогов,AI
7681,сапог,обувь с высоким голенищем,AI
7682,молчание,воздержание от речи,AI
7683,уголовный суд,суд по уголовным делам,AI
7684,состав преступления,юридические признаки преступления,AI
7685,защитник,"адвокат, представляющий обвиняемого",AI
7686,исполнение наказания,отбывание наказания,AI
7687,сеть маршрутов,совокупность маршрутов,AI
7688,исполнитель на струнных,"человек, играющий на струнном инструменте",AI
7689,линия электропередачи,электрическая проводящая линия,AI
7690,жилая комната,отапливаемая комната,AI
7691,километр в час,километр в час,AI
7692,кобыла,самка лошади или верблюдовых,AI
7693,болото,мелководье со стоячей водой и растительностью,AI
7694,суши,японское блюдо из риса и сырой рыбы,AI
7695,симбиоз,совместная жизнь организмов к взаимной выгоде,AI
7696,синдром,совокупность симптомов заболевания,AI
7697,синоним,"слово, равное по значению другому в контексте",AI
7698,смена системы,переход к другой системе,AI
7699,пункт повестки,пункт повестки дня,AI
7700,тайфун,тропический циклон в северо‑западной части Тихого океана,AI
