id,translate,translate_description,source
4901,дорожный знак,официальный знак или разметка для регулирования движения,AI
4902,издатель,"человек, ведущий издательство",AI
4903,перерыв из‑за травмы,перерыв из‑за травмы,AI
4904,помолвка,обещание вступить в брак,AI
4905,избежание,намеренное избегание,AI
4906,аренда,предоставление во временное пользование за плату,AI
4907,допрос,опрос лица по фактам властями,AI
4908,вернисаж,открытие выставки в узком кругу,AI
4909,Верона,город в Италии,AI
4910,страховое покрытие,"защита, обеспеченная страховкой",AI
4911,представительница,"женщина, действующая от имени других",AI
4912,предупреждение,замечание или предупреждение за нарушение,AI
4913,народный университет,учреждение для обучения взрослых,AI
4914,разжигание ненависти,подстрекательство против групп населения,AI
4915,предусмотрительность,настрой на ожидаемые события,AI
4916,оговорка,сомнение или ограничение,AI
4917,человек впереди,"тот, кто находится впереди",AI
4918,пригород,поселение на периферии города,AI
4919,икра,задняя мышечная часть голени,AI
4920,вечер выборов,вечер дня голосования,AI
4921,срок полномочий,"период, на который избирают",AI
4922,предвыборное обещание,обещание кандидата,AI
4923,Вальдфиртель,регион в Нижней Австрии,AI
4924,герб,"символ рода, города или государства",AI
4925,сигнал тревоги,условный знак опасности,AI
4926,вооруженные силы,совокупность вооруженных сил,AI
4927,самка,женское животное,AI
4928,мудрость,"глубокое понимание, основанное на опыте",AI
4929,передача,передача чего‑то другому,AI
4930,картина мира,совокупность представлений о мире,AI
4931,мировая премьера,первая мировая презентация,AI
4932,Везер,река в Германии,AI
4933,Западная Германия,западная часть Германии,AI
4934,Западная Европа,регион Западной Европы,AI
4935,бег,"соревнование, где определяют самого быстрого",AI
4936,реанимация,восстановление жизненных функций,AI
4937,возмещение,компенсация ущерба,AI
4938,ветровая энергия,кинетическая энергия ветра,AI
4939,активное вещество,"вещество, дающее специфический эффект",AI
4940,экономические исследования,научное изучение экономики,AI
4941,экономическая ситуация,состояние экономики,AI
4942,недельный рынок,еженедельный рынок продуктов,AI
4943,жилищный дефицит,недостаток свободных квартир,AI
4944,облако,скопление водяных частиц в тропосфере,AI
4945,выбор слов,осознанный подбор слов,AI
4946,зуб,часть зубного ряда,AI
4947,стоматолог,врач по зубам,AI
4948,волшебник,мужчина с магическими способностями,AI
4949,пешеходный переход,полосы для перехода дороги,AI
4950,строка,горизонтальный ряд элементов,AI
4951,сельдерей,сельдерей,AI
4952,сертификация,процедура подтверждения требований,AI
4953,цивилизация,культурный круг обществ,AI
4954,ссора,"острая ссора, конфликт",AI
4955,убежище,"место или лицо, дающее защиту",AI
4956,приток,присоединение людей по интересу,AI
4957,внимание,"внимание и доброжелательное, любящее отношение",AI
4958,приток населения,"увеличение числа жителей за счет приезжих, иностранцев",AI
4959,сомнительный случай,"ситуация, когда есть сомнения и неизвестность",AI
4960,промежуточная остановка,перерыв в путешествии,AI
4961,кончина,переход от жизни к смерти,Ilia
4962,неприязнь,"легкое отвращение к чему-то или кому-то, часто без точного обоснования",Ilia
4963,отзыв/требование,требование покинуть позицию или должность,Ilia
4964,вынос вратаря/аванс/задаток,"удар по мячу с руки ногой, который выполняет вратарь",Ilia
4965,аббат,настоятель и духовный руководитель монастыря в ранге аббатства,AI
4966,вывоз,перевозка прочь от какого-либо места,AI
4967,аборт,вмешательство для целенаправленного прекращения и удаления эмбриона или плода из матки,AI
4968,отклонение,несоблюдение регулярности,AI
4969,земледелец,"человек, занимающийся земледелием или животноводством",AI
4970,уровень тревоги,"ступень, по которой оценивается возможная опасная ситуация и готовность, например служб",AI
4971,альфа (эспарто),"трава, распространенная в западном и южном Средиземноморье, волокна листьев которой используют для канатов и бумаги",AI
4972,Алжир,государство в Северной Африке.,AI
4973,инопланетянин,внеземное живое существо,AI
4974,алтарь,"столообразное сооружение (например в церкви) для богослужения, культового почитания или ритуалов",AI
4975,скорая помощь,санитарный автомобиль,AI
4976,сувенир,"небольшой предмет, вызывающий воспоминания о событии или человеке",AI
4977,угроза,объявление негативных последствий,AI
4978,удочка,длинное приспособление для ловли рыбы,AI
4979,рыболов,"человек, который ловит рыбу удочкой",AI
4980,анимация,"активность для создания радости и хорошего настроения, часто в туристической сфере",AI
4981,поселение,постоянно населенный пункт,AI
4982,приличие,хорошие манеры; вежливое поведение,AI
4983,трудоустройство,"договоренность, что человек займет определенную должность",AI
4984,заявитель,"лицо, подающее заявление",AI
4985,рабочая партия,"партия трудящихся, представляющая их интересы",AI
4986,биржа труда,"служба, которая помогает трудоустраивать безработных и выплачивает пособие",AI
4987,рабочий кружок,скорее неформальное объединение людей с общей целью,AI
4988,ар,"единица площади, равная 100 квадратным метрам",AI
4989,браслет,"лента, носимая как украшение на запястье или руке",AI
4990,задница,"задняя часть тела человека или животного, ягодицы",AI
4991,охрана видов,меры по защите и сохранению видов и их среды обитания,AI
4992,врачебная практика,место работы врача общей практики или специалиста,AI
4993,ассистентка,"женщина, обычно академически подготовленный помощник",AI
4994,астероид,"небольшой планетообразный объект, движущийся по орбите вокруг Солнца",AI
4995,заявление на убежище,просьба о предоставлении убежища,AI
4996,атомная энергия,энергия от ядерных реакций,AI
4997,воскресение,возвращение к жизни после смерти,AI
4998,восходящий поток,восходящее движение воздуха,AI
4999,запись,"пояснительные письменные заметки, записи воспоминаний",AI
5000,выход,"результат, отдача деятельности",AI
